time/time_elapsed,time/total_timesteps,time/iterations,time/fps,rollout/ep_len_mean,rollout/ep_rew_mean,train/learning_rate,train/clip_fraction,train/value_loss,train/n_updates,train/std,train/explained_variance,train/entropy_loss,train/approx_kl,train/loss,train/policy_gradient_loss,train/clip_range,eval/mean_reward,eval/mean_ep_length
21194,235520,115,11,21.49,-51.363389719999994,0.00038132224,0.01311197945906315,115.59042434692383,1140,0.3135412931442261,0.4322996139526367,-0.5182996064424514,0.0102074435,58.139041900634766,-0.002500600773964834,0.3,,
21409,237568,116,11,21.93,-53.88280149,0.0003811584,0.07013021064922213,115.46482353210449,1150,0.3135375380516052,0.4606320858001709,-0.5181993991136551,0.022086054,58.777164459228516,-0.004798295695072741,0.3,,
21621,239616,117,11,24.21,-60.83568337,0.00038099456,0.0,112.4104103088379,1160,0.3137317895889282,0.4269803762435913,-0.5184611767530442,0.00072927447,45.815635681152344,-0.0007824785504635834,0.3,,
,240000,,,,,0.00038083072,0.0349609378259629,127.83673210144043,1170,0.3138255476951599,0.6606444120407104,-0.5197725147008896,0.018836912,57.832191467285156,-0.003354412784681249,0.3,-47.94159643240273,24.0
21849,241664,118,11,25.99,-45.9977442,,,,,,,,,,,,,
22044,243712,119,11,24.11,-52.30532090999999,0.00038066688000000005,0.02567708375863731,126.93939399719238,1180,0.31390315294265747,0.4116544723510742,-0.5201064646244049,0.011345981,60.410987854003906,-0.003314053270441919,0.3,,
22246,245760,120,11,23.65,-51.06421089999999,0.00038050304000000003,0.030390625435393302,104.7595100402832,1190,0.3140393793582916,0.44306355714797974,-0.5208436161279678,0.006265063,48.06975173950195,-0.003059086808498257,0.3,,
22450,247808,121,11,22.91,-55.726966220000016,0.0003803392,0.009817708609625697,116.12061920166016,1200,0.3139787018299103,0.462415874004364,-0.5213078439235688,0.010954088,62.3961181640625,-0.0016975355426257055,0.3,,
22649,249856,122,11,24.6,-47.94123486,0.00038017536000000004,0.0061979167716344815,113.83781547546387,1210,0.3140870928764343,0.43488430976867676,-0.5210377126932144,0.00985351,55.1854362487793,-0.002598102581105177,0.3,,
22855,251904,123,11,23.4,-54.840535499999994,0.00038001152,0.014635416970122606,127.22572059631348,1220,0.3143324851989746,0.44901323318481445,-0.5224012672901154,0.006239728,63.857418060302734,-0.0015135651242599302,0.3,,
23052,253952,124,11,24.58,-53.31091749,0.00037984768,0.03947916757315397,136.1866397857666,1230,0.31432074308395386,0.3887351155281067,-0.523418927192688,0.005981734,57.58848571777344,-0.0043759254392352846,0.3,,
23262,256000,125,11,22.0,-48.606527969999995,0.00037968384,0.025325521524064244,127.96612358093262,1240,0.31418365240097046,0.4470852017402649,-0.5227151334285736,0.0066070016,63.556819915771484,-0.004629589345713647,0.3,,
23454,258048,126,11,25.41,-48.174398499999995,0.00037952,0.053411459588096476,117.60581588745117,1250,0.3141207695007324,0.44036632776260376,-0.5219627112150192,0.011766415,62.51090621948242,-0.005825519650825295,0.3,,
,260000,,,,,0.00037935616000000003,0.040911458496702836,124.40475425720214,1260,0.31405988335609436,0.447537899017334,-0.5216785490512847,0.020551946,58.795372009277344,-0.0025332898093802124,0.3,-58.75308597403345,18.4
23674,260096,127,10,25.37,-50.006928079999994,,,,,,,,,,,,,
23895,262144,128,10,25.15,-46.974685300000004,0.00037919232,0.052382813233998606,123.59846649169921,1270,0.31385233998298645,0.416128933429718,-0.5208548367023468,0.008824364,62.26031494140625,-0.0028074564384769464,0.3,,
24078,264192,129,10,25.01,-46.06284812,0.00037902848000000004,0.0202864586841315,110.95257873535157,1280,0.31375306844711304,0.47617822885513306,-0.519740879535675,0.0056235576,49.707801818847656,-0.0026299175716121503,0.3,,
24276,266240,130,10,23.93,-49.8813327,0.00037886464,0.035572917223908006,105.68243293762207,1290,0.3138428330421448,0.47686535120010376,-0.5197111397981644,0.009659039,44.78032684326172,-0.0031936547305668308,0.3,,
24464,268288,131,10,24.84,-47.481871889999994,0.00037870080000000005,0.018815104640088974,113.29385757446289,1300,0.3139262795448303,0.48328810930252075,-0.5203195869922638,0.010176607,51.881465911865234,-0.0018784724216675207,0.3,,
24653,270336,132,10,25.97,-49.98862311999999,0.00037853696,0.04437500045751221,108.67717552185059,1310,0.31391483545303345,0.4672224521636963,-0.5206108093261719,0.021143617,53.98830795288086,-0.005159542479377688,0.3,,
24838,272384,133,10,25.54,-47.50824329,0.00037837312,0.028033854719251395,99.824507522583,1320,0.3139781355857849,0.46642231941223145,-0.520683366060257,0.008849899,46.386470794677734,-0.003260089968825941,0.3,,
25031,274432,134,10,23.97,-48.840588,0.00037820928000000003,0.0441666670201812,105.94541549682617,1330,0.31412118673324585,0.5018727779388428,-0.5213092058897019,0.014661342,49.77212905883789,-0.004996906914748256,0.3,,
25223,276480,135,10,24.24,-50.42310688999999,0.00037804544,0.029830729504465126,100.99188117980957,1340,0.31420451402664185,0.5427654981613159,-0.5221673220396041,0.00897984,51.61906051635742,-0.001054919108209962,0.3,,
25415,278528,136,10,26.02,-46.253902579999995,0.00037788160000000004,0.03558593775960617,115.19727478027343,1350,0.314239501953125,0.4587159752845764,-0.5225102782249451,0.014547467,54.65176773071289,-0.004053691834178608,0.3,,
,280000,,,,,0.00037771776,0.05406250099767931,106.90752601623535,1360,0.3141557574272156,0.5102334916591644,-0.5223729580640792,0.004782752,49.29008483886719,-0.003125192043371494,0.3,-24.250970682990737,41.2
25619,280576,137,10,28.45,-45.71212210000001,,,,,,,,,,,,,
25809,282624,138,10,28.47,-45.423218799999994,0.00037755392,0.03832031322526745,111.26370468139649,1370,0.3140535354614258,0.4756213426589966,-0.5218494564294816,0.010715702,56.97843933105469,-0.0020363045774865916,0.3,,
26033,284672,139,10,26.8,-46.68334229999999,0.00037739008,0.052812501357402654,127.03884773254394,1380,0.3139253854751587,0.416526198387146,-0.5210178703069687,0.0041136136,63.35783004760742,-0.005622760689584538,0.3,,
26224,286720,140,10,29.86,-42.610875439999994,0.00037722624,0.0006250000093132258,113.79157447814941,1390,0.3138856589794159,0.5283512473106384,-0.5204655408859253,0.0042521106,54.60683059692383,-0.0007200081914288559,0.3,,
26423,288768,141,10,29.2,-46.69761518999999,0.00037706240000000003,0.035703125793952496,91.03907661437988,1400,0.31361889839172363,0.5125750601291656,-0.519770833849907,0.006407715,44.219539642333984,-0.0026559178335446632,0.3,,
26615,290816,142,10,28.65,-44.18699592,0.00037689856,0.03820312586612999,92.24380264282226,1410,0.3135235011577606,0.477294921875,-0.518270167708397,0.015838988,41.46870040893555,-0.004493128577887551,0.3,,
26806,292864,143,10,27.39,-46.242347139999985,0.00037673472000000004,0.043867187600699256,96.26697082519532,1420,0.3135525584220886,0.473105251789093,-0.5181340545415878,0.010964898,43.18600082397461,-0.0034550755598320437,0.3,,
27008,294912,144,10,29.88,-43.465413119999994,0.00037657088,0.08792968938942067,89.06559524536132,1430,0.31378066539764404,0.5417267382144928,-0.5189077645540238,0.02096409,47.39640426635742,-0.00898272134829312,0.3,,
27196,296960,145,10,30.78,-42.82039227,0.00037640704000000005,0.046054687700234354,96.50845031738281,1440,0.31377318501472473,0.3860315680503845,-0.5198690116405487,0.010312683,46.280452728271484,-0.00415742514946027,0.3,,
27395,299008,146,10,30.57,-40.26268656,0.0003762432,0.0804427106399089,90.634321975708,1450,0.3137008249759674,0.513214647769928,-0.5195470601320267,0.015193435,43.2656135559082,-0.0058474380709230885,0.3,,
,300000,,,,,0.00037607936,0.04914062558091246,108.6841926574707,1460,0.3137792646884918,0.4759257435798645,-0.5192590564489364,0.02400471,54.630760192871094,-0.0067696443051682206,0.3,-8.719112507789395,53.4
27619,301056,147,10,31.14,-40.1189357,,,,,,,,,,,,,
27806,303104,148,10,31.99,-39.671092959999996,0.00037591552000000003,0.06423177141696215,97.5552806854248,1470,0.3138638138771057,0.489727258682251,-0.5201294958591461,0.02602311,42.37114334106445,-0.007126393575454126,0.3,,
28002,305152,149,10,34.17,-35.8763331,0.00037575168,0.139309899660293,110.92871589660645,1480,0.3140772581100464,0.4447466731071472,-0.5208015233278275,0.07029021,52.382415771484375,4.530288875683741e-05,0.3,,
28192,307200,150,10,38.17,-33.68241820000001,0.00037558784,0.0519791679806076,105.95803565979004,1490,0.3140268325805664,0.4600948691368103,-0.5218145728111268,0.008077689,48.03339385986328,-0.004934266984346269,0.3,,
28404,309248,151,10,40.12,-33.26759018,0.000375424,0.07119791792356409,92.04187812805176,1500,0.31365397572517395,0.5041715800762177,-0.5203957587480545,0.020206656,40.39798355102539,-0.0076568582275649,0.3,,
28590,311296,152,10,38.8,-33.99529127,0.00037526016000000005,0.1459505230654031,98.4350357055664,1510,0.31343722343444824,0.5035750269889832,-0.518089035153389,0.015098458,45.36589431762695,-0.002641662022215341,0.3,,
28766,313344,153,10,39.31,-32.56439793,0.00037509632,0.09136719048838131,87.14766731262208,1520,0.31349408626556396,0.5448461771011353,-0.5174928963184356,0.02358444,40.00701904296875,0.0006556413386715309,0.3,,
28936,315392,154,10,40.7,-30.145276479999996,0.00037493248000000005,0.21260417171288282,81.47926902770996,1530,0.3134281039237976,0.5640849769115448,-0.5178947567939758,0.050729215,39.79753112792969,0.012522856985451658,0.3,,
29107,317440,155,10,40.21,-30.92077167,0.00037476864000000003,0.24707031784637365,87.88272705078126,1540,0.3135007619857788,0.5156241357326508,-0.5172478318214416,0.10866758,42.940914154052734,0.02490897068142659,0.3,,
29279,319488,156,10,38.58,-33.83587874,0.0003746048,0.07880208517308347,79.54039916992187,1550,0.31336408853530884,0.5029370486736298,-0.5180068850517273,0.010147588,38.5164794921875,-0.0009711013128980816,0.3,,
,320000,,,,,0.00037444096000000004,0.1740625025704503,73.5973964691162,1560,0.31301552057266235,0.6064790785312653,-0.5157143920660019,0.04851697,38.00835037231445,-0.006367444007191825,0.3,36.76644394545292,87.4
29484,321536,157,10,40.91,-23.4130626,,,,,,,,,,,,,
29659,323584,158,10,45.01,-17.51949422,0.00037427712,0.21196614977670833,70.24904441833496,1570,0.31297552585601807,0.6411639750003815,-0.5146050453186035,0.030474454,36.35712814331055,0.017147983530812795,0.3,,
29846,325632,159,10,39.56,-35.35873746,0.00037411328,0.35852865572087467,88.1620548248291,1580,0.3130006194114685,0.5751490890979767,-0.514371195435524,0.38678715,46.52012252807617,0.04748148515238426,0.3,,
30040,327680,160,10,31.62,-47.984623420000005,0.00037394944,0.1315234406385571,122.70725631713867,1590,0.31303566694259644,0.32847219705581665,-0.514936426281929,0.014943462,52.03611373901367,0.00822723397024674,0.3,,
30232,329728,161,10,33.74,-45.40864004,0.0003737856,0.11563802381278947,98.59479217529297,1600,0.31299257278442383,0.461445689201355,-0.5145561873912812,0.025297502,44.31180191040039,-0.006142486160970284,0.3,,
30411,331776,162,10,40.61,-35.61671341,0.00037362176,0.12126302344840952,67.29678573608399,1610,0.3131910562515259,0.5641507208347321,-0.5151779651641846,0.029813472,28.661155700683594,-0.010961885454598797,0.3,,
30592,333824,163,10,41.16,-33.13545364,0.00037345792,0.1304427105234936,86.1312915802002,1620,0.313294380903244,0.5101121962070465,-0.51617251932621,0.035991453,33.84542465209961,-0.006234883130528024,0.3,,
30784,335872,164,10,38.31,-36.579710229999996,0.00037329408000000004,0.03816406384576112,84.50643959045411,1630,0.31308984756469727,0.5717488825321198,-0.5159077674150467,0.008654127,40.27054214477539,-0.0010213946571457188,0.3,,
30970,337920,165,10,40.38,-33.06903546,0.00037313024,0.05937500190048013,74.70420513153076,1640,0.31279438734054565,0.5475580394268036,-0.5142597526311874,0.013839583,33.95827102661133,-0.005373560083389739,0.3,,
31139,339968,166,10,43.74,-22.21748896,0.00037296640000000005,0.13696614950895308,80.1247444152832,1650,0.31261128187179565,0.621782660484314,-0.5124035447835922,0.03354555,36.30557632446289,-0.0037719361318159007,0.3,,
,340000,,,,,0.00037280256,0.17169271143211517,73.90026950836182,1660,0.3125797510147095,0.5725118815898895,-0.5119906365871429,0.053639166,33.344993591308594,0.006702700997993816,0.3,47.74153270283714,80.0
31382,342016,167,10,48.29,-8.285610819999999,,,,,,,,,,,,,
31548,344064,168,10,50.75,-3.69619875,0.00037263872,0.0959635452600196,64.42678241729736,1670,0.3125019669532776,0.643272876739502,-0.5115812927484512,0.044501282,29.091081619262695,-0.0045003011095468,0.3,,
31717,346112,169,10,49.48,-7.220545580000001,0.00037247488000000003,0.10769531466066837,79.24781341552735,1680,0.3121042847633362,0.5948781073093414,-0.5102974146604538,0.02857773,38.49689865112305,-0.006771581372013324,0.3,,
31884,348160,170,10,47.44,-10.49766513,0.00037231104,0.16072916947305202,90.30304985046386,1690,0.3123188018798828,0.5182837545871735,-0.5089198350906372,0.049002055,41.890785217285156,-0.0026705958927049967,0.3,,
32046,350208,171,10,48.35,-15.618441620000004,0.0003721472,0.15174479469715152,80.31712074279785,1700,0.31246381998062134,0.5933125615119934,-0.5106678068637848,0.01803394,35.43661117553711,0.0013828823198855477,0.3,,
32218,352256,172,10,51.71,-7.530239699999998,0.00037198336,0.01743489638902247,67.13788757324218,1710,0.3125344514846802,0.6587759554386139,-0.5112031489610672,0.004527296,32.43220901489258,-0.0013178088946733612,0.3,,
32377,354304,173,10,54.95,-4.85256143,0.00037181952,0.12406250107160303,71.03671722412109,1720,0.31259283423423767,0.6056694090366364,-0.5115750312805176,0.05718085,30.940082550048828,-0.0039259384978504565,0.3,,
32550,356352,174,10,55.24,0.2709829200000008,0.00037165568,0.25052083749324083,72.02883052825928,1730,0.31270748376846313,0.5825464129447937,-0.5120461314916611,0.028861215,31.852895736694336,0.01657452705432654,0.3,,
32708,358400,175,10,58.82,8.51402638,0.00037149184000000006,0.052408855734393,74.911012840271,1740,0.3126985430717468,0.5735062062740326,-0.5125428676605225,0.010273896,31.538318634033203,-0.004756841474154494,0.3,,
,360000,,,,,0.00037132800000000003,0.1250000015279511,65.07399520874023,1750,0.31265634298324585,0.6535192728042603,-0.512197396159172,0.031659167,29.07448959350586,0.007762324834475276,0.3,110.20340113965794,101.6
32916,360448,176,10,55.64,8.467590750000001,,,,,,,,,,,,,
33086,362496,177,10,54.09,2.3161109600000005,0.00037116416,0.1441796881146729,76.47096519470215,1760,0.3125508427619934,0.6285355687141418,-0.511741429567337,0.05208985,31.994659423828125,0.0011851363442837658,0.3,,
33249,364544,178,10,51.93,-0.04998951000000119,0.00037100032000000004,0.4391666792333126,100.6700366973877,1770,0.3128123879432678,0.46675556898117065,-0.5116377502679825,0.14041862,45.402591705322266,0.06603971538017506,0.3,,
33412,366592,179,10,51.71,-6.459308280000001,0.00037083648,0.3260416745208204,69.53916988372802,1780,0.31316107511520386,0.5649511516094208,-0.5141514509916305,0.040288854,33.90827560424805,0.03279769186337944,0.3,,
33576,368640,180,10,52.83,-5.37954167,0.00037067264,0.06618489720858634,62.95695457458496,1790,0.31322118639945984,0.6652371287345886,-0.5155809879302978,0.0125943255,28.08431625366211,-0.005187188929994591,0.3,,
33728,370688,181,10,56.17,3.3070389400000004,0.0003705088,0.06166666747885756,72.74296760559082,1800,0.3132277727127075,0.6014652252197266,-0.5155434101819992,0.02212638,34.7649040222168,-0.003337885822402331,0.3,,
33895,372736,182,10,56.74,6.36130543,0.00037034496,0.16386719425208868,68.33842163085937,1810,0.313041090965271,0.6372889876365662,-0.5151725083589553,0.08483382,36.88084030151367,0.013444225779967383,0.3,,
34062,374784,183,11,60.89,11.089209730000002,0.00037018112,0.10417969091795384,82.4536018371582,1820,0.31283730268478394,0.6333472430706024,-0.5136903941631317,0.030846354,40.35584259033203,0.004410180775594208,0.3,,
34229,376832,184,11,59.54,4.09949154,0.00037001728,0.07053385581821203,55.0014762878418,1830,0.3123750686645508,0.6847903430461884,-0.511676687002182,0.017847966,21.738557815551758,-0.009941445873409994,0.3,,
34399,378880,185,11,55.94,-1.58718694,0.00036985344,0.13347656587138773,86.18062210083008,1840,0.31226515769958496,0.571906566619873,-0.509271365404129,0.0104394285,41.78252029418945,-0.0015868971496820427,0.3,,
,380000,,,,,0.0003696896,0.08680989757995121,73.83871841430664,1850,0.3124339282512665,0.5963649153709412,-0.5096482664346695,0.029589577,31.383155822753906,-0.0026677054772153317,0.3,131.57397191785276,119.8
34607,380928,186,11,55.3,1.823208450000001,,,,,,,,,,,,,
34763,382976,187,11,56.48,7.44103036,0.00036952576000000005,0.16588542095851153,69.32589187622071,1860,0.3125406503677368,0.6605278551578522,-0.5107107311487198,0.04217695,35.6991081237793,0.0011766374445869587,0.3,,
34932,385024,188,11,59.01,11.843505729999997,0.00036936192,0.1981380264653126,53.996338081359866,1870,0.31264162063598633,0.7204515337944031,-0.5111409246921539,0.024399342,25.790037155151367,0.011190303420298697,0.3,,
35074,387072,189,11,68.12,29.709074219999994,0.00036919808,0.2698046924546361,81.95282249450683,1880,0.31248289346694946,0.637973815202713,-0.5112479716539383,0.07282375,35.10685729980469,0.02659755492320981,0.3,,
35230,389120,190,11,78.7,50.139868969999995,0.00036903424000000003,0.1731510443147272,67.29686851501465,1890,0.3120570778846741,0.6032377779483795,-0.5094430416822433,0.091198124,36.54460525512695,0.010736979502253208,0.3,,
35385,391168,191,11,79.66,44.17086189999999,0.0003688704,0.5009244948625564,59.56108093261719,1900,0.31197571754455566,0.7080599665641785,-0.5073572486639023,0.552852,30.46009063720703,0.09258401196449992,0.3,,
35596,393216,192,11,78.38,35.863505599999996,0.00036870656,0.17552083730697632,58.91427116394043,1910,0.31212687492370605,0.6519856452941895,-0.507759153842926,0.011044443,28.673954010009766,-0.0015832526236772449,0.3,,
35749,395264,193,11,78.02,29.280916700000002,0.00036854272,0.10523437766823918,69.36757907867431,1920,0.3123381733894348,0.6360019445419312,-0.5088345825672149,0.016992798,30.932998657226562,-0.00825154257239773,0.3,,
35914,397312,194,11,77.42,6.5139672499999985,0.00036837888,0.11317708486458286,66.88672275543213,1930,0.312311589717865,0.6828863322734833,-0.509727954864502,0.022034014,23.64896583557129,-0.009821446789865152,0.3,,
36084,399360,195,11,77.21,-0.2579009699999998,0.00036821504,0.14419271252118052,387.41874542236326,1940,0.3122773766517639,0.052495718002319336,-0.5090890169143677,0.019253992,132.779052734375,-0.0013063166799838655,0.3,,
,400000,,,,,0.00036805120000000006,0.10516927354037761,155.78987655639648,1950,0.3122822642326355,0.6594330668449402,-0.5092172265052796,0.009806393,57.68058395385742,-0.008942833328619582,0.3,-18.816068516671656,59.2
36296,401408,196,11,69.34,-11.495991780000002,,,,,,,,,,,,,
36458,403456,197,11,62.83,1.6873706799999988,0.00036788736000000004,0.12339843927766196,91.28893814086913,1960,0.31182852387428284,0.6018617153167725,-0.5081757932901383,0.028716624,39.698760986328125,0.0006702402979136046,0.3,,
36622,405504,198,11,62.87,14.109539420000003,0.00036772352,0.08903645994141698,68.46977653503419,1970,0.3115045130252838,0.6750695705413818,-0.504932165145874,0.014574234,34.04690170288086,-0.00010053662364954974,0.3,,
36778,407552,199,11,66.57,21.63999293000001,0.00036755968000000004,0.140794275701046,58.798608016967776,1980,0.3114238977432251,0.6748320758342743,-0.503937765955925,0.02561201,28.444623947143555,-0.011293565935920924,0.3,,
36928,409600,200,11,79.33,46.327097269999996,0.00036739584,0.2632031320303213,54.707064628601074,1990,0.31145375967025757,0.7207101583480835,-0.5033424586057663,0.6789607,27.11200714111328,0.03411654008639746,0.3,,
37089,411648,201,11,82.83,48.628406719999994,0.000367232,0.14477864792570472,47.48592300415039,2000,0.3117431402206421,0.6333734691143036,-0.5043469876050949,0.024456482,16.048397064208984,-0.007154704928379907,0.3,,
37258,413696,202,11,85.04,50.31182661999999,0.00036706816000000003,0.07442708492744714,38.49015789031982,2010,0.31176042556762695,0.7270557880401611,-0.5057078450918198,0.02267164,16.206392288208008,-0.004498417405411637,0.3,,
37414,415744,203,11,86.8,50.04162909000001,0.00036690432,0.09302083561196924,69.17517623901367,2020,0.31136348843574524,0.640369176864624,-0.5045534193515777,0.014613926,27.60655403137207,-0.001529954433790426,0.3,,
37568,417792,204,11,80.36,42.7799256,0.00036674048,0.31683594761416317,49.46796817779541,2030,0.3111796975135803,0.7472048401832581,-0.5017568558454514,0.04430706,21.433454513549805,0.022196863384451714,0.3,,
37731,419840,205,11,74.7,37.00034455,0.00036657664,0.2559244847856462,39.908227157592776,2040,0.31121599674224854,0.7626922279596329,-0.5017511069774627,0.018118886,17.008378982543945,0.02131619876017794,0.3,,
,420000,,,,,0.0003664128,0.15259115051012487,51.70148468017578,2050,0.3108118176460266,0.7214301228523254,-0.50037731975317,0.03375035,28.001564025878906,-0.0025623286713016614,0.3,60.125096652764476,113.0
37936,421888,206,11,70.37,32.18784015999999,,,,,,,,,,,,,
38105,423936,207,11,63.23,14.88617218,0.00036624896,0.12484375387430191,58.239814567565915,2060,0.310647189617157,0.7351228892803192,-0.49832301437854765,0.017206261,22.68209457397461,-0.008873090585402688,0.3,,
38267,425984,208,11,60.17,7.118677279999999,0.00036608512000000005,0.10660156610538252,69.91980438232422,2070,0.3107907772064209,0.5577898323535919,-0.4980987191200256,0.02458585,28.70982551574707,-0.0067408941499889075,0.3,,
38421,428032,209,11,62.04,9.067708510000001,0.00036592128000000003,0.09444010658189654,69.91104869842529,2080,0.31082990765571594,0.6197262108325958,-0.49914004653692245,0.01714381,32.75178146362305,-0.0066065429453738165,0.3,,
38577,430080,210,11,69.0,22.310771650000007,0.00036575744,0.06170573033159599,58.49320774078369,2090,0.31051868200302124,0.636977881193161,-0.4981283128261566,0.012024705,30.6165828704834,-0.004896828645723872,0.3,,
38732,432128,211,11,67.69,23.621832919999996,0.00036559360000000004,0.1661067742854357,41.35004940032959,2100,0.3110484480857849,0.7556040436029434,-0.4980431213974953,0.04784694,17.266199111938477,-0.0038932559534441856,0.3,,
38887,434176,212,11,74.85,40.60937115,0.00036542976,0.16697917042765767,35.61098804473877,2110,0.3112489879131317,0.7984672337770462,-0.500965341925621,0.08725308,17.008460998535156,-0.0025623984102276067,0.3,,
39046,436224,213,11,70.66,30.72304501,0.00036526592,0.1721875037997961,48.52586917877197,2120,0.31124401092529297,0.72657111287117,-0.5013591885566712,0.014837964,24.012048721313477,0.006564408935519167,0.3,,
39203,438272,214,11,72.62,33.04219651000001,0.00036510208,0.09692708421498537,56.472992706298825,2130,0.3109996020793915,0.7121218740940094,-0.5004586294293404,0.029828757,27.445837020874023,-0.009031492011854426,0.3,,
,440000,,,,,0.00036493824,0.19260416980832815,35.127655029296875,2140,0.3108835220336914,0.7906989306211472,-0.4988904446363449,0.033483062,17.304372787475586,0.001951464249868895,0.3,79.59949934743345,106.2
39400,440320,215,11,77.51,40.56796347,,,,,,,,,,,,,
39553,442368,216,11,79.56,44.863713819999994,0.00036477440000000003,0.1788932321127504,41.554433250427245,2150,0.31116193532943726,0.7692874521017075,-0.499439449608326,0.053883635,21.51422882080078,0.0025058562282356256,0.3,,
39718,444416,217,11,83.46,47.92653678999999,0.00036461056,0.4429817846044898,53.56330871582031,2160,0.3116450309753418,0.6486537158489227,-0.5019691765308381,0.4321131,24.76936912536621,0.06691917086020113,0.3,,
39873,446464,218,11,83.11,46.51874981000001,0.00036444672000000004,0.30369792580604554,53.220612335205075,2170,0.3117055594921112,0.6592211723327637,-0.5041559129953385,0.02299288,22.505849838256836,0.01152531303290738,0.3,,
40045,448512,219,11,77.18,34.69368071,0.00036428288,0.1134114617947489,38.61076183319092,2180,0.31141650676727295,0.7877113223075867,-0.5033389389514923,0.015781298,15.611701011657715,-0.003134083149161593,0.3,,
40199,450560,220,11,74.19,25.96599454,0.00036411904000000004,0.1898177138878964,67.73095359802247,2190,0.3114169239997864,0.6376927495002747,-0.5014873266220092,0.036396362,31.55352210998535,0.0007827594678383232,0.3,,
40342,452608,221,11,80.8,40.120824999999996,0.0003639552,0.13675781581550836,52.06518783569336,2200,0.31052207946777344,0.7214166224002838,-0.4999228626489639,0.036844574,21.779375076293945,-0.006814962273274433,0.3,,
40509,454656,222,11,81.19,41.36999656,0.00036379136,0.06859375145286321,28.458671951293944,2210,0.30995750427246094,0.7951083481311798,-0.49363831877708436,0.010883093,11.769615173339844,-0.006143282731063593,0.3,,
40668,456704,223,11,88.59,53.43338808000001,0.00036362752000000003,0.20520833898335694,59.13543357849121,2220,0.30966055393218994,0.6790541112422943,-0.4911251664161682,0.049137387,26.881990432739258,-0.0012507387601363052,0.3,,
40833,458752,224,11,89.85,57.84557444000001,0.00036346368,0.21458333740010857,32.17844028472901,2230,0.3096451461315155,0.803462341427803,-0.4902790904045105,0.03747883,17.063201904296875,0.003464903363928906,0.3,,
,460000,,,,,0.00036329984000000004,0.2415494847111404,49.944254302978514,2240,0.3098311424255371,0.7576012760400772,-0.49084928035736086,0.14664121,19.266080856323242,0.009998725967016054,0.3,259.2274743838003,214.6
41159,460800,225,11,81.99,42.55522699,,,,,,,,,,,,,
41311,462848,226,11,85.74,53.19792523,0.000363136,0.13850260775070639,36.07859306335449,2250,0.3100128173828125,0.7976440936326981,-0.4927973195910454,0.022591883,17.273284912109375,-0.011441337326541534,0.3,,
41472,464896,227,11,79.62,41.83567343,0.00036297216,0.12084635769715532,29.520888328552246,2260,0.3094250559806824,0.8281428068876266,-0.49118624776601794,0.03700693,12.10611629486084,-0.01415412364061921,0.3,,
41642,466944,228,11,80.61,42.88421867,0.00036280832,0.11653646151535213,40.38939437866211,2270,0.30926626920700073,0.7859059125185013,-0.4878425166010857,0.025024237,20.98165512084961,-0.003720803788455651,0.3,,
41804,468992,229,11,82.4,52.89922845,0.00036264448,0.11713541828212329,50.59560375213623,2280,0.30920296907424927,0.6951324939727783,-0.4873634189367294,0.01880472,19.93860626220703,-0.0088220565217489,0.3,,
41952,471040,230,11,89.89,64.76843748,0.00036248064,0.30151042714715004,49.16500396728516,2290,0.3094477653503418,0.7541423887014389,-0.48689406365156174,0.19432907,21.579782485961914,0.033852269253984525,0.3,,
42118,473088,231,11,92.87,71.27823505,0.0003623168,0.5145833417773247,28.798841667175292,2300,0.3103802800178528,0.7370398342609406,-0.4917814373970032,0.7264378,12.181546211242676,0.08274018971715122,0.3,,
42282,475136,232,11,90.63,69.25668107,0.00036215296000000004,0.0674218759580981,63.6512113571167,2310,0.311067134141922,0.6597939133644104,-0.4971700578927994,0.015120393,28.27094078063965,-0.005367184823262506,0.3,,
42457,477184,233,11,86.24,60.180121979999996,0.00036198912,0.07095052264630794,60.58999366760254,2320,0.3108714818954468,0.6285105049610138,-0.49875370115041734,0.010851499,25.377700805664062,-0.004539313398709055,0.3,,
42628,479232,234,11,85.24,57.27832742,0.00036182528000000005,0.07819010571402032,88.50969429016114,2330,0.3106353282928467,0.5355337262153625,-0.49651527106761933,0.023087334,46.485225677490234,-0.008310053655877692,0.3,,
,480000,,,,,0.00036166144,0.09815104439621791,53.57036533355713,2340,0.310111403465271,0.6833634376525879,-0.49450343996286394,0.02260473,21.933866500854492,-0.007779882578470287,0.3,253.11518880599178,207.4
42879,481280,235,11,87.86,64.90352638,,,,,,,,,,,,,
43033,483328,236,11,101.88,71.41248451,0.0003614976,0.12617187660653145,43.058478355407715,2350,0.3091951608657837,0.7013580203056335,-0.4894216924905777,0.06981255,19.318145751953125,-0.00812759303778876,0.3,,
43195,485376,237,11,106.03,82.11341235,0.00036133376000000003,0.06561198122799397,239.48782348632812,2360,0.3087151050567627,0.5431928634643555,-0.4839105486869812,0.013553778,89.67100524902344,-0.003268978673731926,0.3,,
43345,487424,238,11,121.84,114.46169399,0.00036116992,0.14067708724178374,56.37845096588135,2370,0.30867698788642883,0.5662558972835541,-0.482139541208744,0.05278965,15.701980590820312,-0.008302233789581859,0.3,,
43502,489472,239,11,131.98,135.82710699,0.00036100608,0.18216146267950534,79.02650871276856,2380,0.30855923891067505,0.5934204161167145,-0.4819681078195572,0.018956264,28.247583389282227,0.00832952235243285,0.3,,
