rollout/ep_rew_mean,time/iterations,time/time_elapsed,time/fps,rollout/ep_len_mean,time/total_timesteps,train/policy_gradient_loss,train/clip_fraction,train/entropy_loss,train/clip_range,train/value_loss,train/std,train/explained_variance,train/learning_rate,train/approx_kl,train/n_updates,train/loss,eval/mean_reward,eval/mean_ep_length
524.6617005100001,415,69695,12,300.44,849920,-0.00393917460285591,0.11347656510770321,-1.0584812402725219,0.25,12.263962984085083,0.41240864992141724,0.8792325332760811,0.00024912767999999997,0.010810534,4140,6.353308200836182,,
492.43904598,416,69834,12,294.57,851968,-0.0052991725198808124,0.09632812677009497,-1.0557675302028655,0.25,10.361999988555908,0.41183704137802124,0.7873236984014511,0.0002490048,0.010364538,4150,4.246068954467773,,
498.72531207,417,69994,12,300.2,854016,-0.0042959927767515895,0.20041667111217976,-1.0524418890476226,0.25,7.974478483200073,0.41125935316085815,0.8540412187576294,0.00024888191999999996,0.09049493,4160,4.343563079833984,,
496.11784573,418,70158,12,303.72,856064,-0.005376232322014385,0.11121094021946192,-1.0479681134223937,0.25,9.91828694343567,0.4099302291870117,0.8925920650362968,0.00024875904,0.012975071,4170,4.600189685821533,,
516.08341685,419,70318,12,312.12,858112,0.001487462203949691,0.19541667429730297,-1.0392665326595307,0.25,8.216430497169494,0.40801793336868286,0.9123801290988922,0.00024863616,0.16473389,4180,3.4938340187072754,,
,,,,,860000,0.022988080914365126,0.282187507674098,-1.0291498005390167,0.25,10.639202117919922,0.40602147579193115,0.8880415260791779,0.00024851328,0.01069651,4190,5.704680442810059,1564.5919098347385,812.2
503.1978385400001,420,70860,12,302.62,860160,,,,,,,,,,,,,
516.5463856099999,421,71016,12,309.67,862208,-0.010876258928328752,0.14464844092726709,-1.0206588208675385,0.25,14.79741611480713,0.40490758419036865,0.8578135371208191,0.0002483904,0.015174972,4200,7.411719799041748,,
528.8016520299999,422,71165,12,315.58,864256,-0.004351185087325593,0.11782552571967245,-1.0158479690551758,0.25,10.755856895446778,0.40392640233039856,0.886551633477211,0.00024826751999999997,0.009404473,4210,4.919342517852783,,
532.3693733599999,423,71325,12,316.37,866304,0.008580218934221229,0.26174479847541077,-1.0074284434318543,0.25,9.492162585258484,0.4015672504901886,0.8868927359580994,0.00024814464,0.05494438,4220,4.72266960144043,,
533.5315376600001,424,71481,12,312.76,868352,-0.004849503847071901,0.13170573227107524,-0.9970076858997345,0.25,11.29347562789917,0.39987295866012573,0.8801398724317551,0.00024802175999999996,0.027721446,4230,5.181482315063477,,
534.6515729399999,425,71639,12,310.54,870400,-0.005279988418915327,0.0922395863570273,-0.9906553059816361,0.25,14.947353219985962,0.3993358016014099,0.8303155452013016,0.00024789888,0.019185465,4240,7.196518421173096,,
516.2959442800001,426,71805,12,301.78,872448,-0.005705605376278999,0.10196614837332163,-0.98761545419693,0.25,9.37792329788208,0.3984713554382324,0.8864303529262543,0.00024777599999999995,0.022685606,4250,4.40326452255249,,
473.9348848400001,427,71968,12,278.35,874496,-0.002630166995149885,0.052317709330236536,-0.9820944637060165,0.25,16.559654474258423,0.3974153399467468,0.8761660903692245,0.00024765312,0.0063519813,4260,7.947354793548584,,
492.78570809999997,428,72132,12,281.57,876544,-0.009125281184678879,0.08281250292493496,-0.9764012157917022,0.25,18.100871324539185,0.39624184370040894,0.865788608789444,0.00024753023999999995,0.015665017,4270,8.129926681518555,,
500.61479286,429,72300,12,280.55,878592,-0.0071493404198552215,0.0764973966695834,-0.9704897373914718,0.25,13.420638847351075,0.3951016664505005,0.8898872286081314,0.00024740735999999997,0.012056427,4280,5.297099590301514,,
,,,,,880000,-0.006869344789300946,0.12089843931607902,-0.9646395325660706,0.25,14.99800248146057,0.3938623070716858,0.9043182507157326,0.00024728447999999994,0.021973878,4290,6.432715892791748,2274.558481697271,993.8
505.37786431,430,72920,12,273.28,880640,,,,,,,,,,,,,
494.17458877000007,431,73086,12,267.18,882688,-0.007245449377223867,0.10627604372857605,-0.9596435755491257,0.25,16.638452768325806,0.393146812915802,0.8556006103754044,0.00024716159999999996,0.01651863,4300,6.84004545211792,,
478.7821556899999,432,73257,12,258.19,884736,-0.005295713173691175,0.08759114812128246,-0.9557853281497956,0.25,12.784230041503907,0.39229029417037964,0.8740858733654022,0.00024703872,0.025751706,4310,5.981921195983887,,
414.98373608,433,73419,12,225.85,886784,-0.00439357292139908,0.17214844096451998,-0.9505991339683533,0.25,15.185857677459717,0.3913368284702301,0.8872234374284744,0.00024691584,0.035515785,4320,6.385285377502441,,
355.53614335000003,434,73592,12,199.09,888832,-0.004914769424649412,0.06947916834615171,-0.9467628508806228,0.25,18.621229028701784,0.3908129334449768,0.863916277885437,0.00024679296,0.012399383,4330,9.457327842712402,,
344.19044065,435,73755,12,193.1,890880,-0.006125714279151051,0.09139323024137411,-0.9444451838731766,0.25,15.698836040496825,0.39057469367980957,0.8858675882220268,0.00024667008,0.010648856,4340,8.21362018585205,,
346.34180898000005,436,73929,12,195.13,892928,-0.005347077423502889,0.0685807301895693,-0.9421342700719834,0.25,14.755169868469238,0.3899925947189331,0.8566523492336273,0.00024654719999999997,0.007895772,4350,6.084473609924316,,
352.92257155000004,437,74087,12,197.7,894976,-0.0028641827485989756,0.15783854499459266,-0.9395707577466965,0.25,18.50290322303772,0.3897971510887146,0.8703519403934479,0.00024642432,0.019122606,4360,8.612853050231934,,
364.4028182699999,438,74241,12,202.91,897024,-0.005716636632569161,0.09593750219792127,-0.9385783851146698,0.25,14.476714038848877,0.3895449638366699,0.8760584816336632,0.00024630143999999996,0.009934682,4370,7.4984235763549805,,
382.35402715,439,74407,12,212.78,899072,-0.005192833740147762,0.07750000152736902,-0.9360181093215942,0.25,12.057444858551026,0.38864588737487793,0.9059547334909439,0.00024617856,0.012327349,4380,5.355033874511719,,
,,,,,900000,-0.009420432209444485,0.08421875170315615,-0.930952039361,0.25,11.606417512893676,0.3878517746925354,0.9011534750461578,0.00024605567999999995,0.013583852,4390,5.288209915161133,1389.3518791280571,646.6
354.7692630099999,440,74894,12,199.61,901120,,,,,,,,,,,,,
369.45300762,441,75068,12,203.28,903168,-0.003941924561513588,0.08678385661914945,-0.9272778451442718,0.25,20.0425274848938,0.38730132579803467,0.8453061431646347,0.0002459328,0.020325214,4400,9.804342269897461,,
362.53880352,442,75234,12,200.4,905216,0.0006532183289527538,0.19354166905395687,-0.9246353805065155,0.25,15.238873100280761,0.3867695927619934,0.8444626033306122,0.00024580992,0.020366136,4410,6.044825553894043,,
374.19232027,443,75429,12,204.85,907264,-0.0059732601461291775,0.12444010674953461,-0.922281613945961,0.25,17.574829721450804,0.38653117418289185,0.8633924126625061,0.00024568703999999997,0.022235401,4420,7.861933708190918,,
376.57750758000003,444,75600,12,205.4,909312,0.015797605493589793,0.23658854864770545,-0.9212848991155624,0.25,14.327051401138306,0.3863506317138672,0.8695032745599747,0.00024556416,0.11336745,4430,6.959529876708984,,
387.1311253299999,445,75772,12,209.87,911360,0.01334656841238029,0.24217448281124235,-0.9206249564886093,0.25,17.366014575958253,0.3863998055458069,0.8546134829521179,0.00024544127999999996,0.021754373,4440,7.87082052230835,,
395.5931119499999,446,75940,12,213.94,913408,-0.0014956633583642187,0.1472656282421667,-0.9207104980945587,0.25,12.380237722396851,0.38656124472618103,0.8901060745120049,0.0002453184,0.014963921,4450,5.765786170959473,,
396.74320058999996,447,76095,12,215.86,915456,-0.001502572387398682,0.1186458369717002,-0.920211786031723,0.25,13.395643997192384,0.3865322768688202,0.8969746828079224,0.00024519551999999995,0.0077743926,4460,6.6884989738464355,,
407.91046593,448,76255,12,221.0,917504,0.00044659856182986956,0.15170573132927528,-0.9185901254415512,0.25,12.268597602844238,0.38609373569488525,0.8982954546809196,0.00024507264,0.011156828,4470,4.940377712249756,,
420.17237539,449,76406,12,225.15,919552,0.004526714647145269,0.19019531668163836,-0.9146787762641907,0.25,10.295281648635864,0.3850485384464264,0.903497226536274,0.00024494975999999995,0.04510964,4480,4.431115627288818,,
,,,,,920000,-0.002647413995800818,0.1821875029592775,-0.91009142100811,0.25,12.116952419281006,0.38509461283683777,0.9003539681434631,0.00024482687999999997,0.022233004,4490,5.359683513641357,2205.8689519241234,1000.0
394.89461374000007,450,76896,11,214.01,921600,,,,,,,,,,,,,
429.10338255999994,451,77047,11,228.9,923648,-0.005368494490976516,0.1682161506265402,-0.9101117432117463,0.25,14.599866008758545,0.384914755821228,0.8474346399307251,0.000244704,0.023443636,4500,6.973828315734863,,
421.67318135,452,77204,11,226.5,925696,-0.009310321302618796,0.13782552499324083,-0.9054515719413757,0.25,9.311166310310364,0.38350221514701843,0.8957230225205421,0.00024458111999999996,0.031479344,4510,3.820233106613159,,
448.4693998800001,453,77358,11,236.3,927744,-0.005322523636859877,0.08877604324370622,-0.8969580709934235,0.25,15.120236587524413,0.3822662830352783,0.8531255424022675,0.00024445824,0.02111047,4520,6.324518203735352,,
473.32525191,454,77509,11,247.64,929792,0.012258579527842794,0.2621875051409006,-0.8906137228012085,0.25,11.316221570968628,0.38113343715667725,0.8820596858859062,0.00024433535999999996,0.07319531,4530,5.161503314971924,,
492.0202449200001,455,77666,11,255.51,931840,0.004176760730333617,0.2405859414488077,-0.8854625046253204,0.25,10.592431116104127,0.38084274530410767,0.8779993802309036,0.00024421248,0.015651155,4540,4.556616306304932,,
494.67497595000003,456,77799,12,263.32,933888,0.009975617482559773,0.2856770886108279,-0.8835058242082596,0.25,11.90385947227478,0.380170613527298,0.8851038813591003,0.00024408959999999997,0.027270071,4550,5.771938323974609,,
468.82060788999996,457,77945,12,258.07,935936,-0.005841546566807665,0.2002864632755518,-0.8812670052051544,0.25,7.11847505569458,0.380532443523407,0.8408149629831314,0.00024396671999999997,0.024176978,4560,3.5713374614715576,,
471.67890867,458,78095,12,264.23,937984,0.0009851346389041283,0.13212239872664214,-0.882567024230957,0.25,14.682171535491943,0.38049381971359253,0.8536125868558884,0.00024384383999999997,0.011138855,4570,7.044222831726074,,
,,,,,940000,0.006218199211725839,0.2190625057904981,-0.8811711341142654,0.25,11.306560134887695,0.38018351793289185,0.8879170194268227,0.00024372095999999996,0.013391476,4580,5.349016189575195,1636.118001251202,724.6
485.2363827299999,459,78536,11,270.38,940032,,,,,,,,,,,,,
511.6635974199999,460,78694,11,285.21,942080,0.029413887637492753,0.4172005321830511,-0.8797357261180878,0.25,12.359814834594726,0.3801451623439789,0.8997410237789154,0.00024359807999999999,0.060001925,4590,6.263236999511719,,
503.97524066,461,78839,11,285.44,944128,0.0009249359474051922,0.22020833790302277,-0.8787145674228668,0.25,9.453416681289672,0.37962600588798523,0.9174840822815895,0.00024347519999999998,0.033072706,4600,4.102019309997559,,
519.07478453,462,78978,11,290.68,946176,-0.002069699206622322,0.13537760623730719,-0.8736365109682083,0.25,11.008670473098755,0.3781208395957947,0.8700957745313644,0.00024335231999999998,0.011885902,4610,4.370807647705078,,
505.1033613700001,463,79114,11,287.83,948224,0.03546914351754822,0.3429427143186331,-0.8661363303661347,0.25,8.324721693992615,0.37718990445137024,0.8849263712763786,0.00024322944,0.10080703,4620,3.5177693367004395,,
520.9724003400001,464,79248,11,299.84,950272,0.028662674187216908,0.32973959278315307,-0.8624099761247634,0.25,9.211549282073975,0.37653863430023193,0.9079934880137444,0.00024310656,0.051075533,4630,4.495949745178223,,
543.76885939,465,79381,11,320.28,952320,-0.0032074862177251086,0.17226563021540642,-0.8566861748695374,0.25,5.830849123001099,0.3751860558986664,0.8327355682849884,0.00024298368,0.032751363,4640,2.913278818130493,,
544.7191401800001,466,79523,12,321.48,954368,-0.003942332950973615,0.05574218864785507,-0.8495841354131699,0.25,7.046190214157105,0.37439414858818054,0.7794263958930969,0.0002428608,0.010020774,4650,3.0297183990478516,,
529.6167503099999,467,79660,12,318.32,956416,0.000282992757856837,0.16109375264495612,-0.8449943393468857,0.25,9.742077970504761,0.37359437346458435,0.8530917316675186,0.00024273792,0.06988704,4660,4.113805294036865,,
560.94790828,468,79799,12,333.71,958464,-0.010383711273316321,0.14389323070645332,-0.8391302257776261,0.25,7.941734480857849,0.3719739317893982,0.8936774432659149,0.00024261503999999998,0.016461954,4670,3.207622528076172,,
,,,,,960000,-0.0008237201045266929,0.151536462304648,-0.8276073634624481,0.25,8.703837084770203,0.36966070532798767,0.8744484931230545,0.00024249215999999998,0.021517152,4680,3.8621702194213867,1834.0318632851718,1000.0
560.6045496800001,469,80328,11,338.21,960512,,,,,,,,,,,,,
566.3316402500001,470,80483,11,343.25,962560,0.01504030223237347,0.3196093825623393,-0.8157960951328278,0.25,8.17863883972168,0.36808034777641296,0.8804957345128059,0.00024236927999999998,0.078774296,4690,3.6476857662200928,,
594.3129898999999,471,80636,11,358.95,964608,0.0014985027664806694,0.2975520893931389,-0.8066186755895615,0.25,8.363153076171875,0.36617904901504517,0.9038704112172127,0.00024224639999999997,0.044204965,4700,3.353330135345459,,
598.8156707200001,472,80784,11,361.26,966656,-0.005078812304418534,0.19412760958075523,-0.7983197301626206,0.25,10.975365686416627,0.36549243330955505,0.8790448531508446,0.00024212351999999997,0.019591056,4710,5.2845869064331055,,
608.5578793699999,473,80939,11,368.22,968704,-0.006175350844277982,0.08079427327029406,-0.7946654945611954,0.25,7.942646932601929,0.36454886198043823,0.9093192219734192,0.00024200063999999996,0.013319769,4720,4.717440605163574,,
627.6938578699999,474,81093,11,375.08,970752,-0.0040702588914427905,0.21265625432133675,-0.7867095738649368,0.25,9.596332716941834,0.3630326986312866,0.9149653613567352,0.00024187775999999996,0.033495173,4730,3.6966240406036377,,
650.7349141999998,475,81245,11,380.4,972800,-3.779532591581258e-05,0.19588542003184556,-0.7794473767280579,0.25,8.648252820968628,0.36170992255210876,0.9178633838891983,0.00024175487999999996,0.052538913,4740,4.658708095550537,,
680.15281315,476,81413,11,392.16,974848,-0.010038671768270424,0.14923177448799835,-0.7716786056756973,0.25,9.113822484016419,0.360225111246109,0.9088601693511009,0.00024163199999999995,0.017679716,4750,4.2887864112854,,
735.8688985599999,477,81589,11,417.48,976896,-0.005260302415117613,0.11389323137700558,-0.7644930243492126,0.25,8.39032871723175,0.35948842763900757,0.9071372076869011,0.00024150911999999998,0.013591718,4760,3.6943485736846924,,
747.5006546,478,81770,11,423.78,978944,-0.0011752120207529694,0.20282552419230343,-0.7602772951126099,0.25,7.991932082176208,0.3588280975818634,0.9270621687173843,0.00024138624,0.017973337,4770,3.513536214828491,,
,,,,,980000,-0.0030232909967890186,0.11865885717561468,-0.7558950126171112,0.25,13.972023439407348,0.35819023847579956,0.8948414847254753,0.00024126336,0.011434302,4780,6.25661039352417,1561.7451969213785,640.0
742.4564598999999,479,82278,11,419.23,980992,,,,,,,,,,,,,
749.9611684999999,480,82434,11,424.68,983040,-0.005906334457686136,0.12459635634440928,-0.7520419001579285,0.25,13.895285511016846,0.3576223850250244,0.8901111930608749,0.00024114048,0.0216527,4790,6.240896224975586,,
761.96654369,481,82591,11,428.06,985088,-0.005667869884055143,0.1276302108541131,-0.7475829094648361,0.25,7.796547198295594,0.35673633217811584,0.9267082810401917,0.0002410176,0.014518764,4800,4.5878400802612305,,
798.4167087799999,482,82747,11,444.24,987136,-0.005342309324769312,0.13567708688788116,-0.7416217386722564,0.25,12.390895748138428,0.3555815815925598,0.870628610253334,0.00024089471999999998,0.02720173,4810,5.234047889709473,,
816.7115104299999,483,82903,11,451.97,989184,-0.008166190293704823,0.15415364896762185,-0.7355083346366882,0.25,8.723146152496337,0.3545038104057312,0.8869674503803253,0.00024077183999999998,0.032983012,4820,4.323390960693359,,
781.81218484,484,83064,11,437.78,991232,-0.007130997640197178,0.09901041835546494,-0.7290655195713043,0.25,11.268103790283202,0.35347431898117065,0.8858392760157585,0.00024064895999999998,0.012330269,4830,5.020880699157715,,
818.0647923500002,485,83226,11,455.07,993280,-0.007782887496869062,0.11574218962341547,-0.7245377689599991,0.25,9.32916955947876,0.3529689610004425,0.9230409115552902,0.00024052608,0.022903644,4840,4.330617427825928,,
846.3884108199999,486,83380,11,464.69,995328,-0.0069446776342374505,0.159166669100523,-0.7209939450025559,0.25,8.171136283874512,0.35221099853515625,0.9174205735325813,0.0002404032,0.025638007,4850,3.85599422454834,,
877.2213373700001,487,83538,11,473.31,997376,-0.008258473585592596,0.148658856889233,-0.7145927578210831,0.25,8.371099519729615,0.3508370816707611,0.9113078862428665,0.00024028032,0.015519155,4860,4.414252281188965,,
892.43725184,488,83701,11,470.7,999424,0.010441884257888922,0.2225520889274776,-0.7059860438108444,0.25,9.324407076835632,0.3494989275932312,0.9026633054018021,0.00024015744,0.21710387,4870,3.9383199214935303,,
,,,,,1000000,0.05190325254574422,0.41296875923871995,-0.7007455170154572,0.25,9.133138656616211,0.34921813011169434,0.903145931661129,0.00024003455999999998,0.06989953,4880,3.538785696029663,1277.3870875970576,542.4
913.0805177399999,489,84106,11,478.78,1001472,,,,,,,,,,,,,
941.5369999400001,490,84271,11,489.61,1003520,0.0190528697054833,0.25223959125578405,-0.6995509624481201,0.25,11.632713413238525,0.34899839758872986,0.8422159999608994,0.00023991167999999998,0.04901196,4890,5.9356584548950195,,
959.68945203,491,84427,11,493.93,1005568,0.0022480179899139418,0.159713545255363,-0.6965548455715179,0.25,9.125728559494018,0.34820616245269775,0.8739350438117981,0.00023978879999999998,0.025604276,4900,4.707456588745117,,
969.03958799,492,84579,11,499.36,1007616,-0.004185851845249999,0.1750520881265402,-0.6902888745069504,0.25,8.500324988365174,0.3469768762588501,0.9021496176719666,0.00023966591999999997,0.02057157,4910,3.427412271499634,,
977.1599338899999,493,84735,11,499.56,1009664,-0.007382435874315085,0.1760156290140003,-0.6821931540966034,0.25,7.520885491371155,0.3456954061985016,0.9179010689258575,0.00023954303999999997,0.03405709,4920,2.752763271331787,,
1018.5265993500001,494,84892,11,515.75,1011712,-0.0067227989889215856,0.10583333619870246,-0.6751081049442291,0.25,7.494174933433532,0.34447503089904785,0.91398536413908,0.00023942015999999997,0.061335348,4930,3.2929227352142334,,
1021.5247736,495,85049,11,517.65,1013760,0.023333488039206717,0.35563802868127825,-0.6673772364854813,0.25,7.603292560577392,0.3435722291469574,0.9088600650429726,0.00023929727999999996,0.04688431,4940,3.6433932781219482,,
1024.7233819,496,85207,11,517.78,1015808,-0.0015539602329955216,0.16510416772216557,-0.6627512156963349,0.25,12.087172555923463,0.34287869930267334,0.855691209435463,0.00023917439999999996,0.04032795,4950,5.955294609069824,,
1021.08855374,497,85362,11,513.9,1017856,0.0002998704393394294,0.15791667029261588,-0.6579681187868118,0.25,8.044599556922913,0.3419753909111023,0.8861969336867332,0.00023905151999999995,0.027903866,4960,4.08061408996582,,
1029.55636803,498,85528,11,512.32,1019904,-0.0019250966829713612,0.14621094074100255,-0.6527138978242875,0.25,10.516860294342042,0.3412761688232422,0.8637309521436691,0.00023892863999999995,0.04646057,4970,4.905696868896484,,
,,,,,1020000,0.0050885101233142825,0.22380209006369114,-0.6489863872528077,0.25,12.682020330429078,0.34084272384643555,0.8325280398130417,0.00023880576,0.027517634,4980,6.097170829772949,1337.0309542364673,469.4
1065.73767677,499,85908,11,527.7,1021952,,,,,,,,,,,,,
1060.48536203,500,86052,11,526.14,1024000,0.014023385103791952,0.3193099033087492,-0.645038264989853,0.25,8.750163149833678,0.33996841311454773,0.801959440112114,0.00023868288,0.058840875,4990,3.6675610542297363,,
1061.7360645599997,501,86191,11,526.77,1026048,0.0027315537527465407,0.14278646176680923,-0.638479471206665,0.25,9.182331752777099,0.33866551518440247,0.8412768691778183,0.00023856,0.03586911,5000,4.0231547355651855,,
1025.02999352,502,86351,11,510.24,1028096,0.010102050476125423,0.2080468788743019,-0.6290436595678329,0.25,11.25300211906433,0.3371371626853943,0.7634404897689819,0.00023843712,0.047294676,5010,5.748224258422852,,
1059.49375796,503,86505,11,523.5,1030144,0.0055511930980719605,0.20878906585276127,-0.621391898393631,0.25,12.278914213180542,0.3362603187561035,0.8392893075942993,0.00023831423999999999,0.016138403,5020,5.801797389984131,,
1093.7243610199998,504,86669,11,535.95,1032192,-0.006373763740994032,0.10149739803746342,-0.6158655881881714,0.25,10.897032880783081,0.33565977215766907,0.7989474385976791,0.00023819135999999998,0.016010305,5030,5.129161834716797,,
1111.23023088,505,86827,11,541.68,1034240,-0.008160803293576446,0.09781250227242708,-0.6105931431055069,0.25,11.776881647109985,0.3348468542098999,0.8334977626800537,0.00023806847999999998,0.016616289,5040,5.027012348175049,,
1107.15084706,506,86993,11,537.42,1036288,-0.004782963680918328,0.1668489623814821,-0.6052471786737442,0.25,9.883405733108521,0.33442598581314087,0.8519718050956726,0.00023794559999999997,0.014655566,5050,4.41939115524292,,
1137.7345805100001,507,87147,11,550.74,1038336,-0.0011379735544323922,0.13820312740281224,-0.6027263522148132,0.25,14.099649143218993,0.334244966506958,0.7921975255012512,0.00023782272,0.017104452,5060,5.74336051940918,,
,,,,,1040000,0.0005612544133327902,0.21686198525130748,-0.5997484028339386,0.25,10.185822105407714,0.33387285470962524,0.8266936242580414,0.00023769984,0.028687518,5070,5.076719284057617,1332.4278018218145,516.6
1150.6409756100002,508,87587,11,553.15,1040384,,,,,,,,,,,,,
1158.85053652,509,87748,11,554.64,1042432,-0.012294803154654855,0.15203125216066837,-0.5968158841133118,0.25,9.123826456069946,0.33349937200546265,0.8169932961463928,0.00023757696,0.020126356,5080,3.6882851123809814,,
1166.35375144,510,87898,11,556.09,1044480,-0.001800169347407099,0.10200520996004343,-0.5927351087331771,0.25,8.946878576278687,0.3328342139720917,0.8159775733947754,0.00023745407999999999,0.032824367,5090,3.213552474975586,,
1196.33119758,511,88049,11,567.79,1046528,-0.002774816557357518,0.18436198234558104,-0.5864657372236252,0.25,11.077976417541503,0.3316221237182617,0.8217220157384872,0.00023733119999999998,0.02984851,5100,5.713611602783203,,
1218.2037188200002,512,88203,11,575.32,1048576,-0.006372518348507583,0.15139323361217977,-0.5779845893383027,0.25,11.636682271957397,0.3302384316921234,0.7873872965574265,0.00023720831999999998,0.020514254,5110,5.828452110290527,,
1228.4667585799998,513,88365,11,575.23,1050624,-0.0079000068525783,0.15950521125341766,-0.5711858600378037,0.25,7.7894474267959595,0.3296893835067749,0.8733003884553909,0.00023708543999999997,0.013868839,5120,3.2507495880126953,,
1210.37363414,514,88537,11,565.05,1052672,-0.013314649746753292,0.10509114852175117,-0.5681162327528,0.25,9.417191910743714,0.3292163610458374,0.8446029871702194,0.00023696255999999997,0.012374476,5130,4.793838024139404,,
1226.9943518699997,515,88697,11,570.62,1054720,0.002356196281107259,0.16089844228699804,-0.5647485584020615,0.25,11.428563451766967,0.3289135694503784,0.8323934972286224,0.00023683967999999997,0.03438815,5140,5.500352382659912,,
1251.2089677599997,516,88851,11,580.31,1056768,-0.009791157815488994,0.11488281507045031,-0.559511375427246,0.25,7.780354428291321,0.3270413279533386,0.8907078206539154,0.00023671679999999996,0.014290743,5150,3.7826337814331055,,
1220.36728584,517,89005,11,565.22,1058816,0.006111582661978865,0.22557292133569717,-0.5464829444885254,0.25,8.144194149971009,0.3249986171722412,0.8170032203197479,0.00023659391999999996,0.02155297,5160,3.695094585418701,,
,,,,,1060000,-0.007776086922094727,0.16119792088866233,-0.5362325012683868,0.25,10.783426904678345,0.32356756925582886,0.8244333863258362,0.00023647103999999996,0.019768368,5170,4.84701681137085,2014.0407211709185,725.8
1232.68908299,518,89507,11,571.0,1060864,,,,,,,,,,,,,
1239.91846001,519,89661,11,573.37,1062912,0.0061328919001971014,0.20972656775265933,-0.529178860783577,0.25,9.662363862991333,0.3227105736732483,0.8527238667011261,0.00023634815999999995,0.02663489,5180,5.118863105773926,,
1216.2473969900002,520,89800,11,563.86,1064960,-0.005292919829953458,0.13496094066649675,-0.5253583550453186,0.25,12.242491197586059,0.322401762008667,0.7940731793642044,0.00023622527999999997,0.01920539,5190,6.12118673324585,,
1227.77117603,521,89943,11,565.28,1067008,0.0031589630321832373,0.22855469211935997,-0.5239124208688736,0.25,9.440618896484375,0.32260316610336304,0.817967489361763,0.0002361024,0.10145466,5200,4.304413795471191,,
1242.73141756,522,90086,11,566.62,1069056,0.05326581963920045,0.4629036635160446,-0.5240200638771058,0.25,7.743202185630798,0.3226110339164734,0.8155527561903,0.00023597952,0.10022445,5210,3.948601484298706,,
1260.4447779500003,523,90238,11,569.27,1071104,0.004639967624680131,0.36260417234152553,-0.5215228050947189,0.25,7.561430549621582,0.321796178817749,0.8017402291297913,0.00023585664,0.113269426,5220,3.4272756576538086,,
1261.35787792,524,90376,11,569.57,1073152,-0.0020173949265153367,0.20026042331010102,-0.5155085831880569,0.25,8.217808723449707,0.3209041357040405,0.789719432592392,0.00023573375999999999,0.02648246,5230,4.098154544830322,,
1225.44075923,525,90525,11,557.06,1075200,-0.007137007235433002,0.18541667181998492,-0.5100363045930862,0.25,8.38978178501129,0.32008159160614014,0.8337676376104355,0.00023561087999999998,0.028235372,5240,4.0084123611450195,,
1240.0228515,526,90682,11,567.75,1077248,0.0010467672254890203,0.2185156300663948,-0.5025190711021423,0.25,8.755664372444153,0.3188084065914154,0.8022540956735611,0.00023548799999999998,0.04428134,5250,3.7278928756713867,,
1238.21329375,527,90845,11,564.22,1079296,0.012192901485832408,0.29591146372258664,-0.49496186673641207,0.25,8.658030557632447,0.31807848811149597,0.8404480665922165,0.00023536511999999997,0.022367254,5260,4.102214336395264,,
,,,,,1080000,-0.010031664447742516,0.1531901078298688,-0.4906119257211685,0.25,9.527724671363831,0.3172873258590698,0.8734096735715866,0.00023524223999999997,0.025784716,5270,3.9083547592163086,1836.0056954964996,629.8
1259.01390178,528,91284,11,568.96,1081344,,,,,,,,,,,,,
1268.7941856300001,529,91445,11,568.41,1083392,-0.008333228136179916,0.12444010679610074,-0.4846902772784233,0.25,9.543836855888367,0.3162546753883362,0.8803492411971092,0.00023511935999999997,0.012401675,5280,3.559847116470337,,
1299.8408597600003,530,91601,11,580.94,1085440,-0.0065636548679322,0.12582031562924384,-0.47786473482847214,0.25,11.017342853546143,0.3156415820121765,0.8621034771203995,0.00023499648,0.020779941,5290,5.012147903442383,,
1309.93134995,531,91787,11,583.92,1087488,0.0008883409071131609,0.20337239932268858,-0.47238205671310424,0.25,6.004578685760498,0.3151550889015198,0.9151364862918854,0.0002348736,0.029926833,5300,2.734952926635742,,
1310.7425240400003,532,91942,11,584.4,1089536,-0.009035884817130867,0.14333333633840084,-0.46642533391714097,0.25,9.738908553123474,0.31386980414390564,0.8759935945272446,0.00023475071999999998,0.013652725,5310,5.142114162445068,,
1335.9231105400002,533,92085,11,595.35,1091584,-0.004178921269485869,0.1615625042002648,-0.45542817264795304,0.25,7.970948576927185,0.3122725188732147,0.8889890015125275,0.00023462783999999998,0.023101836,5320,4.401127338409424,,
1352.3671635100002,534,92226,11,603.32,1093632,-0.008344497338985058,0.12371093870024197,-0.4466696485877037,0.25,7.817623901367187,0.31128063797950745,0.9069227427244186,0.00023450495999999998,0.015511883,5330,3.8337268829345703,,
1380.17435954,535,92371,11,614.44,1095680,-0.006644210978411147,0.20484375329688193,-0.44087935239076614,0.25,6.226422071456909,0.310507208108902,0.9111183285713196,0.00023438207999999997,0.034019485,5340,3.2833142280578613,,
1406.0920495,536,92521,11,624.04,1097728,-0.00449930431204848,0.2328385479748249,-0.43344430029392245,0.25,5.456028652191162,0.30900609493255615,0.9141930341720581,0.00023425919999999997,0.0661214,5350,2.784681797027588,,
1425.08301915,537,92666,11,630.31,1099776,-0.0038275448755302867,0.17020833771675825,-0.42375985682010653,0.25,5.59909417629242,0.3080807626247406,0.9206344857811928,0.00023413631999999996,0.027612012,5360,2.363898277282715,,
