train/ent_coef,time/total_timesteps,time/episodes,train/learning_rate,train/ent_coef_loss,train/critic_loss,time/fps,time/time_elapsed,train/actor_loss,train/n_updates,eval/mean_reward,eval/mean_ep_length
0.06045639514923096,14255,204,0.0001,1.8370710611343384,19.440311431884766,11,1238,24.687149047851562,7077,,
0.06092732027173042,14449,208,0.0001,1.4368350505828857,15.471250534057617,11,1255,23.143510818481445,7174,,
0.06127607822418213,14593,212,0.0001,2.5965089797973633,19.291845321655273,11,1270,24.571184158325195,7246,,
0.061497293412685394,14682,216,0.0001,2.1820197105407715,14.730094909667969,11,1279,24.148591995239258,7290,,
0.06165427714586258,14733,220,0.0001,2.1010279655456543,18.748491287231445,11,1285,22.774829864501953,7316,,
0.061797838658094406,14788,224,0.0001,2.188962459564209,18.353046417236328,11,1290,24.248384475708008,7343,,
0.062033187597990036,14873,228,0.0001,2.651247978210449,12.26974868774414,11,1302,23.01270294189453,7386,,
0.062303703278303146,14972,232,0.0001,1.1849437952041626,15.718511581420898,11,1310,23.886178970336914,7435,,
0.062492355704307556,15062,236,0.0001,2.8455488681793213,15.590082168579102,11,1317,22.875011444091797,7480,,
0.06268460303544998,15131,240,0.0001,2.24320387840271,18.341360092163086,11,1323,21.748374938964844,7515,,
0.06300925463438034,15233,244,0.0001,3.333021879196167,15.688986778259277,11,1331,22.571880340576172,7566,,
0.06320396065711975,15291,248,0.0001,3.2425177097320557,20.7490177154541,11,1336,23.05124282836914,7595,,
0.06349793821573257,15376,252,0.0001,2.0656299591064453,22.522838592529297,11,1351,21.965791702270508,7637,,
0.06363965570926666,15430,256,0.0001,4.031350135803223,24.754545211791992,11,1359,23.388771057128906,7664,,
0.06392315030097961,15515,260,0.0001,2.03045916557312,18.778400421142578,11,1370,22.53728485107422,7707,,
0.06425894051790237,15616,264,0.0001,2.594059944152832,29.076343536376953,11,1384,21.663393020629883,7757,,
0.0644877627491951,15687,268,0.0001,1.6418712139129639,16.269790649414062,11,1393,21.93927574157715,7793,,
0.06473154574632645,15766,272,0.0001,2.7314560413360596,19.40007781982422,11,1404,20.78012466430664,7832,,
0.06506486237049103,15877,276,0.0001,2.19748592376709,19.91405487060547,11,1424,21.722597122192383,7888,,
0.0652441754937172,15958,280,0.0001,3.0399770736694336,28.99701690673828,11,1435,19.569622039794922,7928,,
0.06555619835853577,16053,284,0.0001,2.529700756072998,17.575319290161133,11,1447,19.636171340942383,7976,,
0.06595447659492493,16188,288,0.0001,1.8710039854049683,21.642452239990234,11,1460,21.14608383178711,8043,,
0.06619208306074142,16263,292,0.0001,2.2418100833892822,23.029521942138672,11,1468,19.888572692871094,8081,,
0.06643100082874298,16341,296,0.0001,2.355234146118164,25.051597595214844,11,1476,20.021121978759766,8120,,
0.06662620604038239,16403,300,0.0001,2.155574321746826,14.571109771728516,11,1488,21.876020431518555,8151,,
0.06689963489770889,16490,304,0.0001,2.93845796585083,22.003936767578125,11,1497,20.324268341064453,8194,,
0.06730855256319046,16598,308,0.0001,2.647986888885498,27.232013702392578,11,1508,18.797225952148438,8248,,
0.06757809966802597,16678,312,0.0001,1.8240479230880737,18.20421600341797,10,1516,20.841060638427734,8288,,
0.06777690351009369,16744,316,0.0001,1.7149349451065063,19.92957878112793,10,1523,19.84764289855957,8321,,
0.06803900748491287,16833,320,0.0001,2.269752025604248,16.807209014892578,10,1532,18.87138557434082,8366,,
0.06827585399150848,16908,324,0.0001,2.6323301792144775,33.57550048828125,10,1540,19.48945426940918,8403,,
0.06867939233779907,17035,328,0.0001,1.1797449588775635,21.525222778320312,10,1557,20.102615356445312,8467,,
0.06904225796461105,17142,332,0.0001,1.5390527248382568,24.47651481628418,10,1566,19.261699676513672,8520,,
0.06935474276542664,17229,336,0.0001,1.9151413440704346,23.241588592529297,10,1573,18.006702423095703,8564,,
0.06964254379272461,17318,340,0.0001,1.175368309020996,18.69942283630371,10,1580,18.225069046020508,8608,,
0.06986724585294724,17409,344,0.0001,1.3033816814422607,26.678607940673828,10,1587,18.597999572753906,8654,,
