time/fps,time/iterations,time/time_elapsed,time/total_timesteps,rollout/ep_rew_mean,rollout/ep_len_mean,train/explained_variance,train/clip_fraction,train/entropy_loss,train/n_updates,train/value_loss,train/loss,train/policy_gradient_loss,train/approx_kl,train/learning_rate,train/std,train/clip_range,eval/mean_ep_length,eval/mean_reward
9,126,26389,258048,305.76192179000003,165.42,0.8695043176412582,0.20605469159781933,-0.39879857152700426,1250,16.348966121673584,8.38034725189209,0.0010740522627020299,0.056708544,0.00037952,0.2965576648712158,0.3,,
,,,260000,,,0.8545364290475845,0.26817709133028983,-0.3975198984146118,1260,17.92360053062439,7.608236312866211,0.006325233526877127,0.03760779,0.00037935616000000003,0.2965613603591919,0.3,347.8,795.3104367921129
9,127,26823,260096,312.49409704,168.03,,,,,,,,,,,,,
9,128,27024,262144,315.17080329,176.57,0.851823627948761,0.3647395937150577,-0.33777056336402894,1270,15.809014797210693,7.166896820068359,0.04352604614105075,0.92763865,0.00037919232,0.28796786069869995,0.3,,
9,129,27222,264192,330.00012892,189.64,0.06325101852416992,0.25885417200624944,-0.3392169713973999,1280,90.34546337127685,31.137271881103516,0.0068635618037660604,0.029767208,0.00037902848000000004,0.28809720277786255,0.3,,
9,130,27420,266240,339.58397454000004,198.93,0.4447363615036011,0.27483073296025395,-0.3394065320491791,1290,33.02000246047974,13.052484512329102,-0.012990550163667703,0.07653028,0.00037886464,0.28798139095306396,0.3,,
9,131,27606,268288,355.45909358999995,207.5,0.6651124358177185,0.17795573364710435,-0.33763267993927004,1300,23.246922492980957,12.086301803588867,-0.011740107022924384,0.0641461,0.00037870080000000005,0.28753167390823364,0.3,,
9,132,27786,270336,359.2078898600001,209.84,0.6444529592990875,0.23389323793817313,-0.3340848386287689,1310,21.503140926361084,8.82744312286377,0.0036121570639078724,0.10502826,0.00037853696,0.28689658641815186,0.3,,
9,133,27979,272384,365.01667277999985,213.58,0.8239391148090363,0.25432292483747004,-0.27092719078063965,1320,13.24658031463623,6.5897603034973145,-0.01262359999018372,0.04916837,0.00037837312,0.2783975601196289,0.3,,
9,134,28180,274432,375.24881956999997,217.85,0.8592481166124344,0.1958072965964675,-0.27053403854370117,1330,10.285092210769653,4.178594589233398,-0.012677329456200814,0.031690862,0.00037820928000000003,0.2780812382698059,0.3,,
9,135,28376,276480,378.30592333,220.89,0.8203640282154083,0.14256510576233267,-0.2662424683570862,1340,19.116308784484865,8.33669662475586,-0.010916992176789786,0.038688734,0.00037804544,0.2774011194705963,0.3,,
9,136,28569,278528,396.6040643400001,228.82,0.8751205503940582,0.12773437842261046,-0.26090824604034424,1350,12.228626203536987,6.252865791320801,-0.010333838477963564,0.013678517,0.00037788160000000004,0.2766425311565399,0.3,,
,,,280000,,,0.871220737695694,0.15468750484287738,-0.255730003118515,1360,12.929613256454468,6.625099182128906,-0.007691086725099006,0.02355577,0.00037771776,0.27627554535865784,0.3,787.2,1894.9650432772935
9,137,29214,280576,389.27749378,226.32,,,,,,,,,,,,,
9,138,29416,282624,388.42158644000006,227.35,0.8928074836730957,0.2735677178861806,-0.19378169178962706,1370,12.856067514419555,5.202574729919434,0.007638547429814934,0.089996845,0.00037755392,0.2680695056915283,0.3,,
9,139,29613,284672,399.01794887999995,228.91,0.8339801728725433,0.17134114941582085,-0.19370256662368773,1380,16.35167694091797,6.283554553985596,-0.005127585083246266,0.02269548,0.00037739008,0.26802438497543335,0.3,,
9,140,29808,286720,377.82280427999996,208.06,0.8743501603603363,0.1544010467361659,-0.19204857349395751,1390,11.284616088867187,5.090886116027832,-0.0025803808774799097,0.032291133,0.00037722624,0.2677040100097656,0.3,,
9,141,30013,288768,381.8764729200001,207.62,0.857920691370964,0.12684896029531956,-0.18942407369613648,1400,16.841871118545534,7.813809394836426,-0.006465003928187796,0.016897053,0.00037706240000000003,0.26735714077949524,0.3,,
9,142,30211,290816,365.91309401,199.58,0.8590535074472427,0.17761719301342965,-0.18523074984550475,1410,14.987821769714355,6.617589473724365,-0.008773155675735379,0.048908055,0.00037689856,0.2666744291782379,0.3,,
9,143,30413,292864,368.10781807000006,198.63,0.8327563256025314,0.25877604812849314,-0.12152196764945984,1420,17.730239820480346,7.927674770355225,0.007831781764980405,0.0883632,0.00037673472000000004,0.25866031646728516,0.3,,
9,144,30598,294912,344.9997888799999,204.39,0.8889956027269363,0.5833203218877315,-0.12122054696083069,1430,12.914087057113647,5.498175621032715,0.1338240496092476,6.9011526,0.00037657088,0.25887569785118103,0.3,,
9,145,30785,296960,299.20031182,210.05,-1.7483549118041992,0.47335938960313795,-0.1233798086643219,1440,60.32494058609009,8.14819049835205,0.06560554148396473,0.37716895,0.00037640704000000005,0.25907832384109497,0.3,,
9,146,30970,299008,279.15233577,218.1,0.13959228992462158,0.6012239694595337,-0.1254066288471222,1450,109.23185691833496,21.338193893432617,0.16518742520362137,0.08701035,0.0003762432,0.2593485713005066,0.3,,
,,,300000,,,0.6970570385456085,0.3672005295753479,-0.12692371010780334,1460,60.068102264404295,24.092607498168945,0.0062925854854984035,0.08205306,0.00037607936,0.2592562437057495,0.3,934.0,567.7470178626594
9,147,31709,301056,229.99451598,217.41,,,,,,,,,,,,,
9,148,31893,303104,237.10343372,230.98,-0.32928478717803955,0.3339713598048547,-0.06671492457389831,1470,31.87173080444336,10.82327938079834,0.039908962966001126,0.22446544,0.00037591552000000003,0.2519872784614563,0.3,,
9,149,32091,305152,221.32318127,232.88,0.18184256553649902,0.24854167085140944,-0.0743687927722931,1480,17.000422620773314,6.214760780334473,-0.009618923728121443,0.051591635,0.00037575168,0.25341296195983887,0.3,,
9,150,32287,307200,213.58629123999998,237.75,0.49397212266921997,0.18022135831415653,-0.0836959183216095,1490,15.10177435874939,5.255744934082031,-0.012097226336773037,0.03449224,0.00037558784,0.2540079355239868,0.3,,
9,151,32486,309248,191.03441243999998,230.14,0.6903772354125977,0.305156259983778,-0.08533599972724915,1500,9.34185299873352,3.5732858180999756,0.01370667142793538,0.38204518,0.000375424,0.2544022798538208,0.3,,
9,152,32681,311296,170.17598084999997,223.92,0.6126118004322052,0.3630859415978193,-0.09059032201766967,1510,19.10469284057617,7.783777713775635,0.024993362998939082,0.14234796,0.00037526016000000005,0.2552177309989929,0.3,,
9,153,32875,313344,177.33986917,230.39,0.7172392904758453,0.21690104800800328,-0.034486019611358644,1520,26.31306371688843,10.644238471984863,-0.015559163398575038,0.034002014,0.00037509632,0.2479279488325119,0.3,,
9,154,33074,315392,162.86225999,225.92,0.8609877377748489,0.14679687861353158,-0.034024369716644284,1530,11.361571645736694,5.045566558837891,-0.01845202651340514,0.03253919,0.00037493248000000005,0.2473650872707367,0.3,,
9,155,33263,317440,196.67915311000002,233.23,0.8446657359600067,0.17322916872799396,-0.02586236596107483,1540,13.239467859268188,6.148678302764893,-0.0075637878844281746,0.07858955,0.00037476864000000003,0.24651296436786652,0.3,,
9,156,33459,319488,246.21642785000003,224.88,0.8991081938147545,0.10337239817599767,-0.018493509292602538,1550,9.53556776046753,4.409483432769775,-0.009690142091276322,0.0327207,0.0003746048,0.24575847387313843,0.3,,
,,,320000,,,0.8535640388727188,0.16007813005708157,-0.012178289890289306,1560,15.790175485610963,7.380497455596924,-0.005145160962711071,0.033785116,0.00037444096000000004,0.2452210932970047,0.3,715.8,1662.2486401354429
9,157,34024,321536,286.53356562,219.64,,,,,,,,,,,,,
9,158,34224,323584,338.61753682,239.16,0.8961129561066628,0.16093750286381692,0.05299832820892334,1570,8.509528112411498,3.8878543376922607,-0.009735198946509626,0.09291125,0.00037427712,0.23718413710594177,0.3,,
9,159,34420,325632,358.46511888000003,239.89,0.896900549530983,0.3189322970807552,0.05903072357177734,1580,9.191096258163451,3.6464385986328125,0.007821263144724071,0.06295511,0.00037411328,0.2369900345802307,0.3,,
9,160,34624,327680,370.56438220999996,232.33,0.8804579079151154,0.23839844297617674,0.06307600140571594,1590,11.183876657485962,5.98070764541626,0.0015028647080180147,0.040710215,0.00037394944,0.23597681522369385,0.3,,
9,161,34811,329728,410.38605472,246.38,0.865230992436409,0.18837240077555178,0.07325465679168701,1600,11.614942693710328,4.3864521980285645,-0.0073703353991732,0.05353527,0.0003737856,0.23514848947525024,0.3,,
9,162,35005,331776,452.4418528299999,260.76,0.8653760999441147,0.17809896217659116,0.08116139769554138,1610,11.524932432174683,4.112553119659424,-0.013547306830296257,0.034819536,0.00037362176,0.23395097255706787,0.3,,
9,163,35189,333824,484.14099189,274.71,0.861303985118866,0.637968760728836,0.14843761920928955,1620,11.4528094291687,5.319133281707764,0.14211952445912174,0.5519163,0.00037345792,0.22701269388198853,0.3,,
9,164,35375,335872,502.17356049,278.58,0.8538136035203934,0.4969921961426735,0.14739583134651185,1630,8.877985382080078,4.020662307739258,0.05754091341048477,0.119842365,0.00037329408000000004,0.22694715857505798,0.3,,
9,165,35572,337920,528.05651229,289.51,0.7921259105205536,0.3573307391256094,0.14729303121566772,1640,14.957701206207275,6.593660831451416,0.007059717713927949,0.034946695,0.00037313024,0.22701826691627502,0.3,,
9,166,35751,339968,567.87839961,304.77,0.8043607175350189,0.21832031551748515,0.14862651228904725,1650,12.317612457275391,5.323657989501953,-0.008028841665945951,0.1306486,0.00037296640000000005,0.22680535912513733,0.3,,
,,,340000,,,0.8338566571474075,0.16891927570104598,0.15211416482925416,1660,10.691454434394837,4.839664459228516,-0.015465829646127638,0.01628185,0.00037280256,0.22628101706504822,0.3,531.4,1448.30138002038
9,167,36279,342016,589.4845120499999,313.03,,,,,,,,,,,,,
9,168,36473,344064,653.9371918700001,337.48,0.8360459506511688,0.14480468919500708,0.21752517819404601,1670,10.595125961303712,4.949896812438965,-0.01265441469149664,0.04614107,0.00037263872,0.2193433791399002,0.3,,
9,169,36669,346112,686.86767379,348.78,0.8438092917203903,0.29798177909106016,0.21947248578071593,1680,10.163529515266418,4.804269790649414,0.00039841804653395485,0.087186545,0.00037247488000000003,0.21928954124450684,0.3,,
9,170,36863,348160,716.9908231,360.98,0.8458104878664017,0.15682292096316813,0.22071667313575744,1690,10.330444574356079,4.251049995422363,-0.010775006662297582,0.028557569,0.00037231104,0.21892951428890228,0.3,,
9,171,37050,350208,771.2379925399999,381.47,0.8567430227994919,0.39645833931863306,0.22541583776474,1700,8.907169461250305,4.23456335067749,0.06492139249457977,0.19695166,0.0003721472,0.21918991208076477,0.3,,
9,172,37245,352256,794.8336135699999,389.39,0.7973957061767578,0.27812500640866344,0.2806027173995972,1710,9.775658440589904,3.9501006603240967,-0.0009505092282779514,0.101762936,0.00037198336,0.21348008513450623,0.3,,
9,173,37435,354304,835.02729894,403.84,0.8254712671041489,0.3880078211426735,0.2768754720687866,1720,9.488202142715455,3.943842887878418,0.021782169467769563,0.31863207,0.00037181952,0.21373766660690308,0.3,,
9,174,37624,356352,864.22947862,413.98,0.8644899129867554,0.2297786518931389,0.2783434271812439,1730,8.737533688545227,5.253495693206787,0.003584683813678602,0.061416015,0.00037165568,0.2132313847541809,0.3,,
9,175,37818,358400,913.56538921,433.47,0.8606233298778534,0.2306510478258133,0.28557881712913513,1740,8.822269105911255,3.9678165912628174,0.004097530971921515,0.077097096,0.00037149184000000006,0.2122502326965332,0.3,,
,,,360000,,,0.901156909763813,0.3808463592082262,0.29734203815460203,1750,8.724658036231995,5.575695991516113,0.03450831978232598,0.08965075,0.00037132800000000003,0.21160095930099487,0.3,852.8,2333.410290550813
9,176,38501,360448,932.03916676,437.89,,,,,,,,,,,,,
9,177,38692,362496,963.2660282999999,448.16,0.7380544543266296,0.20549479521869216,0.3626410782337189,1760,14.262423229217529,6.20779275894165,-0.0034119584830477833,0.048227776,0.00037116416,0.2051478922367096,0.3,,
9,178,38880,364544,982.8382694400002,453.73,0.764823317527771,0.16894531750003808,0.36568920612335204,1770,11.652042484283447,5.144252300262451,-0.01286099277087498,0.038434464,0.00037100032000000004,0.2049422562122345,0.3,,
9,179,39069,366592,993.29730672,453.11,0.7374630272388458,0.11368489824235439,0.36884822249412536,1780,15.397738027572633,6.183854579925537,-0.00804467144771479,0.0226279,0.00037083648,0.2046695053577423,0.3,,
9,180,39261,368640,980.68385312,444.3,0.8037183880805969,0.14898437671363354,0.3740409016609192,1790,12.213397073745728,5.47449254989624,-0.016178586385212766,0.02620164,0.00037067264,0.2041606605052948,0.3,,
9,181,39448,370688,1028.8757882099999,461.24,0.8311816453933716,0.14324218919500709,0.3800269901752472,1800,14.116388988494872,7.000329494476318,-0.0027545036718947813,0.07497889,0.0003705088,0.20363304018974304,0.3,,
9,182,39633,372736,1062.5470596599998,472.35,0.7804811298847198,0.20075521379767453,0.44613825529813766,1810,14.121346616744995,5.621017932891846,-0.004924364597536623,0.04432901,0.00037034496,0.19713395833969116,0.3,,
9,183,39820,374784,1084.60193972,478.82,0.7844546735286713,0.2215364620089531,0.451253642141819,1820,9.860815620422363,3.72058367729187,5.692384234867731e-05,0.05637584,0.00037018112,0.1968909054994583,0.3,,
9,184,40017,376832,1084.00640783,475.06,0.8048020452260971,0.34638021271675823,0.4549511358141899,1830,13.746670055389405,6.508092880249023,0.036275130660578726,0.27869886,0.00037001728,0.19667942821979523,0.3,,
9,185,40216,378880,1067.35242371,467.02,0.7851940095424652,0.4464323051273823,0.4566670522093773,1840,15.157369947433471,5.7292022705078125,0.05243696253746748,0.33146906,0.00036985344,0.19678756594657898,0.3,,
,,,380000,,,0.784853383898735,0.3432421937584877,0.4562607154250145,1850,13.984563112258911,7.735337257385254,0.01801482564158504,0.061000787,0.0003696896,0.1967736780643463,0.3,846.6,2355.2338297756387
9,186,40849,380928,1088.06961001,469.58,,,,,,,,,,,,,
9,187,41045,382976,1105.118719,473.71,0.7690386176109314,0.43636720031499865,0.516244450211525,1860,12.21103892326355,5.4232354164123535,0.022437820362392814,0.31583804,0.00036952576000000005,0.1910524070262909,0.3,,
9,188,41241,385024,1118.12863616,477.01,0.7286195456981659,0.20384114868938924,0.5147662431001663,1870,14.008458948135376,5.581474781036377,0.0002096108067780378,0.03327873,0.00036936192,0.19115516543388367,0.3,,
9,189,41440,387072,1163.9456502899998,492.76,0.876292459666729,0.11481771003454924,0.5149570047855377,1880,6.383742165565491,2.6352148056030273,-0.008815453557763253,0.01931069,0.00036919808,0.19114914536476135,0.3,,
9,190,41635,389120,1161.34323541,490.34,0.8198724389076233,0.13440104437759146,0.5195464491844177,1890,11.246458292007446,5.809520721435547,-0.010177396659273663,0.024566172,0.00036903424000000003,0.1907300055027008,0.3,,
9,191,41823,391168,1171.52463415,493.38,0.8869236409664154,0.24423177652060984,0.5284603327512741,1900,8.370052766799926,4.166369915008545,-0.003770487598958461,0.12666154,0.0003688704,0.18967735767364502,0.3,,
9,192,42014,393216,1193.2464023799998,500.89,0.8087442368268967,0.321380215883255,0.5974476248025894,1910,8.650991320610046,2.8854570388793945,0.009559479804011062,0.035945572,0.00036870656,0.18374097347259521,0.3,,
9,193,42207,395264,1224.6423918799999,511.71,0.8123765587806702,0.386263033002615,0.6012470424175262,1920,9.2751966714859,3.875359535217285,0.03452345091383906,0.11461684,0.00036854272,0.18343129754066467,0.3,,
9,194,42397,397312,1251.61623819,521.63,0.8289878666400909,0.3963411543518305,0.6063058882951736,1930,9.3043142080307,4.5416717529296875,0.018217875971458852,0.13568947,0.00036837888,0.1828426718711853,0.3,,
9,195,42584,399360,1274.10858815,530.57,0.8211656212806702,0.31930989772081375,0.6107264071702957,1940,10.44386911392212,5.120560169219971,-0.0035710911179194227,0.08091737,0.00036821504,0.1829773485660553,0.3,,
,,,400000,,,0.744678407907486,0.1859765681438148,0.6093725502490998,1950,11.044947052001953,5.149558067321777,-0.008659159354865586,0.026897535,0.00036805120000000006,0.1830349564552307,0.3,1000.0,3145.1438448175786
9,196,43344,401408,1271.32750795,526.87,,,,,,,,,,,,,
9,197,43532,403456,1254.0483462900002,515.63,0.7964397519826889,0.1058072930201888,0.6711533546447754,1960,10.994932460784913,4.030146598815918,-0.005771893178462051,0.031686444,0.00036788736000000004,0.17747926712036133,0.3,,
9,198,43728,405504,1243.74312156,508.52,0.8409523069858551,0.20209636082872748,0.6766211509704589,1970,9.895459985733032,4.136824607849121,-0.010988918548682714,0.07524471,0.00036772352,0.17679089307785034,0.3,,
9,199,43915,407552,1279.12634914,519.17,0.8095906376838684,0.3041276089847088,0.6822675406932831,1980,12.160582637786865,5.1702494621276855,-0.0029806939001719712,0.09065148,0.00036755968000000004,0.17669790983200073,0.3,,
9,200,44105,409600,1293.44074746,523.41,0.8598035275936127,0.200755213573575,0.684263852238655,1990,7.726111698150635,2.590721845626831,-0.0006506028558942667,0.062819496,0.00036739584,0.17661386728286743,0.3,,
9,201,44295,411648,1299.00856426,523.85,0.8121485710144043,0.5096875101327896,0.6868340581655502,2000,9.036199903488159,3.7827744483947754,0.04855911817401637,0.24975014,0.000367232,0.1767984926700592,0.3,,
9,202,44493,413696,1282.73837006,513.95,0.903371624648571,0.3839192807674408,0.7413763135671616,2010,5.7472998142242435,2.4974589347839355,0.015930414220201784,0.059612557,0.00036706816000000003,0.17248427867889404,0.3,,
9,203,44685,415744,1293.90988391,516.77,0.7813680171966553,0.2695963591337204,0.7360992699861526,2020,18.727195596694948,10.07629680633545,0.00010961704421790231,0.041568108,0.00036690432,0.1729353815317154,0.3,,
9,204,44874,417792,1307.14434379,520.13,0.8153520971536636,0.14640625162865034,0.7345056176185608,2030,13.746692800521851,6.518895626068115,-0.012292623678804394,0.026266405,0.00036674048,0.17311957478523254,0.3,,
9,205,45070,419840,1358.32022164,537.27,0.819567009806633,0.16506510954350234,0.7378207117319107,2040,9.906690883636475,4.466884136199951,-0.007316636397736165,0.024555515,0.00036657664,0.17263513803482056,0.3,,
,,,420000,,,0.8541363179683685,0.44865886494517326,0.7438588351011276,2050,7.895745038986206,3.3533706665039062,0.040399238944519314,0.2457162,0.0003664128,0.17254605889320374,0.3,571.2,1772.4271853767336
9,206,45574,421888,1374.15671242,541.8,,,,,,,,,,,,,
9,207,45772,423936,1414.1265089600001,555.74,0.8142606168985367,0.3572526089847088,0.804584676027298,2060,10.108944201469422,5.6152567863464355,0.026171091201831587,0.11088521,0.00036624896,0.16726988554000854,0.3,,
9,208,45973,425984,1415.8609179,559.0,0.7567976117134094,0.4935807377099991,0.8085276424884796,2070,9.974018049240112,3.3598203659057617,0.06192402689717706,1.1553016,0.00036608512000000005,0.16693687438964844,0.3,,
9,209,46160,428032,1444.0773075000002,572.52,0.42142266035079956,0.17828125348314644,0.8108406215906143,2080,18.68194568157196,4.409910202026367,0.008293484376627091,0.027669232,0.00036592128000000003,0.1669003963470459,0.3,,
9,210,46348,430080,1427.7387552599998,566.62,0.6811271607875824,0.3104947965592146,0.8121604502201081,2090,7.711598491668701,2.5899899005889893,-0.009248714376008138,0.06893641,0.00036575744,0.16665717959403992,0.3,,
9,211,46543,432128,1428.24445415,566.77,0.645041435956955,0.45967449084855616,0.8735823482275009,2100,9.20642273426056,3.9897093772888184,0.03369150586077012,0.234481,0.00036559360000000004,0.1620768904685974,0.3,,
9,212,46738,434176,1425.0602136900002,563.99,0.7309705018997192,0.2961979234125465,0.8668934047222138,2110,10.027177977561951,4.366752624511719,0.002703634913777919,0.10718584,0.00036542976,0.16267283260822296,0.3,,
9,213,46932,436224,1459.5579779899997,575.93,0.775645911693573,0.31634115651249883,0.8625770807266235,2120,13.57930850982666,5.9135966300964355,-0.0009400073229334893,0.08280612,0.00036526592,0.16288144886493683,0.3,,
9,214,47124,438272,1492.9728807899999,586.99,0.8034366220235825,0.28177083967020733,0.8667786866426468,2130,7.836254549026489,4.287225723266602,0.008139967900933697,0.09463551,0.00036510208,0.16190139949321747,0.3,,
,,,440000,,,0.7890375107526779,0.3606380309909582,0.8767812728881836,2140,7.564748477935791,2.925981283187866,0.012021595457335943,0.15333468,0.00036493824,0.16162905097007751,0.3,890.2,2770.03691520961
9,215,47815,440320,1488.4580679300002,582.64,,,,,,,,,,,,,
9,216,48002,442368,1501.40948735,585.7,0.7010199725627899,0.43941407054662707,0.9375203669071197,2150,16.212566328048705,6.406672954559326,0.020129965210799128,0.10370297,0.00036477440000000003,0.1573498547077179,0.3,,
9,217,48186,444416,1479.85590871,576.12,0.8116486668586731,0.2808333393186331,0.9320695132017136,2160,10.007886528968811,3.7873408794403076,0.01918442812864658,0.09602016,0.00036461056,0.15788166224956512,0.3,,
9,218,48380,446464,1494.85556599,578.36,0.8311666250228882,0.2752213589847088,0.928142836689949,2170,10.858739137649536,5.383033275604248,0.003964052366791293,0.050735757,0.00036444672000000004,0.15821918845176697,0.3,,
9,219,48575,448512,1510.5506013299996,581.65,0.7421725392341614,0.23584635816514493,0.9274959176778793,2180,10.919019317626953,4.82579231262207,0.00025585090566888625,0.042731732,0.00036428288,0.1581667959690094,0.3,,
9,220,48770,450560,1430.38859171,549.54,0.8263207972049713,0.24641927555203438,0.9300545036792756,2190,8.464554738998412,4.292246341705322,0.0023704387294128716,0.1281729,0.00036411904000000004,0.15820923447608948,0.3,,
9,221,48961,452608,1405.04327184,536.44,0.8637192845344543,0.3812239684164524,0.9867231190204621,2200,8.732549858093261,3.192505121231079,0.009766416597994976,0.15159693,0.0003639552,0.15444587171077728,0.3,,
9,222,49157,454656,1374.9670525600002,524.31,0.7956836968660355,0.2640625066123903,0.9788304060697556,2210,9.991839122772216,4.960576057434082,-0.00496726116660291,0.055091918,0.00036379136,0.15483102202415466,0.3,,
9,223,49352,456704,1374.8349713600003,522.47,0.8170240223407745,0.21498698517680168,0.9794288128614426,2220,9.78252694606781,3.525703191757202,-0.004083671760890884,0.0715335,0.00036362752000000003,0.15483683347702026,0.3,,
9,224,49555,458752,1346.0052363300003,511.77,0.8255644589662552,0.3006770913838409,0.9816885471343995,2230,11.444491052627564,5.112885475158691,0.007479519976768645,0.122832835,0.00036346368,0.1550958752632141,0.3,,
,,,460000,,,0.8421212285757065,0.43494792804121973,0.9820414870977402,2240,8.996160674095155,3.364929676055908,0.044370745860505864,0.19943367,0.00036329984000000004,0.15485072135925293,0.3,614.8,1926.3775691613555
9,225,50120,460800,1350.92059733,512.97,,,,,,,,,,,,,
9,226,50308,462848,1348.29954165,510.38,0.757178008556366,0.5773828259116272,1.0461495459079742,2250,8.920240926742554,6.210904121398926,0.08087088274769486,0.4841045,0.000363136,0.1504209339618683,0.3,,
9,227,50500,464896,1378.02317365,520.73,0.6542695760726929,0.20502604520879686,1.0425764083862306,2260,13.047300624847413,4.918186187744141,-0.010114579109940713,0.041156806,0.00036297216,0.1505948156118393,0.3,,
9,228,50694,466944,1368.489672,515.82,0.8291452378034592,0.26618489911779764,1.0431279063224792,2270,7.750127053260803,2.9185121059417725,-0.002634385635028602,0.057681262,0.00036280832,0.1505146324634552,0.3,,
9,229,50893,468992,1354.3533080300006,511.32,0.893277496099472,0.3226692799478769,1.0437947332859039,2280,8.847456789016723,4.787230968475342,0.0024782528053037822,0.08248612,0.00036264448,0.15064744651317596,0.3,,
9,230,51082,471040,1351.51519867,510.96,0.8373475223779678,0.251979174464941,1.0448351085186005,2290,9.004200887680053,3.0039000511169434,-0.007854749849066112,0.087332025,0.00036248064,0.1506306678056717,0.3,,
9,231,51279,473088,1332.4236684199998,502.96,0.8596745431423187,0.3505989670753479,1.105043387413025,2300,6.49566879272461,3.354630470275879,0.008618847838079091,0.16458003,0.0003623168,0.14649808406829834,0.3,,
9,232,51475,475136,1220.9025068699998,452.84,0.8812374100089073,0.3844140700995922,1.1013621509075164,2310,7.363736867904663,3.339867353439331,0.016648367152083666,0.07869069,0.00036215296000000004,0.14690443873405457,0.3,,
9,233,51672,477184,1236.25468293,456.43,0.9136712029576302,0.22903646491467952,1.099283468723297,2320,8.87683825492859,5.02372932434082,-0.008391067016636899,0.06170111,0.00036198912,0.14707837998867035,0.3,,
9,234,51865,479232,1223.00240988,451.55,0.8890931084752083,0.48070313185453417,1.1006592392921448,2330,5.448936867713928,2.911529064178467,0.04567358165746556,0.45376074,0.00036182528000000005,0.14722204208374023,0.3,,
,,,480000,,,0.8063784092664719,0.5070963658392429,1.1017047107219695,2340,12.07625217437744,3.8986172676086426,0.0975254948611837,0.71674645,0.00036166144,0.14735709130764008,0.3,404.4,947.3824685186148
9,235,52264,481280,1132.47257736,421.45,,,,,,,,,,,,,
9,236,52464,483328,1154.2360966700003,430.14,0.7930940836668015,0.3886328190565109,1.1615587592124939,2350,16.082816076278686,6.193832874298096,0.024283360107801855,0.08099711,0.0003614976,0.14315418899059296,0.3,,
9,237,52652,485376,1121.6742014899999,420.56,0.8480346202850342,0.2192317764274776,1.1592335283756257,2360,6.919618558883667,2.740410089492798,-0.0249015508685261,0.07875852,0.00036133376000000003,0.14346368610858917,0.3,,
9,238,52850,487424,1048.4484434900003,396.22,0.8748673498630524,0.22033854788169266,1.1585351586341859,2370,9.947273087501525,3.960366725921631,-0.011572954701259875,0.049629696,0.00036116992,0.14350783824920654,0.3,,
9,239,53045,489472,1026.58913461,388.72,0.8615529388189316,0.3080208387225866,1.1605776250362396,2380,11.754566431045532,5.434493541717529,0.00030734305735680145,0.12811145,0.00036100608,0.14368049800395966,0.3,,
9,240,53246,491520,1043.55145438,394.33,0.9010272994637489,0.15878906659781933,1.159811443090439,2390,7.930841231346131,3.3601648807525635,-0.015561106707900762,0.036578093,0.00036084224,0.14387963712215424,0.3,,
9,241,53433,493568,1069.90427258,403.62,0.8604320585727692,0.3156250102823833,1.2207731783390046,2400,8.104127311706543,2.6881110668182373,0.00657782765229058,0.110952705,0.00036067840000000005,0.13972973823547363,0.3,,
9,242,53633,495616,1091.53205246,411.15,0.8549229800701141,0.3865234419703484,1.2212857723236084,2410,6.176557397842407,2.4746108055114746,-0.001568650705739838,0.11818743,0.00036051456,0.1396586298942566,0.3,,
9,243,53822,497664,1095.00752672,412.57,0.8565784394741058,0.49440105706453324,1.2235345721244812,2420,6.509731316566468,3.131469964981079,0.060187820680439506,0.15120167,0.00036035072000000005,0.1396874040365219,0.3,,
9,244,54008,499712,1140.94223946,428.8,0.713956207036972,0.38729167338460685,1.223211222887039,2430,8.625820326805115,4.043157577514648,0.015282314443029677,0.22286515,0.00036018688000000003,0.13974499702453613,0.3,,
,,,500000,,,0.8617434352636337,0.3115494830533862,1.2248515725135802,2440,5.486912655830383,2.0261216163635254,-0.004959102040156704,0.113147475,0.00036002304,0.13970544934272766,0.3,860.2,2678.0467892766
9,245,54698,501760,1143.5170719000002,430.12,,,,,,,,,,,,,
9,246,54897,503808,1086.6060823999999,408.73,0.7735646069049835,0.19309896318300163,1.285679852962494,2450,12.53436336517334,5.277685165405273,-0.010978149516449775,0.05926325,0.00035985920000000004,0.13560812175273895,0.3,,
9,247,55085,505856,1128.53566249,421.93,0.8692673891782761,0.1748828161507845,1.2856560111045838,2460,10.782404613494872,5.068203449249268,-0.016378744787070864,0.03757307,0.00035969536,0.13563796877861023,0.3,,
9,248,55269,507904,1161.3173236799998,430.86,0.8002510517835617,0.18516927538439631,1.2879070878028869,2470,7.1938416242599486,3.8348727226257324,-0.01244891104317496,0.05471079,0.00035953152,0.1355280578136444,0.3,,
9,249,55459,509952,1185.4390468200002,438.39,0.8315946459770203,0.3265234477818012,1.2928353369235992,2480,7.029834151268005,2.5865354537963867,0.011486918553709957,0.24383742,0.00035936768,0.13537493348121643,0.3,,
9,250,55642,512000,1226.33960163,451.6,0.8300089091062546,0.30618490278720856,1.2956510365009308,2490,7.953229594230652,4.0200724601745605,-0.006769388252869391,0.08774016,0.00035920384,0.13574041426181793,0.3,,
9,251,55829,514048,1255.83999839,459.18,0.8549746423959732,0.3790625065565109,1.3541952192783355,2500,6.29188916683197,2.188392162322998,0.004968197513335326,0.1314249,0.00035904,0.13169990479946136,0.3,,
