train/ent_coef_loss,train/learning_rate,time/fps,time/time_elapsed,time/episodes,time/total_timesteps,train/critic_loss,train/n_updates,train/actor_loss,train/ent_coef,eval/mean_ep_length,eval/mean_reward
-1.038156509399414,0.0001,13,2768,88,36915,1.4372670650482178,318305,-21.00874137878418,0.07389289885759354,,
-0.20588727295398712,0.0001,13,3027,92,40371,0.9584115743637085,320033,-19.26763343811035,0.06453075259923935,,
-0.22998285293579102,0.0001,13,3277,96,43592,1.0455176830291748,321643,-19.44647216796875,0.059205520898103714,,
-0.5734078288078308,0.0001,13,3480,100,46080,1.0327931642532349,322887,-18.555809020996094,0.05668647214770317,,
-0.010378435254096985,0.0001,13,3721,104,49470,0.9999950528144836,324582,-21.973730087280273,0.059920988976955414,,
-0.9487618207931519,0.0001,13,3959,108,52882,0.6116434335708618,326288,-20.67047119140625,0.0633496642112732,,
-0.4285839796066284,0.0001,13,4109,112,54980,6.331215858459473,327337,-18.263904571533203,0.06421248614788055,,
-0.039239875972270966,0.0001,13,4395,116,58980,0.7475340366363525,329337,-25.062835693359375,0.06252191215753555,,
0.12134336680173874,0.0001,13,4535,120,61002,0.6737880706787109,330348,-23.69838523864746,0.06156139820814133,,
-0.02688267081975937,0.0001,13,4760,124,64027,0.44419243931770325,331861,-27.133750915527344,0.06941113620996475,,
-0.00834839791059494,0.0001,13,5071,128,67936,1.0488522052764893,333815,-23.53121566772461,0.07277998328208923,,
0.1580640971660614,0.0001,13,5273,132,70458,2.113539695739746,335076,-23.346681594848633,0.07063575834035873,,
0.36176344752311707,0.0001,13,5358,136,71494,3.963730812072754,335594,-22.797618865966797,0.07026220858097076,,
0.6363927125930786,0.0001,13,5454,140,72699,2.0842719078063965,336197,-22.062667846679688,0.06819864362478256,,
-0.30802685022354126,0.0001,13,5778,144,76699,0.7390481233596802,338197,-21.51654815673828,0.06483303755521774,,
-0.3037738800048828,0.0001,13,5961,148,79036,1.1397260427474976,339365,-23.332538604736328,0.06584884226322174,,
-0.03961227834224701,0.0001,13,6177,152,81903,2.1373586654663086,340799,-23.728282928466797,0.06966271996498108,,
-0.4398009181022644,0.0001,13,6319,156,83981,1.6692368984222412,341838,-23.582969665527344,0.07176854461431503,,
-0.9458318948745728,0.0001,13,6541,160,87211,0.4438607096672058,343453,-25.620275497436523,0.07397851347923279,,
0.18521560728549957,0.0001,13,6820,164,91211,0.9113897085189819,345453,-26.301773071289062,0.06983423978090286,,
0.8084478378295898,0.0001,13,7086,168,94977,6.584006309509277,347336,-27.113616943359375,0.07507310062646866,,
0.3437550365924835,0.0001,13,7366,172,98977,0.7614957094192505,349336,-26.968931198120117,0.07788269221782684,,
-0.32938623428344727,0.0001,,,,100000,1.3746366500854492,349847,-24.513999938964844,0.0776996910572052,802.4,2430.151155378741
0.12754890322685242,0.0001,12,7805,176,101444,0.9404633045196533,350569,-27.27473258972168,0.0798894464969635,,
-0.14279602468013763,0.0001,13,7950,180,103568,1.5117378234863281,351631,-25.233043670654297,0.07792513817548752,,
0.02360120788216591,0.0001,13,8124,184,105982,1.303072214126587,352838,-23.798622131347656,0.0754990205168724,,
-0.08080865442752838,0.0001,13,8285,188,108326,1.0112905502319336,354010,-22.72920799255371,0.07443958520889282,,
-0.30014002323150635,0.0001,13,8402,192,110060,2.236274242401123,354877,-22.056930541992188,0.07359157502651215,,
-0.14326106011867523,0.0001,13,8425,196,110242,7.097986221313477,354968,-22.472253799438477,0.0733846127986908,,
-0.1171744167804718,0.0001,13,8638,200,112879,1.225618839263916,356287,-20.741092681884766,0.07208620756864548,,
0.3568648099899292,0.0001,13,8874,204,115927,1.2112183570861816,357811,-21.089168548583984,0.07368007302284241,,
0.2187732458114624,0.0001,13,9182,208,119927,1.3525309562683105,359811,-18.497882843017578,0.07226358354091644,,
-0.30589085817337036,0.0001,13,9464,212,123563,2.3447484970092773,361629,-21.653194427490234,0.06907281279563904,,
0.13137683272361755,0.0001,13,9656,216,125982,1.3956739902496338,362838,-23.229141235351562,0.06354221701622009,,
0.8278040885925293,0.0001,13,9954,220,129967,7.039007186889648,364831,-24.595703125,0.06159693002700806,,
-0.05013155937194824,0.0001,13,10170,224,132976,0.588282585144043,366335,-26.238876342773438,0.06276189535856247,,
0.007392019033432007,0.0001,13,10457,228,136976,0.8434292078018188,368335,-25.403278350830078,0.06266934424638748,,
-0.032090604305267334,0.0001,13,10722,232,140719,0.534713625907898,370207,-27.009597778320312,0.06046174839138985,,
0.241462841629982,0.0001,13,10925,236,143730,0.4587310254573822,371712,-25.544326782226562,0.06543198227882385,,
0.8213182687759399,0.0001,13,11077,240,145957,0.26279422640800476,372826,-26.932289123535156,0.06668023765087128,,
-0.06538782268762589,0.0001,13,11348,244,149957,0.5296363830566406,374826,-26.226428985595703,0.07115594297647476,,
-0.23812443017959595,0.0001,13,11546,248,152465,0.7981135845184326,376080,-25.63640022277832,0.06946861743927002,,
0.5137110948562622,0.0001,13,11690,252,154368,2.6201467514038086,377031,-25.346534729003906,0.06865204870700836,,
0.012911766767501831,0.0001,13,11924,256,157493,0.9050318002700806,378594,-22.939538955688477,0.06748609989881516,,
0.2569493353366852,0.0001,13,12144,260,160467,3.4993996620178223,380081,-21.46454620361328,0.06644614785909653,,
-0.1269361674785614,0.0001,13,12402,264,163945,1.4539878368377686,381820,-23.675607681274414,0.06960262358188629,,
-0.06932209432125092,0.0001,13,12542,268,165729,1.2466140985488892,382712,-22.00011444091797,0.07176399230957031,,
0.4256848692893982,0.0001,13,12702,272,168140,1.6570508480072021,383917,-23.57577133178711,0.07066111266613007,,
0.02834273874759674,0.0001,13,12951,276,171852,4.202345848083496,385773,-22.77993392944336,0.07911545038223267,,
-0.03443464636802673,0.0001,13,13146,280,174716,8.760690689086914,387205,-24.684114456176758,0.07796300202608109,,
0.031942591071128845,0.0001,13,13378,284,178251,2.4762067794799805,388973,-24.545459747314453,0.08177642524242401,,
0.5755409598350525,0.0001,13,13601,288,181729,0.8403968811035156,390712,-25.302810668945312,0.08964014798402786,,
-0.6598333716392517,0.0001,13,13873,292,185729,0.5294857025146484,392712,-27.079322814941406,0.0881013348698616,,
0.30178868770599365,0.0001,13,14157,296,189729,0.5545993447303772,394712,-27.89575958251953,0.08419766277074814,,
0.03293180465698242,0.0001,13,14360,300,192738,3.9154481887817383,396216,-22.416149139404297,0.07759968936443329,,
-0.20249004662036896,0.0001,13,14570,304,196034,10.060803413391113,397864,-23.629804611206055,0.07085869461297989,,
-0.2902456521987915,0.0001,13,14764,308,199048,5.747199058532715,399371,-25.367992401123047,0.06911325454711914,,
-0.05776284635066986,0.0001,,,,200000,0.36147767305374146,399847,-25.75379180908203,0.0700535997748375,803.2,2628.8115187851245
0.7539710998535156,0.0001,13,15285,312,203039,0.36754530668258667,401367,-27.310596466064453,0.07355159521102905,,
0.10092388838529587,0.0001,13,15491,316,206364,7.166259765625,403029,-26.83374786376953,0.07510032504796982,,
0.6582432985305786,0.0001,13,15697,320,209472,3.41190505027771,404583,-25.98285675048828,0.07984272390604019,,
0.07358407229185104,0.0001,13,15961,324,213472,2.6145341396331787,406583,-27.864927291870117,0.08395428955554962,,
0.6284583806991577,0.0001,13,16124,328,216012,2.3512539863586426,407853,-25.47765350341797,0.08255283534526825,,
-0.9880576133728027,0.0001,13,16340,332,219401,0.49751201272010803,409548,-21.693984985351562,0.07702469825744629,,
0.6907598376274109,0.0001,13,16532,336,222343,0.7326505184173584,411019,-21.869279861450195,0.07316409051418304,,
0.861046314239502,0.0001,13,16612,340,223434,1.7112189531326294,411564,-20.123151779174805,0.07600308209657669,,
-0.26004040241241455,0.0001,13,16740,344,225148,0.8336735963821411,412421,-21.317644119262695,0.07870472967624664,,
0.6266859769821167,0.0001,13,16902,348,227371,3.6407675743103027,413533,-17.736923217773438,0.08250676840543747,,
0.30476921796798706,0.0001,13,17057,352,229444,5.298292636871338,414569,-20.106889724731445,0.08928471058607101,,
0.2672818601131439,0.0001,13,17273,356,232452,1.6399028301239014,416073,-20.995193481445312,0.09889299422502518,,
0.2773922383785248,0.0001,13,17528,360,235970,1.0620832443237305,417832,-21.234193801879883,0.09819938987493515,,
-0.28123897314071655,0.0001,13,17615,364,237014,9.02814769744873,418354,-21.255939483642578,0.09650076180696487,,
0.2367325723171234,0.0001,13,17673,368,237788,1.970847487449646,418741,-21.06913948059082,0.0963367447257042,,
-0.22772207856178284,0.0001,13,17902,372,240856,9.533309936523438,420275,-21.65195083618164,0.0909319519996643,,
-0.7062075138092041,0.0001,13,17977,376,241889,3.305567502975464,420792,-23.54376983642578,0.08851977437734604,,
-0.5411176085472107,0.0001,13,18222,380,245273,2.15565824508667,422484,-23.58716583251953,0.08095642924308777,,
-0.20130488276481628,0.0001,13,18362,384,247213,0.9611399173736572,423454,-25.621999740600586,0.07844554632902145,,
-0.027356401085853577,0.0001,13,18537,388,249588,1.1165584325790405,424641,-24.898540496826172,0.07802978903055191,,
0.5723613500595093,0.0001,13,18747,392,252602,2.283811330795288,426148,-24.013612747192383,0.07746625691652298,,
0.29793572425842285,0.0001,13,18821,396,253632,0.6757712364196777,426663,-24.968425750732422,0.07631485164165497,,
0.6551440954208374,0.0001,13,19035,400,256645,7.586806774139404,428170,-25.229490280151367,0.07480932772159576,,
0.14358177781105042,0.0001,13,19258,404,259677,0.596244752407074,429686,-26.685638427734375,0.07527528703212738,,
0.04469004273414612,0.0001,13,19490,408,262819,1.1123684644699097,431257,-24.422786712646484,0.07743410766124725,,
-0.2554585635662079,0.0001,13,19776,412,266819,1.0460848808288574,433257,-24.52105712890625,0.08008594810962677,,
0.1504264622926712,0.0001,13,19920,416,269080,0.5298862457275391,434387,-26.662721633911133,0.08280220627784729,,
-0.2345307618379593,0.0001,13,20179,420,273080,0.646639347076416,436387,-26.131816864013672,0.0880710706114769,,
0.09571869671344757,0.0001,13,20375,424,276089,1.4821141958236694,437892,-26.709896087646484,0.0908852219581604,,
0.1628735214471817,0.0001,13,20572,428,279049,0.8339871168136597,439372,-26.611099243164062,0.09062870591878891,,
0.20826669037342072,0.0001,13,20766,432,282062,0.33202531933784485,440878,-28.728240966796875,0.08719582110643387,,
-0.30392616987228394,0.0001,13,21023,436,286062,1.884183645248413,442878,-28.802919387817383,0.07809155434370041,,
0.4174566864967346,0.0001,13,21257,440,289613,0.38715922832489014,444654,-28.50086784362793,0.08050957322120667,,
-0.15032921731472015,0.0001,13,21469,444,292849,1.078394889831543,446272,-29.43091583251953,0.08078491687774658,,
0.37861981987953186,0.0001,13,21727,448,296849,0.42904624342918396,448272,-28.863718032836914,0.07507853955030441,,
0.09929823875427246,0.0001,,,,300000,6.946267604827881,449847,-27.943744659423828,0.07438714802265167,759.8,2114.2814559143035
0.030447572469711304,0.0001,13,22181,452,300099,0.5138443112373352,449897,-29.122509002685547,0.07433854788541794,,
0.44469404220581055,0.0001,13,22377,456,303135,1.171104073524475,451415,-27.68092155456543,0.07416136562824249,,
0.8578888177871704,0.0001,13,22540,460,305375,1.360509991645813,452535,-26.89276885986328,0.07756996154785156,,
0.22723937034606934,0.0001,13,22755,464,308397,0.5442860126495361,454046,-23.779647827148438,0.08468469232320786,,
0.1741873323917389,0.0001,13,22986,468,311597,1.485453724861145,455646,-21.961448669433594,0.09044872224330902,,
-0.4566390812397003,0.0001,13,23174,472,314188,1.6050047874450684,456941,-23.066530227661133,0.09264982491731644,,
-0.14082899689674377,0.0001,13,23313,476,316149,1.4961252212524414,457922,-23.332172393798828,0.09465445578098297,,
-0.014217391610145569,0.0001,13,23555,480,319413,0.9965589642524719,459554,-22.65106773376465,0.09302535653114319,,
-0.5387853384017944,0.0001,13,23755,484,322319,0.7715893983840942,461007,-22.795761108398438,0.09616503864526749,,
0.17491504549980164,0.0001,13,23955,488,325306,0.6311794519424438,462500,-25.342243194580078,0.0979870855808258,,
-0.020100492984056473,0.0001,13,24215,492,329306,10.266077041625977,464500,-28.308351516723633,0.09258561581373215,,
-0.32108941674232483,0.0001,13,24472,496,333306,0.1905004382133484,466500,-29.280406951904297,0.0849023088812828,,
-0.17549501359462738,0.0001,13,24739,500,337306,6.36556339263916,468500,-29.30278778076172,0.07128939777612686,,
-0.2614125609397888,0.0001,13,24992,504,341242,0.3333832025527954,470468,-29.681486129760742,0.06526552140712738,,
-0.5007273554801941,0.0001,13,25128,508,343146,7.140865802764893,471420,-28.47181510925293,0.0638142004609108,,
0.08514490723609924,0.0001,13,25378,512,347146,0.23141083121299744,473420,-30.555219650268555,0.06192190200090408,,
-0.767850399017334,0.0001,13,25512,516,349224,0.31371793150901794,474459,-29.92445182800293,0.06037257984280586,,
0.4588860869407654,0.0001,13,25758,520,353224,0.4477275609970093,476459,-30.709091186523438,0.06545775383710861,,
0.14425118267536163,0.0001,13,25960,524,356430,0.6520910263061523,478062,-28.12611961364746,0.06822822242975235,,
-1.180173397064209,0.0001,13,26163,528,359628,0.27402734756469727,479661,-31.429990768432617,0.06804127991199493,,
0.03372202068567276,0.0001,13,26366,532,362738,0.4236041307449341,481216,-28.898632049560547,0.06487906724214554,,
0.3725558817386627,0.0001,13,26470,536,364170,0.7055591344833374,481932,-27.806133270263672,0.06293249130249023,,
0.646484911441803,0.0001,13,26525,540,364907,7.906583309173584,482301,-27.948516845703125,0.06411701440811157,,
0.5436251163482666,0.0001,13,26681,544,367064,2.848590612411499,483379,-25.513973236083984,0.06851007789373398,,
0.2123798131942749,0.0001,13,26951,548,370755,0.9580532312393188,485225,-24.354907989501953,0.08005866408348083,,
0.22904998064041138,0.0001,13,27174,552,373740,3.4745640754699707,486717,-24.941192626953125,0.08959867805242538,,
-0.008363503962755203,0.0001,13,27346,556,375946,1.8771870136260986,487820,-24.2294921875,0.09683377295732498,,
0.33488285541534424,0.0001,13,27542,560,378513,2.076197862625122,489104,-23.18024444580078,0.10227091610431671,,
-0.0982457846403122,0.0001,13,27841,564,382513,0.9755455255508423,491104,-24.013378143310547,0.1078348308801651,,
-0.17019593715667725,0.0001,13,28057,568,385523,0.5877019166946411,492609,-25.752456665039062,0.10475073009729385,,
-0.43842613697052,0.0001,13,28327,572,389115,0.9596271514892578,494405,-25.60575294494629,0.09790331870317459,,
0.1981024593114853,0.0001,13,28558,576,392245,1.0069020986557007,495970,-23.2044677734375,0.09337208420038223,,
0.1105983704328537,0.0001,13,28844,580,396245,1.40863037109375,497970,-17.546945571899414,0.08909377455711365,,
-0.1268477588891983,0.0001,13,29020,584,398924,0.679145872592926,499309,-20.237762451171875,0.08767570555210114,,
-0.3924673795700073,0.0001,,,,400000,2.061464786529541,499847,-22.086029052734375,0.085891492664814,682.0,2006.3148087665904
0.482759952545166,0.0001,13,29496,588,403012,1.261365532875061,501353,-21.482545852661133,0.07998130470514297,,
0.11401090025901794,0.0001,13,29736,592,406842,7.253537178039551,503268,-24.77741813659668,0.07429961860179901,,
0.09888714551925659,0.0001,13,29934,596,410092,0.16746129095554352,504893,-23.776935577392578,0.07543467730283737,,
-0.4583805501461029,0.0001,13,30129,600,413098,0.33037447929382324,506396,-26.33547592163086,0.0751589760184288,,
-0.6040342450141907,0.0001,13,30174,604,413657,0.5568318367004395,506676,-25.488903045654297,0.07449834048748016,,
1.038413643836975,0.0001,13,30213,608,414190,0.6807268857955933,506942,-23.07081413269043,0.07409682124853134,,
-0.33042067289352417,0.0001,13,30348,612,416080,0.5203696489334106,507887,-23.228017807006836,0.07630226761102676,,
0.2090786099433899,0.0001,13,30493,616,418064,8.054368019104004,508879,-22.78297233581543,0.0751279965043068,,
0.8406739234924316,0.0001,13,30640,620,420184,1.4873197078704834,509939,-24.566448211669922,0.08152282983064651,,
0.44237175583839417,0.0001,13,30891,624,423642,1.1405127048492432,511668,-24.624404907226562,0.09541046619415283,,
-0.05972868204116821,0.0001,13,31105,628,426751,0.6060004234313965,513223,-26.03939437866211,0.10379507392644882,,
0.25855085253715515,0.0001,13,31238,632,428869,4.490717887878418,514282,-27.83624839782715,0.10356215387582779,,
-0.3628544211387634,0.0001,13,31490,636,432745,0.3142252266407013,516220,-27.7869873046875,0.08953915536403656,,
-0.31014418601989746,0.0001,13,31738,640,436745,0.18982800841331482,518220,-28.728012084960938,0.07760638743638992,,
-0.06173356622457504,0.0001,13,31830,644,438167,0.24328133463859558,518931,-27.76209831237793,0.07340876013040543,,
-0.12482102960348129,0.0001,13,32025,648,441178,0.5578898191452026,520436,-28.737281799316406,0.06666909903287888,,
0.36317360401153564,0.0001,13,32289,652,445178,0.3956719636917114,522436,-28.5644474029541,0.06617706269025803,,
0.24684011936187744,0.0001,13,32468,656,447861,1.0356155633926392,523778,-27.538246154785156,0.06846325844526291,,
-0.38366979360580444,0.0001,13,32716,660,451585,0.550005316734314,525640,-28.18490982055664,0.07853535562753677,,
0.001751050353050232,0.0001,13,32868,664,453923,0.48799747228622437,526809,-26.615493774414062,0.08512984961271286,,
0.03950171917676926,0.0001,13,33068,668,456936,0.41309261322021484,528315,-28.422264099121094,0.09062230587005615,,
-0.33959513902664185,0.0001,13,33334,672,460936,0.42952144145965576,530315,-29.69326400756836,0.0836854800581932,,
-0.15338736772537231,0.0001,13,33592,676,464569,0.5070860385894775,532132,-28.848783493041992,0.07397250086069107,,
-0.5071451663970947,0.0001,13,33801,680,467720,0.4156314730644226,533707,-27.215648651123047,0.07334359735250473,,
-0.4262619912624359,0.0001,13,34007,684,470753,1.0615880489349365,535224,-26.316265106201172,0.07102897763252258,,
-0.557381808757782,0.0001,13,34274,688,474753,0.2077837884426117,537224,-26.690645217895508,0.0765991136431694,,
0.09143789857625961,0.0001,13,34500,692,477974,0.32275885343551636,538834,-29.40077018737793,0.07567547261714935,,
-0.4269416332244873,0.0001,13,34783,696,481974,0.3163137435913086,540834,-30.173908233642578,0.0750298798084259,,
-0.6379333734512329,0.0001,13,34952,700,484287,0.45757609605789185,541991,-28.918004989624023,0.07513553649187088,,
-0.13895118236541748,0.0001,13,35029,704,485317,0.8472594022750854,542506,-27.017648696899414,0.07588859647512436,,
0.6358866691589355,0.0001,13,35197,708,487582,0.6983439922332764,543638,-24.74106216430664,0.08057229220867157,,
0.10038410127162933,0.0001,13,35328,712,489363,1.1862913370132446,544529,-24.892959594726562,0.08472930639982224,,
0.39732983708381653,0.0001,13,35559,716,492376,0.8191085457801819,546035,-24.854982376098633,0.09184505045413971,,
-0.29094618558883667,0.0001,13,35861,720,496376,0.8450875282287598,548035,-25.04132652282715,0.10258164256811142,,
-0.30801665782928467,0.0001,13,36085,724,499383,0.8678144216537476,549539,-25.09375,0.10285350680351257,,
-0.19862723350524902,0.0001,,,,500000,1.0768342018127441,549847,-26.44985580444336,0.10165289789438248,1000.0,3206.0305359495337
0.03984975814819336,0.0001,13,36686,728,503324,0.7521864175796509,551509,-26.10695457458496,0.095100536942482,,
-0.2775806784629822,0.0001,13,36893,732,506335,0.4898103177547455,553015,-27.64544677734375,0.0923018679022789,,
0.03047545999288559,0.0001,13,37158,736,510335,0.3994312882423401,555015,-27.353187561035156,0.08370299637317657,,
0.05037572979927063,0.0001,13,37435,740,514335,5.656832695007324,557015,-24.96126937866211,0.07898003607988358,,
-0.18884596228599548,0.0001,13,37668,744,517591,0.770902156829834,558643,-23.666412353515625,0.07600082457065582,,
0.27041587233543396,0.0001,13,37763,748,518870,6.116281509399414,559282,-22.010169982910156,0.07586122304201126,,
0.5746704339981079,0.0001,13,37884,752,520410,1.6796114444732666,560052,-23.685815811157227,0.08033788949251175,,
0.013504542410373688,0.0001,13,38060,756,522721,1.1397159099578857,561208,-24.394542694091797,0.0884326919913292,,
0.687228798866272,0.0001,13,38184,760,524269,1.5511330366134644,561982,-22.114013671875,0.08964559435844421,,
0.1764054298400879,0.0001,13,38268,764,525307,0.7418729662895203,562501,-24.55335235595703,0.09017887711524963,,
0.33605605363845825,0.0001,13,38457,768,527813,1.2173759937286377,563754,-24.299997329711914,0.09623672068119049,,
-0.3134433627128601,0.0001,13,38744,772,531813,1.4959770441055298,565754,-23.50331687927246,0.0946054756641388,,
-0.18075481057167053,0.0001,13,38941,776,534827,0.2737564444541931,567261,-26.961307525634766,0.0945584625005722,,
-0.48334330320358276,0.0001,13,39198,780,538827,0.2742771804332733,569261,-28.519481658935547,0.0899459645152092,,
-0.10952983796596527,0.0001,13,39467,784,542827,0.29311102628707886,571261,-27.783096313476562,0.08834435790777206,,
-0.01376422867178917,0.0001,13,39706,788,546399,0.32656270265579224,573047,-26.188838958740234,0.086661197245121,,
-0.781511664390564,0.0001,13,39916,792,549412,0.3291284143924713,574553,-27.020967483520508,0.082396000623703,,
-0.5957458019256592,0.0001,13,40211,796,553412,0.9815811514854431,576553,-27.11102294921875,0.07933889329433441,,
0.559590220451355,0.0001,13,40374,800,555431,0.7592020034790039,577563,-24.89706039428711,0.08395422995090485,,
0.5667282938957214,0.0001,13,40565,804,557821,0.8016135096549988,578758,-24.147878646850586,0.08994942158460617,,
0.45053964853286743,0.0001,13,40717,808,559715,7.202104091644287,579705,-24.995635986328125,0.09606270492076874,,
0.03362153470516205,0.0001,13,40937,812,562724,6.7876739501953125,581209,-24.224632263183594,0.10752048343420029,,
0.10000596940517426,0.0001,13,41171,816,565733,1.2787752151489258,582714,-23.111854553222656,0.11449827253818512,,
-0.07517480850219727,0.0001,13,41311,820,567476,1.5791776180267334,583585,-24.107868194580078,0.11378180980682373,,
-0.49864357709884644,0.0001,13,41469,824,569512,1.2235300540924072,584603,-23.64470672607422,0.11118106544017792,,
-0.12797272205352783,0.0001,13,41683,828,572354,0.7077436447143555,586024,-23.77630615234375,0.10843198001384735,,
0.007702037692070007,0.0001,13,41982,832,576319,0.8923838138580322,588007,-25.178386688232422,0.10294921696186066,,
-0.12757347524166107,0.0001,13,42196,836,579108,1.013418197631836,589401,-23.127971649169922,0.10013970732688904,,
-0.18501827120780945,0.0001,13,42432,840,582167,0.9757363796234131,590931,-23.652233123779297,0.10039325803518295,,
-0.34624016284942627,0.0001,13,42687,844,585522,1.0178767442703247,592608,-21.393407821655273,0.09851016849279404,,
0.06319449841976166,0.0001,13,42768,848,586619,0.8972556591033936,593157,-24.428058624267578,0.10288578271865845,,
0.6655170321464539,0.0001,13,42777,852,586739,4.252283573150635,593217,-22.684192657470703,0.1034146249294281,,
-0.2716793715953827,0.0001,13,42852,856,587832,1.7124311923980713,593763,-23.062000274658203,0.10441306978464127,,
0.30233287811279297,0.0001,13,42936,860,589083,5.066840648651123,594389,-23.120967864990234,0.103305384516716,,
0.16017743945121765,0.0001,13,43016,864,590235,2.433178424835205,594965,-24.718860626220703,0.10125395655632019,,
0.03511989489197731,0.0001,13,43107,868,591562,0.7489035129547119,595628,-22.02898406982422,0.10133723169565201,,
-0.02014613151550293,0.0001,13,43345,872,593996,8.60995864868164,596845,-24.123851776123047,0.10036627948284149,,
0.24971970915794373,0.0001,13,43593,876,597028,1.5145378112792969,598361,-21.50223731994629,0.10024486482143402,,
0.7137874960899353,0.0001,,,,600000,1.1596298217773438,599847,-21.967357635498047,0.106742724776268,404.6,1097.7498613032512
-0.3645474910736084,0.0001,13,44039,880,600502,0.6729961633682251,600098,-24.54204750061035,0.10722807794809341,,
-0.13773155212402344,0.0001,13,44368,884,604502,8.545839309692383,602098,-24.728069305419922,0.10388365387916565,,
-0.0931081622838974,0.0001,13,44605,888,607523,1.5133556127548218,603609,-24.259174346923828,0.10198544710874557,,
-0.1089240163564682,0.0001,13,44791,892,610535,0.45226049423217773,605115,-25.834321975708008,0.09822503477334976,,
-0.17147709429264069,0.0001,13,45039,896,614535,0.3846976161003113,607115,-25.197782516479492,0.0906609520316124,,
-0.07400073856115341,0.0001,13,45294,900,618535,0.2837398052215576,609115,-25.464908599853516,0.08371692895889282,,
0.29441943764686584,0.0001,13,45546,904,622535,0.24332872033119202,611115,-27.809249877929688,0.08406350761651993,,
-0.21112531423568726,0.0001,13,45708,908,624932,0.3490425944328308,612313,-28.428653717041016,0.08116556704044342,,
-0.10839986801147461,0.0001,13,45906,912,627966,0.4332391023635864,613830,-27.420255661010742,0.0805283710360527,,
0.517865777015686,0.0001,13,46055,916,630362,4.241241931915283,615028,-29.375587463378906,0.07925748080015182,,
-0.4318118095397949,0.0001,13,46252,920,633388,0.43517106771469116,616541,-28.773345947265625,0.07655569911003113,,
0.3152168393135071,0.0001,13,46438,924,636394,0.22620505094528198,618044,-28.50240707397461,0.07308661192655563,,
-0.24946092069149017,0.0001,13,46696,928,640394,0.1583312451839447,620044,-28.62131690979004,0.07412569224834442,,
0.3309279978275299,0.0001,13,46934,932,644047,7.837166786193848,621871,-26.472000122070312,0.07968223839998245,,
0.1208222508430481,0.0001,13,47135,936,647212,0.2000846564769745,623453,-25.91197967529297,0.08439476042985916,,
-0.1094294860959053,0.0001,13,47414,940,651212,4.20011568069458,625453,-24.39608383178711,0.08603959530591965,,
-0.3982246220111847,0.0001,13,47506,944,652469,0.759772777557373,626082,-27.493915557861328,0.08340644091367722,,
-0.24313534796237946,0.0001,13,47793,948,656469,1.6950571537017822,628082,-26.749252319335938,0.08460631221532822,,
-0.04535876214504242,0.0001,13,47916,952,658133,9.164556503295898,628914,-25.179447174072266,0.08572372049093246,,
0.7035821676254272,0.0001,13,48074,956,660337,1.5898337364196777,630016,-24.429962158203125,0.09173577278852463,,
