train/ent_coef_loss,train/n_updates,time/time_elapsed,train/actor_loss,train/ent_coef,time/fps,train/learning_rate,time/total_timesteps,time/episodes,train/critic_loss,eval/mean_ep_length,eval/mean_reward
-0.1043502688407898,2662,2238,13.514972686767578,0.08623213320970535,2,0.0001,5426,160,2.1117215156555176,,
0.632171094417572,2703,2278,13.751319885253906,0.08626231551170349,2,0.0001,5507,164,2.1697754859924316,,
0.5578362941741943,2744,2316,13.508932113647461,0.08629938215017319,2,0.0001,5589,168,4.031641960144043,,
0.406541645526886,2799,2366,13.90391731262207,0.08639279007911682,2,0.0001,5700,172,3.29105806350708,,
0.4141840934753418,2845,2397,13.675989151000977,0.08645045757293701,2,0.0001,5792,176,1.9306409358978271,,
-0.029452882707118988,2906,2444,14.26579761505127,0.08652796596288681,2,0.0001,5913,180,2.140810489654541,,
-0.4849734306335449,2969,2496,14.82534408569336,0.08659844845533371,2,0.0001,6039,184,2.3947594165802,,
0.09044203162193298,3014,2542,15.599552154541016,0.08662684261798859,2,0.0001,6130,188,4.127309799194336,,
0.5520967245101929,3058,2584,15.505001068115234,0.08666489273309708,2,0.0001,6218,192,2.8348886966705322,,
-0.37110820412635803,3101,2627,15.220325469970703,0.08674154430627823,2,0.0001,6303,196,3.3616347312927246,,
0.09259713441133499,3140,2660,15.242303848266602,0.08679081499576569,2,0.0001,6382,200,1.4932377338409424,,
0.14602459967136383,3182,2688,14.74343204498291,0.08681273460388184,2,0.0001,6465,204,2.5833611488342285,,
0.8340080380439758,3196,2710,15.790228843688965,0.0868181586265564,2,0.0001,6494,208,3.9569640159606934,,
0.4817389249801636,3198,2731,15.349039077758789,0.08682052046060562,2,0.0001,6498,212,3.3659472465515137,,
-0.4258820712566376,3200,2752,15.00181770324707,0.08682309091091156,2,0.0001,6502,216,3.5293941497802734,,
-0.22570765018463135,3202,2773,16.503971099853516,0.08682486414909363,2,0.0001,6506,220,2.0197017192840576,,
1.0682560205459595,3226,2801,15.65584945678711,0.08684907108545303,2,0.0001,6554,224,2.823028326034546,,
0.2613215446472168,3274,2833,15.16441535949707,0.08693147450685501,2,0.0001,6650,228,3.5010952949523926,,
1.4574780464172363,3317,2861,15.712787628173828,0.08697754144668579,2,0.0001,6736,232,2.820626735687256,,
0.8586884140968323,3365,2902,14.854402542114258,0.0871334820985794,2,0.0001,6831,236,3.6436538696289062,,
0.4133469760417938,3425,2951,14.968862533569336,0.08736410737037659,2,0.0001,6951,240,6.424843788146973,,
0.4908974766731262,3474,2992,15.923242568969727,0.08751458674669266,2,0.0001,7050,244,4.665308952331543,,
1.4087517261505127,3523,3038,15.813873291015625,0.08769816160202026,2,0.0001,7147,248,5.426861763000488,,
1.1608887910842896,3562,3068,15.151962280273438,0.08785302937030792,2,0.0001,7225,252,3.326549530029297,,
0.4274923503398895,3606,3099,16.578128814697266,0.08810359984636307,2,0.0001,7314,256,4.324127674102783,,
0.7294957041740417,3619,3120,16.31022834777832,0.08816064149141312,2,0.0001,7340,260,7.514467716217041,,
0.8715895414352417,3621,3140,16.80168914794922,0.08816966414451599,2,0.0001,7344,264,3.3865513801574707,,
0.4088360667228699,3623,3159,15.841833114624023,0.088178351521492,2,0.0001,7348,268,2.8017191886901855,,
0.9084130525588989,3625,3186,15.856666564941406,0.08818623423576355,2,0.0001,7352,272,4.089587211608887,,
1.81594979763031,3674,3229,16.538679122924805,0.08844439685344696,2,0.0001,7449,276,4.638453483581543,,
1.269777536392212,3719,3271,16.653966903686523,0.08869105577468872,2,0.0001,7539,280,3.6794233322143555,,
0.8316744565963745,3762,3312,15.862861633300781,0.08890838921070099,2,0.0001,7625,284,3.223917245864868,,
0.8396539688110352,3805,3353,15.376310348510742,0.08910756558179855,2,0.0001,7711,288,5.828485488891602,,
1.343836784362793,3846,3396,15.10940933227539,0.08936478197574615,2,0.0001,7794,292,3.6657683849334717,,
0.4435587525367737,3922,3453,16.323345184326172,0.08977005630731583,2,0.0001,7945,296,3.807157039642334,,
1.2368080615997314,3964,3496,16.066940307617188,0.09000098705291748,2,0.0001,8030,300,3.2273659706115723,,
1.4743809700012207,4004,3536,15.284911155700684,0.09025680273771286,2,0.0001,8109,304,9.459674835205078,,
0.7642433643341064,4058,3581,15.67492961883545,0.09062377363443375,2,0.0001,8218,308,6.841406345367432,,
0.4929580092430115,4103,3621,15.4830322265625,0.0908530130982399,2,0.0001,8307,312,7.317033290863037,,
0.031703874468803406,4149,3662,15.011430740356445,0.09113050252199173,2,0.0001,8399,316,4.8664751052856445,,
0.9555336833000183,4190,3703,17.40142059326172,0.09133761376142502,2,0.0001,8481,320,9.60665512084961,,
2.5138611793518066,4232,3762,17.008161544799805,0.09160571545362473,2,0.0001,8565,324,3.449845790863037,,
1.3426306247711182,4278,3805,15.504130363464355,0.0919937714934349,2,0.0001,8658,328,3.0995395183563232,,
1.5018539428710938,4322,3848,15.960000991821289,0.0923478752374649,2,0.0001,8746,332,8.58139419555664,,
1.439048409461975,4382,3897,16.407283782958984,0.09279309958219528,2,0.0001,8865,336,5.781537055969238,,
1.3285894393920898,4470,3961,16.58506965637207,0.09329675883054733,2,0.0001,9041,340,6.526183605194092,,
1.4150954484939575,4515,4004,15.893218994140625,0.09360172599554062,2,0.0001,9132,344,7.689929008483887,,
1.5667719841003418,4559,4050,16.365020751953125,0.09394750744104385,2,0.0001,9219,348,14.828458786010742,,
0.5854190587997437,4602,4082,16.320690155029297,0.09418601542711258,2,0.0001,9306,352,9.587681770324707,,
1.1301887035369873,4640,4113,14.850698471069336,0.0943547710776329,2,0.0001,9382,356,5.621203899383545,,
0.5695217251777649,4642,4132,17.729921340942383,0.09436549991369247,2,0.0001,9386,360,9.471378326416016,,
0.23892909288406372,4644,4153,16.608613967895508,0.09437571465969086,2,0.0001,9390,364,5.683344841003418,,
0.5836944580078125,4646,4173,14.566426277160645,0.09438460320234299,2,0.0001,9394,368,12.670592308044434,,
1.5260511636734009,4657,4200,14.896499633789062,0.09445089846849442,2,0.0001,9416,372,11.16458511352539,,
1.2309792041778564,4704,4247,15.734457969665527,0.09476838260889053,2,0.0001,9509,376,8.6934814453125,,
1.3209782838821411,4746,4288,17.691076278686523,0.09504172205924988,2,0.0001,9594,380,8.032384872436523,,
1.662637710571289,4794,4337,16.985219955444336,0.09529420733451843,2,0.0001,9690,384,8.869399070739746,,
0.24785742163658142,4836,4376,16.275150299072266,0.09552856534719467,2,0.0001,9774,388,11.33963394165039,,
1.343966007232666,4904,4431,16.41826629638672,0.09586667269468307,2,0.0001,9910,392,9.617791175842285,,
1.0220966339111328,4967,4487,16.482240676879883,0.0961935967206955,2,0.0001,10035,396,9.060391426086426,,
-0.002718687057495117,5008,4515,17.562116622924805,0.09632320702075958,2,0.0001,10118,400,8.000805854797363,,
0.8307399749755859,5027,4537,15.538543701171875,0.09634039551019669,2,0.0001,10156,404,9.443838119506836,,
-0.02636253833770752,5029,4556,15.149616241455078,0.09634146839380264,2,0.0001,10160,408,8.218996047973633,,
0.9925428628921509,5031,4576,16.273696899414062,0.0963435173034668,2,0.0001,10164,412,13.292405128479004,,
0.9692448973655701,5033,4599,16.537151336669922,0.0963478535413742,2,0.0001,10168,416,13.472432136535645,,
1.0829296112060547,5035,4620,15.35345458984375,0.0963541716337204,2,0.0001,10172,420,9.340537071228027,,
0.4370006024837494,5092,4669,14.932014465332031,0.09643781185150146,2,0.0001,10285,424,4.947936058044434,,
-0.030002713203430176,5137,4715,15.463064193725586,0.09662127494812012,2,0.0001,10376,428,6.989511489868164,,
0.4124091863632202,5183,4755,16.578779220581055,0.09667690098285675,2,0.0001,10467,432,9.609966278076172,,
-0.9020422697067261,5238,4803,15.865640640258789,0.09676388651132584,2,0.0001,10578,436,11.885326385498047,,
0.4462135434150696,5280,4842,14.850725173950195,0.09676942974328995,2,0.0001,10662,440,7.086393356323242,,
-0.3897697925567627,5326,4887,15.101550102233887,0.09689323604106903,2,0.0001,10754,444,13.514877319335938,,
-1.1144795417785645,5400,4939,16.75861167907715,0.09674067795276642,2,0.0001,10902,448,9.966951370239258,,
-0.36217087507247925,5427,4965,15.643247604370117,0.096641905605793,2,0.0001,10956,452,22.01836585998535,,
-0.44062361121177673,5444,4993,14.579858779907227,0.09661658108234406,2,0.0001,10990,456,12.49194049835205,,
-0.8132017850875854,5446,5014,13.74278736114502,0.09661109745502472,2,0.0001,10994,460,10.076478958129883,,
-0.573328971862793,5471,5048,14.91032600402832,0.09657227247953415,2,0.0001,11044,464,12.861927032470703,,
-1.0522137880325317,5473,5067,15.475499153137207,0.09656891226768494,2,0.0001,11048,468,10.365617752075195,,
-0.22268974781036377,5489,5103,14.2238130569458,0.09654273092746735,2,0.0001,11080,472,8.872047424316406,,
0.6862360239028931,5535,5135,15.875454902648926,0.09650186449289322,2,0.0001,11172,476,14.483336448669434,,
-0.011034682393074036,5591,5168,16.058998107910156,0.09638988226652145,2,0.0001,11284,480,11.227599143981934,,
-0.6051022410392761,5644,5210,12.923455238342285,0.09628666192293167,2,0.0001,11389,484,13.009145736694336,,
0.0001147240400314331,5699,5250,14.796453475952148,0.0961240604519844,2,0.0001,11499,488,10.887784957885742,,
-0.2859531044960022,5782,5311,14.362157821655273,0.09597148001194,2,0.0001,11665,492,12.386411666870117,,
-0.24593013525009155,5891,5387,15.667789459228516,0.09553689509630203,2,0.0001,11884,496,11.559038162231445,,
-0.3744628429412842,5992,5446,14.605427742004395,0.09507337957620621,2,0.0001,12086,500,17.390987396240234,,
-1.0315601825714111,6109,5611,16.01179313659668,0.09420028328895569,2,0.0001,12320,504,14.809009552001953,,
-1.0338490009307861,6185,5657,12.625053405761719,0.09359005838632584,2,0.0001,12472,508,15.194103240966797,,
-0.63134765625,6338,5732,14.886655807495117,0.09212576597929001,2,0.0001,12778,512,20.46867561340332,,
-1.5473545789718628,6340,5757,11.640164375305176,0.09211014956235886,2,0.0001,12782,516,14.331462860107422,,
0.3995189368724823,6440,5826,11.62016487121582,0.0913238376379013,2,0.0001,12981,520,10.021966934204102,,
-1.2231285572052002,6541,5897,13.230759620666504,0.09055915474891663,2,0.0001,13183,524,9.569408416748047,,
-1.1276872158050537,6680,5986,13.55440902709961,0.08923927694559097,2,0.0001,13462,528,11.235319137573242,,
-0.7494865655899048,7013,6165,11.326888084411621,0.08614401519298553,2,0.0001,14127,532,19.018413543701172,,
-1.7910853624343872,7123,6238,11.052238464355469,0.08511089533567429,2,0.0001,14348,536,9.939023971557617,,
-1.4321091175079346,7193,6292,9.910258293151855,0.08450239151716232,2,0.0001,14488,540,11.956205368041992,,
-0.8381754159927368,7255,6348,10.092283248901367,0.08397220820188522,2,0.0001,14611,544,10.671760559082031,,
-1.4465835094451904,7332,6406,11.372800827026367,0.08326634019613266,2,0.0001,14765,548,20.637287139892578,,
-1.5297173261642456,7337,6426,11.243369102478027,0.08322270214557648,2,0.0001,14775,552,19.388870239257812,,
-1.2457643747329712,7339,6445,11.039199829101562,0.08320353180170059,2,0.0001,14779,556,21.789894104003906,,
-1.2209044694900513,7391,6487,11.481358528137207,0.08282622694969177,2,0.0001,14883,560,16.381410598754883,,
-1.2891536951065063,7409,6515,9.547924041748047,0.08269608020782471,2,0.0001,14920,564,12.88692569732666,,
-0.809289813041687,7500,6583,10.6235933303833,0.08194169402122498,2,0.0001,15101,568,14.129438400268555,,
-0.6789600849151611,7576,6640,11.490013122558594,0.08139156550168991,2,0.0001,15254,572,18.943504333496094,,
-1.5667724609375,7674,6709,10.700407028198242,0.08057843893766403,2,0.0001,15450,576,7.6448822021484375,,
-1.4692747592926025,7762,6771,9.62632942199707,0.07985259592533112,2,0.0001,15626,580,9.659269332885742,,
-1.0179767608642578,7963,6888,10.05465030670166,0.07828929275274277,2,0.0001,16027,584,14.405427932739258,,
-1.6010966300964355,8030,6941,9.559099197387695,0.077803835272789,2,0.0001,16162,588,15.506750106811523,,
-0.7946372032165527,8110,7006,12.034950256347656,0.07715646177530289,2,0.0001,16321,592,18.1135311126709,,
-1.336040735244751,8179,7074,11.102701187133789,0.07664867490530014,2,0.0001,16459,596,9.548577308654785,,
-0.7373852133750916,8267,7138,9.503076553344727,0.0760604590177536,2,0.0001,16635,600,12.649277687072754,,
-1.7707504034042358,8345,7199,9.217252731323242,0.07542373239994049,2,0.0001,16791,604,11.041963577270508,,
-1.477595567703247,8480,7290,8.049063682556152,0.07441554963588715,2,0.0001,17062,608,12.801457405090332,,
-1.5829750299453735,8554,7347,10.688013076782227,0.07388846576213837,2,0.0001,17209,612,13.204456329345703,,
-1.5410033464431763,8633,7409,9.120849609375,0.07329720258712769,2,0.0001,17367,616,12.777368545532227,,
-0.7414231300354004,8698,7448,10.202009201049805,0.07281839102506638,2,0.0001,17497,620,21.698856353759766,,
-1.5377278327941895,8805,7520,9.694196701049805,0.07211367785930634,2,0.0001,17711,624,6.689633369445801,,
-1.067523717880249,8901,7590,9.22443962097168,0.07135676592588425,2,0.0001,17903,628,17.277332305908203,,
-1.229155421257019,9006,7667,8.26242446899414,0.0706714391708374,2,0.0001,18114,632,15.462281227111816,,
-2.346834897994995,9084,7728,9.604874610900879,0.07022007554769516,2,0.0001,18269,636,13.273946762084961,,
-0.9005662202835083,9171,7799,10.301246643066406,0.06949875503778458,2,0.0001,18443,640,18.471155166625977,,
-1.7760021686553955,9234,7846,10.083905220031738,0.06908811628818512,2,0.0001,18569,644,12.26169204711914,,
-2.1787667274475098,9293,7925,8.289054870605469,0.06870574504137039,2,0.0001,18687,648,5.931097030639648,,
-0.8226628303527832,9382,7988,9.289087295532227,0.06810782104730606,2,0.0001,18865,652,12.263410568237305,,
-1.3321735858917236,9506,8068,9.453400611877441,0.06726851314306259,2,0.0001,19114,656,10.840375900268555,,
-1.5242946147918701,9599,8132,9.630711555480957,0.06659319251775742,2,0.0001,19299,660,15.742959022521973,,
-1.4339197874069214,9682,8198,8.674051284790039,0.0660342127084732,2,0.0001,19466,664,11.021852493286133,,
-1.1267199516296387,9755,8304,8.412496566772461,0.06546387076377869,2,0.0001,19612,668,8.185518264770508,,
-1.5112485885620117,9838,8366,8.333606719970703,0.06476275622844696,2,0.0001,19778,672,12.11381721496582,,
-1.9698718786239624,10026,8492,8.31102180480957,0.06325990706682205,2,0.0001,20154,676,9.144265174865723,,
-2.7850544452667236,10099,8554,7.287517070770264,0.06274053454399109,2,0.0001,20299,680,14.397529602050781,,
-0.4218921363353729,11511,9350,7.195786476135254,0.05739941820502281,2,0.0001,23124,684,5.867987155914307,,
-0.9378873109817505,11890,9555,3.0272412300109863,0.05663582310080528,2,0.0001,23882,688,6.189742088317871,,
-1.4156672954559326,12072,9650,3.612656593322754,0.05619661137461662,2,0.0001,24245,692,6.025708198547363,,
-0.9085309505462646,12074,9669,3.1989972591400146,0.05619312822818756,2,0.0001,24249,696,4.952749252319336,,
-1.1567883491516113,12076,9689,3.8311214447021484,0.05618869140744209,2,0.0001,24253,700,9.094021797180176,,
-1.5077037811279297,12078,9709,3.130021810531616,0.05618344992399216,2,0.0001,24257,704,11.607295036315918,,
-0.7318968176841736,12080,9728,4.33948278427124,0.05617712810635567,2,0.0001,24261,708,7.290070533752441,,
0.05919799208641052,12581,9992,4.105910301208496,0.05501313880085945,2,0.0001,25264,712,8.833578109741211,,
-0.4962296485900879,13315,10364,2.0301287174224854,0.05162465572357178,2,0.0001,26732,716,5.472358703613281,,
-1.451817512512207,13317,10384,1.898787021636963,0.05161675810813904,2,0.0001,26736,720,2.1099555492401123,,
-1.240179419517517,13319,10406,0.308896541595459,0.05160786211490631,2,0.0001,26740,724,4.441546440124512,,
-2.368549346923828,13321,10429,2.012637138366699,0.05159800872206688,2,0.0001,26744,728,5.7807512283325195,,
-1.3586673736572266,13323,10449,1.5118536949157715,0.051586493849754333,2,0.0001,26748,732,5.603250980377197,,
-2.046387195587158,13325,10473,3.270181894302368,0.05157490819692612,2,0.0001,26752,736,6.8967719078063965,,
-1.696380376815796,13587,10589,1.3383153676986694,0.05012860149145126,2,0.0001,27276,740,8.094860076904297,,
-1.149351954460144,13589,10611,0.10319948196411133,0.050115037709474564,2,0.0001,27280,744,4.610577583312988,,
-2.0650475025177,13591,10632,2.569467544555664,0.05010135844349861,2,0.0001,27284,748,2.531007766723633,,
-1.7902765274047852,13609,10661,0.12252122163772583,0.04998760297894478,2,0.0001,27319,752,2.4098052978515625,,
-1.7326778173446655,13611,10681,1.308424472808838,0.049975842237472534,2,0.0001,27323,756,5.657262325286865,,
-1.2960741519927979,13613,10702,2.4145703315734863,0.04996354505419731,2,0.0001,27327,760,5.02946138381958,,
-1.437364101409912,13829,10802,2.0132360458374023,0.04880417138338089,2,0.0001,27760,764,3.8763697147369385,,
-1.8273661136627197,14137,10975,1.2971423864364624,0.04710756614804268,2,0.0001,28376,768,3.307875156402588,,
-1.2805640697479248,14323,11085,0.7112945914268494,0.04615362733602524,2,0.0001,28747,772,3.5270280838012695,,
-1.5298230648040771,14848,11366,-0.7099752426147461,0.04377034679055214,2,0.0001,29798,776,6.0868988037109375,,
-0.9889107942581177,15232,11575,-1.5241374969482422,0.04196135327219963,2,0.0001,30566,780,6.276350021362305,,
-2.15718412399292,16097,12017,-1.2908118963241577,0.038415297865867615,2,0.0001,32295,784,3.2851319313049316,,
-2.043295383453369,16328,12149,0.6561262011528015,0.037647075951099396,2,0.0001,32758,788,3.5532069206237793,,
-1.468590497970581,16833,12469,-0.8329914808273315,0.03604809567332268,2,0.0001,33768,792,4.24110221862793,,
0.23270055651664734,17008,12552,-1.6729381084442139,0.035579729825258255,2,0.0001,34117,796,5.263715744018555,,
-0.24830543994903564,17059,12598,-0.6322901248931885,0.03548561781644821,2,0.0001,34219,800,2.588883638381958,,
-1.4458978176116943,17061,12619,-1.0522980690002441,0.0354822501540184,2,0.0001,34223,804,4.2767014503479,,
-0.027670085430145264,17063,12640,-0.9465883374214172,0.035478588193655014,2,0.0001,34227,808,5.589194297790527,,
-0.9591312408447266,17229,12725,-0.7545508742332458,0.03513311967253685,2,0.0001,34560,812,5.528523921966553,,
-0.1010311096906662,17295,12772,-0.9139605760574341,0.035020340234041214,2,0.0001,34691,816,2.717898368835449,,
0.9683113098144531,17297,12793,-0.3204137086868286,0.03501863032579422,2,0.0001,34695,820,8.346108436584473,,
0.7940833568572998,17366,12845,0.031130775809288025,0.034891992807388306,2,0.0001,34833,824,7.92697811126709,,
0.7285820841789246,17368,12864,-1.0111119747161865,0.03489024564623833,2,0.0001,34837,828,2.666285514831543,,
0.9181779026985168,17370,12883,-2.3811769485473633,0.034889306873083115,2,0.0001,34841,832,4.006708145141602,,
-1.239675521850586,17468,12947,-1.551525354385376,0.0346866250038147,2,0.0001,35038,836,4.516359329223633,,
-1.4590657949447632,17632,13035,-1.918471097946167,0.03429392725229263,2,0.0001,35366,840,3.5604875087738037,,
-0.8872583508491516,17758,13122,-2.8176400661468506,0.03397691622376442,2,0.0001,35617,844,3.250136613845825,,
-0.09651864320039749,17760,13142,-3.810847282409668,0.03397270664572716,2,0.0001,35621,848,4.020885467529297,,
-0.633165180683136,17762,13163,-1.8498263359069824,0.03396891802549362,2,0.0001,35625,852,3.5395612716674805,,
-0.9228582382202148,17764,13182,-0.35952839255332947,0.03396531194448471,2,0.0001,35629,856,5.216789722442627,,
-0.383408784866333,17766,13205,-2.1292381286621094,0.033961571753025055,2,0.0001,35633,860,8.116945266723633,,
-0.8731542825698853,18030,13326,-2.0317585468292236,0.033421870321035385,2,0.0001,36161,864,2.087900400161743,,
0.01554107666015625,18355,13521,-0.7858550548553467,0.033004894852638245,2,0.0001,36812,868,3.6883909702301025,,
0.10915336012840271,18658,13687,-1.6138217449188232,0.032745808362960815,2,0.0001,37418,872,3.328274726867676,,
-0.10128587484359741,18843,13792,-4.208425521850586,0.032645609229803085,2,0.0001,37788,876,5.399507522583008,,
0.8576444387435913,19099,13937,-0.4616931676864624,0.03294966742396355,2,0.0001,38299,880,3.6501054763793945,,
0.7736563682556152,19250,14028,-1.7419369220733643,0.03324779495596886,2,0.0001,38602,884,9.71674633026123,,
0.26439762115478516,19384,14106,-2.1198737621307373,0.03360603749752045,2,0.0001,38869,888,4.899225234985352,,
2.0185656547546387,19655,14252,-2.0953238010406494,0.03421168774366379,2,0.0001,39411,892,5.607568740844727,,
-0.7377333045005798,19765,14326,-1.8621509075164795,0.03438948839902878,2,0.0001,39631,896,4.790970802307129,,
-0.23703226447105408,20492,14722,-2.961270809173584,0.03412305936217308,2,0.0001,41085,900,6.584955215454102,,
-0.2978062629699707,21502,15271,-5.836833953857422,0.034258730709552765,2,0.0001,43106,904,4.847819805145264,,
-0.474491149187088,22624,15880,-6.387382507324219,0.037434905767440796,2,0.0001,45349,908,5.53782320022583,,
0.7315387725830078,23790,16518,-9.414663314819336,0.03895288705825806,2,0.0001,47681,912,6.0477705001831055,,
0.8792818188667297,24084,16694,-9.79659366607666,0.03927270695567131,2,0.0001,48269,916,5.514390468597412,,
0.1460525095462799,24086,16714,-9.574844360351562,0.039282359182834625,2,0.0001,48273,920,4.737441062927246,,
0.3995169699192047,24088,16734,-10.568821907043457,0.039290912449359894,2,0.0001,48277,924,7.581474304199219,,
-0.7735116481781006,24090,16755,-10.604799270629883,0.03929892182350159,2,0.0001,48281,928,7.297632217407227,,
-0.03881007432937622,24092,16776,-10.441169738769531,0.03930443897843361,2,0.0001,48285,932,6.100189208984375,,
0.811424970626831,24620,17146,-11.193946838378906,0.03962428867816925,2,0.0001,49342,936,4.9467387199401855,,
-0.7836921811103821,25062,17400,-10.364934921264648,0.03877029940485954,2,0.0001,50225,940,3.7828593254089355,,
-0.7682276964187622,25064,17422,-11.458345413208008,0.038763485848903656,2,0.0001,50229,944,5.250089645385742,,
-0.47615134716033936,25066,17443,-11.76911735534668,0.03875653073191643,2,0.0001,50233,948,8.653721809387207,,
-0.5844408273696899,25068,17463,-11.491477966308594,0.03874944895505905,2,0.0001,50237,952,6.6091814041137695,,
0.14936625957489014,25076,17487,-11.246055603027344,0.03873129189014435,2,0.0001,50253,956,6.4166388511657715,,
0.4941102862358093,26131,18109,-11.220109939575195,0.036767520010471344,2,0.0001,52364,960,6.319765090942383,,
-0.4271928071975708,27018,18602,-11.46470832824707,0.03592517226934433,2,0.0001,54137,964,4.432115077972412,,
0.3547748923301697,27020,18622,-10.956671714782715,0.035923466086387634,2,0.0001,54141,968,4.849143981933594,,
-0.5134302377700806,27022,18642,-10.703465461730957,0.03592291101813316,2,0.0001,54145,972,10.54488468170166,,
-0.376495897769928,27024,18662,-10.053266525268555,0.03592215105891228,2,0.0001,54149,976,8.269278526306152,,
-0.1722952425479889,27026,18680,-10.647401809692383,0.03592107072472572,2,0.0001,54153,980,4.798005104064941,,
-0.3997439742088318,27276,18813,-12.115734100341797,0.0361475870013237,2,0.0001,54654,984,2.725454807281494,,
0.6407025456428528,27594,19111,-9.162731170654297,0.036916617304086685,2,0.0001,55290,988,4.921196937561035,,
-0.004986479878425598,29263,21157,-8.501215934753418,0.03586005046963692,2,0.0001,58627,992,4.707030296325684,,
-0.33357954025268555,30467,21767,-5.654024124145508,0.03422169387340546,2,0.0001,61035,996,1.4807114601135254,,
-2.0077385902404785,31815,22438,-3.0988128185272217,0.03283799812197685,2,0.0001,63732,1000,2.536773204803467,,
-0.745965838432312,33213,23155,-4.317519187927246,0.03075958602130413,2,0.0001,66527,1004,3.150871515274048,,
