train/learning_rate,train/n_updates,train/critic_loss,time/time_elapsed,time/total_timesteps,train/ent_coef,train/ent_coef_loss,train/actor_loss,time/episodes,time/fps,eval/mean_ep_length,eval/mean_reward
0.0001,5646,19.679733276367188,1078,11393,0.09495259821414948,-0.48915308713912964,13.980525970458984,444,10,,
0.0001,5701,14.875330924987793,1088,11504,0.09469649195671082,-0.6186533570289612,13.650195121765137,448,10,,
0.0001,5759,15.190713882446289,1103,11619,0.09453333169221878,-0.8620426654815674,13.971115112304688,452,10,,
0.0001,5796,17.550071716308594,1110,11693,0.09436541795730591,-0.6258792281150818,13.990652084350586,456,10,,
0.0001,5857,14.801248550415039,1121,11816,0.09374693781137466,-1.4787653684616089,13.917290687561035,460,10,,
0.0001,5940,18.573925018310547,1138,11981,0.09286502748727798,-1.026374101638794,13.020773887634277,464,10,,
0.0001,5995,43.495174407958984,1147,12092,0.0923798680305481,-1.2415904998779297,12.638571739196777,468,10,,
0.0001,6022,19.074520111083984,1153,12146,0.09222753345966339,-0.9886939525604248,13.715921401977539,472,10,,
0.0001,6075,15.273658752441406,1167,12252,0.0916779488325119,-1.6280330419540405,14.6583251953125,476,10,,
0.0001,6131,15.7972412109375,1177,12363,0.09108620136976242,-2.4273767471313477,13.644298553466797,480,10,,
0.0001,6185,15.063075065612793,1187,12472,0.09030961990356445,-1.759516954421997,13.419051170349121,484,10,,
0.0001,6226,18.5584716796875,1194,12553,0.0898037701845169,-0.6756729483604431,13.528118133544922,488,10,,
0.0001,6309,14.664253234863281,1207,12719,0.0890030637383461,-0.8226253986358643,12.68539810180664,492,10,,
0.0001,6377,16.0285701751709,1217,12855,0.08849085867404938,-1.849839687347412,12.796014785766602,496,10,,
0.0001,6428,15.650135040283203,1231,12957,0.08804813772439957,-2.3085379600524902,12.778446197509766,500,10,,
0.0001,6477,17.031375885009766,1241,13056,0.08746539801359177,-1.3101037740707397,11.340646743774414,504,10,,
0.0001,6516,20.74959373474121,1249,13134,0.08697067946195602,-2.0535507202148438,13.677518844604492,508,10,,
0.0001,6578,14.839978218078613,1260,13258,0.08632303029298782,-1.1914299726486206,11.91071891784668,512,10,,
0.0001,6617,13.169246673583984,1268,13335,0.08592510968446732,-1.919417142868042,12.890494346618652,516,10,,
0.0001,6671,14.307493209838867,1278,13444,0.08545546233654022,-1.8327267169952393,13.09274673461914,520,10,,
0.0001,6761,17.51789093017578,1293,13623,0.08473502844572067,-0.8866060972213745,12.020246505737305,524,10,,
0.0001,6816,16.443836212158203,1307,13733,0.08428201824426651,-1.883472204208374,12.870863914489746,528,10,,
0.0001,6853,18.037181854248047,1314,13808,0.08395014703273773,-2.0840952396392822,12.89242935180664,532,10,,
0.0001,6911,14.674219131469727,1323,13924,0.08350371569395065,-0.764946460723877,12.385473251342773,536,10,,
0.0001,6995,22.201812744140625,1337,14092,0.08290626853704453,-1.4749701023101807,11.125497817993164,540,10,,
0.0001,7042,14.79089069366455,1345,14186,0.08240505307912827,-0.8189977407455444,12.0440673828125,544,10,,
0.0001,7083,22.233238220214844,1353,14267,0.08214011043310165,-0.8257995843887329,11.289360046386719,548,10,,
0.0001,7136,14.990483283996582,1370,14373,0.08169820159673691,-1.3790614604949951,12.061447143554688,552,10,,
0.0001,7189,15.213846206665039,1379,14479,0.08134839683771133,-2.075423002243042,12.366377830505371,556,10,,
0.0001,7231,15.382774353027344,1387,14564,0.08103333413600922,-0.8389369249343872,13.206844329833984,560,10,,
0.0001,7262,19.463987350463867,1394,14626,0.08084472268819809,-1.870260238647461,12.146329879760742,564,10,,
0.0001,7307,15.956518173217773,1403,14715,0.08054357767105103,-0.969214677810669,12.050139427185059,568,10,,
0.0001,7336,15.60992431640625,1409,14773,0.08037961274385452,-1.3526356220245361,11.572139739990234,572,10,,
0.0001,7369,14.165088653564453,1422,14840,0.08019936829805374,-0.6415177583694458,13.27166748046875,576,10,,
0.0001,7437,14.1067533493042,1434,14975,0.07983672618865967,-2.658694267272949,12.881135940551758,580,10,,
0.0001,7484,19.42706298828125,1442,15069,0.07949604094028473,-1.2049258947372437,13.504827499389648,584,10,,
0.0001,7536,15.741275787353516,1450,15173,0.07918929308652878,-1.8305046558380127,11.813482284545898,588,10,,
0.0001,7565,13.759469985961914,1456,15232,0.07903440296649933,-0.8091479539871216,11.262096405029297,592,10,,
0.0001,7615,18.986289978027344,1465,15331,0.07881169766187668,-1.9187108278274536,12.812597274780273,596,10,,
0.0001,7642,12.392038345336914,1476,15385,0.07863502949476242,-2.143385410308838,11.609397888183594,600,10,,
0.0001,7691,16.003799438476562,1486,15483,0.07826404273509979,-0.7676700949668884,11.93135929107666,604,10,,
0.0001,7741,20.533309936523438,1495,15583,0.07792855054140091,-0.8077027797698975,12.456905364990234,608,10,,
0.0001,7781,16.913013458251953,1503,15663,0.07771196961402893,-0.13198453187942505,11.430733680725098,612,10,,
0.0001,7828,18.318429946899414,1512,15757,0.07741814851760864,-1.417840600013733,12.568167686462402,616,10,,
0.0001,7860,17.174530029296875,1519,15821,0.07726376503705978,-0.3990451991558075,11.521634101867676,620,10,,
0.0001,7920,14.390735626220703,1529,15942,0.07690320909023285,-0.7054058909416199,11.723906517028809,624,10,,
0.0001,7963,14.955656051635742,1543,16027,0.07671449333429337,-1.350589394569397,10.860448837280273,628,10,,
0.0001,7995,16.552581787109375,1550,16091,0.07656849175691605,0.1808721125125885,12.105318069458008,632,10,,
0.0001,8036,15.271330833435059,1558,16174,0.07650309801101685,-0.9645203351974487,11.555814743041992,636,10,,
0.0001,8074,14.780248641967773,1565,16249,0.0763445571064949,-1.314602017402649,11.668777465820312,640,10,,
0.0001,8109,15.228433609008789,1572,16319,0.07618505507707596,-0.14808787405490875,11.178449630737305,644,10,,
0.0001,8151,15.02900505065918,1580,16403,0.07605460286140442,-0.8737610578536987,12.563315391540527,648,10,,
0.0001,8180,14.087778091430664,1592,16462,0.07590819895267487,-1.4337046146392822,12.000040054321289,652,10,,
0.0001,8224,13.16684341430664,1599,16549,0.07573871314525604,-0.7508275508880615,11.334537506103516,656,10,,
0.0001,8268,16.73398208618164,1607,16637,0.07565774768590927,1.0624743700027466,10.864891052246094,660,10,,
0.0001,8313,17.821603775024414,1615,16727,0.07563980668783188,-0.7903640866279602,12.049583435058594,664,10,,
0.0001,8343,14.041196823120117,1621,16787,0.07552944868803024,-1.4538302421569824,11.02299976348877,668,10,,
0.0001,8381,16.629032135009766,1629,16864,0.07533831894397736,-0.03125385195016861,11.143217086791992,672,10,,
0.0001,8429,17.187864303588867,1642,16960,0.07523433864116669,-0.8240261077880859,10.923648834228516,676,10,,
0.0001,8493,20.56814956665039,1653,17087,0.0748763456940651,-1.408332347869873,10.53398323059082,680,10,,
0.0001,8526,15.32783317565918,1660,17154,0.0747695043683052,-0.442749947309494,12.076737403869629,684,10,,
0.0001,8561,15.803600311279297,1666,17223,0.07467218488454819,-0.5731875896453857,11.446969985961914,688,10,,
0.0001,8596,13.561022758483887,1673,17294,0.07453755289316177,0.12333555519580841,11.965719223022461,692,10,,
0.0001,8630,15.46133041381836,1679,17361,0.07445107400417328,-1.1394118070602417,11.11625862121582,696,10,,
0.0001,8664,17.442075729370117,1691,17430,0.0742751806974411,-0.34684517979621887,11.53020191192627,700,10,,
0.0001,8700,18.704896926879883,1698,17502,0.07408429682254791,-1.2261406183242798,12.19935417175293,704,10,,
0.0001,8736,16.6976375579834,1705,17573,0.07398749887943268,-1.1327688694000244,10.586434364318848,708,10,,
0.0001,8775,13.710262298583984,1713,17651,0.07374657690525055,-1.6678647994995117,11.268169403076172,712,10,,
0.0001,8804,17.593717575073242,1719,17710,0.07358264178037643,0.07132551074028015,11.385749816894531,716,10,,
0.0001,8846,14.235055923461914,1726,17793,0.0734393373131752,-0.24003131687641144,10.811288833618164,720,10,,
0.0001,8901,14.102374076843262,1735,17903,0.07331530749797821,-0.2851017117500305,10.66016674041748,724,10,,
0.0001,8960,13.487130165100098,1751,18021,0.07310492545366287,-0.2591174244880676,12.035618782043457,728,10,,
0.0001,9006,14.855308532714844,1761,18114,0.07291936129331589,-1.1812664270401,11.627532005310059,732,10,,
0.0001,9046,17.815189361572266,1768,18194,0.07270576804876328,-0.5781455636024475,11.746110916137695,736,10,,
0.0001,9093,18.22519302368164,1777,18287,0.07256092876195908,-0.7185072302818298,10.926446914672852,740,10,,
0.0001,9139,13.075484275817871,1785,18380,0.072352334856987,-0.75909423828125,10.876815795898438,744,10,,
0.0001,9184,19.153152465820312,1794,18470,0.07212841510772705,-1.014493703842163,11.487785339355469,748,10,,
0.0001,9229,12.767366409301758,1808,18559,0.07194093614816666,-0.2571696639060974,10.319206237792969,752,10,,
0.0001,9273,17.63033676147461,1817,18648,0.07170840352773666,-0.9819347858428955,11.104263305664062,756,10,,
0.0001,9313,14.233091354370117,1825,18728,0.07153462618589401,-0.8206865191459656,11.14474105834961,760,10,,
0.0001,9384,24.92331314086914,1837,18869,0.07143060863018036,-0.362373411655426,11.37486457824707,764,10,,
0.0001,9433,13.272603988647461,1845,18967,0.07131494581699371,1.0088711977005005,11.135246276855469,768,10,,
0.0001,9475,19.41859245300293,1854,19051,0.07117731124162674,-1.5306309461593628,10.061519622802734,772,10,,
0.0001,9508,11.697955131530762,1866,19118,0.07109547406435013,-0.0924575924873352,9.703845977783203,776,10,,
0.0001,9532,16.88687515258789,1871,19165,0.07108195126056671,-0.12274868786334991,9.517333984375,780,10,,
0.0001,9578,14.613164901733398,1879,19257,0.07100606709718704,-0.9172274470329285,10.632474899291992,784,10,,
0.0001,9618,15.293634414672852,1887,19338,0.07101938873529434,0.06459078937768936,11.22067642211914,788,10,,
0.0001,9651,20.26791000366211,1893,19404,0.07099546492099762,0.34858250617980957,11.623635292053223,792,10,,
0.0001,9677,20.616897583007812,1899,19456,0.07093971967697144,-0.6033909916877747,10.782079696655273,796,10,,
0.0001,9706,15.661872863769531,1911,19513,0.07089852541685104,0.4757264256477356,10.919628143310547,800,10,,
0.0001,9735,16.509654998779297,1917,19571,0.07095851004123688,0.8188326358795166,10.025110244750977,804,10,,
0.0001,9768,17.723939895629883,1923,19637,0.07101447880268097,-0.2534380257129669,11.270730018615723,808,10,,
0.0001,9794,14.27073860168457,1930,19689,0.07100754231214523,0.6541616320610046,11.047929763793945,812,10,,
0.0001,9830,19.763248443603516,1937,19762,0.07100191712379456,-0.65590500831604,9.72616958618164,816,10,,
0.0001,9863,14.914131164550781,1943,19828,0.07097246497869492,-0.34960290789604187,10.278707504272461,820,10,,
0.0001,9948,19.90435028076172,1959,19998,0.0709744468331337,0.5251153111457825,11.21744441986084,824,10,,
0.0001,9991,17.25115966796875,1974,20083,0.07093226164579391,-0.3762351870536804,11.160574913024902,828,10,,
0.0001,10022,15.97134017944336,1980,20145,0.07088454812765121,-1.3183000087738037,9.56065845489502,832,10,,
0.0001,10047,15.497835159301758,1987,20196,0.07080766558647156,-1.4230320453643799,9.589235305786133,836,10,,
0.0001,10086,17.63558578491211,1994,20273,0.07078147679567337,-0.09231618046760559,10.738147735595703,840,10,,
0.0001,10132,18.887229919433594,2003,20366,0.07068803906440735,-0.6576224565505981,10.309423446655273,844,10,,
0.0001,10172,17.63217544555664,2011,20445,0.07045690715312958,0.09312376379966736,9.488375663757324,848,10,,
0.0001,10212,16.040210723876953,2024,20525,0.07038140296936035,0.06542736291885376,9.416196823120117,852,10,,
0.0001,10247,15.1863374710083,2031,20595,0.07040662318468094,-0.5289411544799805,10.243378639221191,856,10,,
0.0001,10280,15.850584030151367,2037,20662,0.0703313797712326,-0.45589134097099304,10.00333023071289,860,10,,
0.0001,10321,14.28512954711914,2045,20744,0.07029496878385544,1.446372628211975,10.818424224853516,864,10,,
0.0001,10380,18.03965950012207,2055,20861,0.07039977610111237,1.3948016166687012,10.37921142578125,868,10,,
0.0001,10444,15.638097763061523,2066,20989,0.07043662667274475,1.1199151277542114,9.31492805480957,872,10,,
0.0001,10475,16.641189575195312,2108,21052,0.07055700570344925,-1.0039377212524414,9.82232666015625,876,9,,
0.0001,10529,13.582168579101562,2120,21159,0.07043718546628952,-1.0263711214065552,9.26734733581543,880,9,,
0.0001,10588,14.17404842376709,2132,21278,0.07031389325857162,-0.21933354437351227,9.259784698486328,884,9,,
0.0001,10622,14.510167121887207,2140,21345,0.07022004574537277,-1.0694575309753418,9.105123519897461,888,9,,
0.0001,10667,16.141254425048828,2149,21435,0.07013101875782013,-0.4156303405761719,9.59394645690918,892,9,,
0.0001,10692,19.79937744140625,2155,21486,0.07006869465112686,0.031284183263778687,9.307132720947266,896,9,,
0.0001,10717,13.980034828186035,2166,21536,0.06997043639421463,-0.91804039478302,7.799500942230225,900,9,,
0.0001,10742,15.389812469482422,2171,21586,0.0699303075671196,-0.7439428567886353,9.16885757446289,904,9,,
0.0001,10771,14.732850074768066,2177,21644,0.06984025239944458,-0.829569399356842,9.54305648803711,908,9,,
0.0001,10800,16.49799346923828,2183,21702,0.06978167593479156,-0.6475582122802734,9.757644653320312,912,9,,
0.0001,10842,18.27861785888672,2190,21786,0.06972099095582962,0.510576069355011,9.21513557434082,916,9,,
0.0001,10871,13.910195350646973,2196,21843,0.06969773024320602,-0.38327014446258545,8.842336654663086,920,9,,
0.0001,10904,14.589366912841797,2202,21910,0.0696716234087944,-1.661672830581665,9.36225700378418,924,9,,
0.0001,10945,16.887327194213867,2216,21992,0.06954148411750793,0.4423089027404785,10.809255599975586,928,9,,
0.0001,11005,19.445541381835938,2227,22111,0.06949363648891449,0.05437217652797699,11.545918464660645,932,9,,
0.0001,11031,15.648194313049316,2233,22163,0.06952773034572601,1.0528554916381836,9.761302947998047,936,9,,
0.0001,11084,16.58112144470215,2243,22270,0.06967252492904663,-0.8633247017860413,8.923286437988281,940,9,,
0.0001,11128,16.11890411376953,2252,22358,0.0696357861161232,-1.40714430809021,9.343345642089844,944,9,,
0.0001,11157,20.1660099029541,2258,22415,0.06966815143823624,0.5446634292602539,9.191200256347656,948,9,,
0.0001,11206,15.067455291748047,2273,22513,0.06964538991451263,0.043241292238235474,9.405791282653809,952,9,,
0.0001,11242,17.433414459228516,2280,22585,0.0696493536233902,-0.05393223464488983,9.325055122375488,956,9,,
0.0001,11295,12.504790306091309,2289,22692,0.06961827725172043,0.4121115505695343,9.480894088745117,960,9,,
0.0001,11323,15.547274589538574,2294,22748,0.06974823027849197,0.3960828483104706,9.526615142822266,964,9,,
0.0001,11361,14.701228141784668,2301,22824,0.0696849673986435,0.2966788411140442,8.950868606567383,968,9,,
0.0001,11383,15.53610610961914,2307,22867,0.06974238902330399,0.584160566329956,9.568475723266602,972,9,,
0.0001,11426,13.854835510253906,2320,22954,0.06983335316181183,0.2031668871641159,10.1956148147583,976,9,,
0.0001,11473,17.20094108581543,2328,23048,0.06994683295488358,1.4432625770568848,9.919800758361816,980,9,,
0.0001,11506,14.327906608581543,2334,23114,0.07011065632104874,0.18502920866012573,9.42635726928711,984,9,,
0.0001,11543,13.311614990234375,2341,23188,0.07021967321634293,0.5900958776473999,10.184562683105469,988,9,,
0.0001,11570,19.90886688232422,2347,23241,0.07036665081977844,0.022111058235168457,8.753612518310547,992,9,,
0.0001,11608,15.096532821655273,2354,23318,0.07055822014808655,1.788325548171997,11.019044876098633,996,9,,
0.0001,11646,14.305249214172363,2368,23394,0.07071521133184433,0.89406818151474,9.935546875,1000,9,,
0.0001,11674,14.76409912109375,2374,23449,0.07078640908002853,0.38809359073638916,8.969615936279297,1004,9,,
0.0001,11707,15.549200057983398,2380,23516,0.07086925953626633,-0.3903859257698059,9.152891159057617,1008,9,,
0.0001,11741,16.882076263427734,2387,23583,0.07092385739088058,0.9044046401977539,9.08974552154541,1012,9,,
0.0001,11779,16.37319564819336,2394,23659,0.07103531062602997,1.8746371269226074,9.152335166931152,1016,9,,
0.0001,11804,13.45672607421875,2400,23710,0.07116476446390152,0.9893687963485718,10.000432968139648,1020,9,,
