train/critic_loss,time/total_timesteps,time/episodes,train/learning_rate,time/time_elapsed,train/actor_loss,rollout/ep_len_mean,train/n_updates,time/fps,rollout/ep_rew_mean,eval/mean_reward,eval/mean_ep_length
5.239406585693359,100000,,0.00035,,-12.084136962890625,,99899,,,78.9953704,108.0
10.123106002807617,100486,1144,0.00035,9859,-10.880453109741211,299.86,100385,10,-120.36275434000001,,
9.088356018066406,101980,1148,0.00035,10008,-10.598529815673828,302.96,101879,10,-115.89467626,,
10.096721649169922,103838,1152,0.00035,10186,-11.656381607055664,313.99,103737,10,-103.02958942,,
7.027376174926758,105383,1156,0.00035,10336,-11.045084953308105,315.47,105282,10,-65.63179379999998,,
10.234275817871094,107732,1160,0.00035,10551,-10.369640350341797,324.6,107631,10,-43.98514194999997,,
8.925203323364258,110614,1164,0.00035,10844,-11.581256866455078,341.3,110513,10,-40.202914259999986,,
6.559088230133057,113015,1168,0.00035,11068,-10.384563446044922,359.86,112914,10,-6.378670009999995,,
5.654585838317871,114057,1172,0.00035,11182,-12.665996551513672,352.79,113956,10,14.840991149999997,,
8.189234733581543,115034,1176,0.00035,11284,-9.95981502532959,358.88,114933,10,13.383047499999993,,
6.865115642547607,116364,1180,0.00035,11422,-12.110973358154297,365.68,116263,10,22.758685689999993,,
8.388385772705078,117566,1184,0.00035,11540,-12.782560348510742,357.26,117465,10,31.37131202999999,,
4.768080711364746,118620,1188,0.00035,11651,-14.027286529541016,351.98,118519,10,45.17117811999999,,
7.700613021850586,119563,1192,0.00035,11747,-10.13912582397461,343.28,119462,10,58.53193068999999,,
6.309815883636475,120308,1196,0.00035,11828,-12.521190643310547,334.41,120207,10,77.43997729,,
6.395648956298828,121136,1200,0.00035,11914,-10.686227798461914,330.15,121035,10,60.74132827000001,,
7.210211753845215,122890,1204,0.00035,12101,-13.000213623046875,335.2,122789,10,74.77548379,,
4.42055606842041,125161,1208,0.00035,12326,-12.924104690551758,338.42,125060,10,129.56716656,,
12.08177375793457,128235,1212,0.00035,12644,-12.405374526977539,357.63,128134,10,165.52866255000004,,
2.9518823623657227,130806,1216,0.00035,12896,-12.683212280273438,373.12,130705,10,211.13123860000005,,
6.622892379760742,133427,1220,0.00035,13158,-13.315483093261719,392.0,133326,10,249.9047196,,
4.576240062713623,135078,1224,0.00035,13321,-13.688251495361328,396.95,134977,10,255.42132772999997,,
8.194856643676758,137009,1228,0.00035,13510,-13.776369094848633,399.85,136908,10,313.76776118000004,,
4.372951030731201,139246,1232,0.00035,13716,-14.90733814239502,411.28,139145,10,371.75981235,,
4.811671257019043,141519,1236,0.00035,13938,-15.519686698913574,421.05,141418,10,419.0951125600001,,
5.495963096618652,144920,1240,0.00035,14268,-16.644287109375,451.64,144819,10,497.816633,,
5.8528242111206055,146495,1244,0.00035,14429,-15.866212844848633,460.09,146394,10,541.6470138600001,,
4.84947395324707,148648,1248,0.00035,14614,-17.187705993652344,466.68,148547,10,583.72634751,,
5.862711429595947,151284,1252,0.00035,14864,-16.578495025634766,474.46,151183,10,641.75530798,,
4.146459102630615,154712,1256,0.00035,15188,-16.04326629638672,493.29,154611,10,704.3810543199999,,
3.5473220348358154,157032,1260,0.00035,15403,-18.323509216308594,493.0,156931,10,719.6102844299998,,
4.652087211608887,160576,1264,0.00035,15731,-18.664077758789062,499.62,160475,10,790.6630457199999,,
5.421132564544678,163957,1268,0.00035,16053,-18.06372833251953,509.42,163856,10,823.52133534,,
3.5339584350585938,165433,1272,0.00035,16179,-18.831531524658203,513.76,165332,10,841.6140632299998,,
7.113058090209961,169433,1276,0.00035,16514,-18.658260345458984,543.99,169332,10,915.1364238399999,,
3.3801252841949463,172034,1280,0.00035,16731,-19.475011825561523,556.7,171933,10,945.6892170799999,,
5.118523120880127,175067,1284,0.00035,16971,-18.743133544921875,575.01,174966,10,927.77429177,,
3.3493590354919434,177356,1288,0.00035,17162,-18.523927688598633,587.36,177255,10,956.9936335499998,,
2.582148551940918,178639,1292,0.00035,17275,-19.732406616210938,590.76,178538,10,964.74436891,,
2.9228920936584473,181559,1296,0.00035,17530,-20.99006462097168,612.51,181458,10,1018.94200107,,
2.1551687717437744,182085,1300,0.00035,17581,-19.78510284423828,609.49,181984,10,1019.9228094899997,,
6.150805473327637,182466,1304,0.00035,17623,-19.91434097290039,595.76,182365,10,1005.1375330399999,,
3.5515084266662598,182643,1308,0.00035,17641,-20.012222290039062,574.82,182542,10,981.0273008999998,,
4.624350547790527,183122,1312,0.00035,17686,-20.428638458251953,548.87,183021,10,950.66739956,,
2.7184267044067383,184095,1316,0.00035,17778,-19.33271598815918,532.89,183994,10,898.1740903499998,,
4.141191482543945,185913,1320,0.00035,17963,-20.169116973876953,524.86,185812,10,867.07372263,,
4.042239189147949,188726,1324,0.00035,18209,-19.329601287841797,536.48,188625,10,878.3826158199997,,
3.1979050636291504,191050,1328,0.00035,18404,-19.8297119140625,540.41,190949,10,902.0339420500001,,
4.709110736846924,193096,1332,0.00035,18572,-17.915359497070312,538.5,192995,10,896.31064782,,
3.4375810623168945,194502,1336,0.00035,18693,-20.84857940673828,529.83,194401,10,879.67988222,,
4.821226119995117,196631,1340,0.00035,18871,-19.770465850830078,517.11,196530,10,859.61936334,,
3.524404287338257,197234,1344,0.00035,18929,-20.63443374633789,507.39,197133,10,816.8393599599999,,
2.1892569065093994,198288,1348,0.00035,19034,-20.98781394958496,496.4,198187,10,788.00787772,,
4.804140090942383,199770,1352,0.00035,19172,-20.22884750366211,484.86,199669,10,758.64261878,,
2.388503313064575,200000,,0.00035,,-21.07223129272461,,199899,,,420.98765920000005,236.6
2.4043445587158203,200235,1356,0.00035,19330,-22.064315795898438,455.23,200134,10,695.0864862100002,,
2.196028709411621,203061,1360,0.00035,19597,-23.155574798583984,460.29,202960,10,693.52787278,,
2.0510950088500977,204379,1364,0.00035,19720,-21.546363830566406,438.03,204278,10,642.17618673,,
4.373878479003906,206434,1368,0.00035,19898,-21.85930633544922,424.77,206333,10,613.4779953,,
1.9135669469833374,207506,1372,0.00035,19990,-20.03973388671875,420.73,207405,10,593.32917376,,
7.652098655700684,208219,1376,0.00035,20054,-22.27059555053711,387.86,208118,10,522.9749345500001,,
7.122320652008057,210397,1380,0.00035,20247,-22.53919792175293,383.63,210296,10,517.7350807700001,,
2.1495778560638428,212823,1384,0.00035,20447,-22.45090675354004,377.56,212722,10,579.3210135799999,,
5.000365734100342,216256,1388,0.00035,20761,-23.686016082763672,389.0,216155,10,616.0460396,,
3.135220527648926,217837,1392,0.00035,20913,-23.213294982910156,391.98,217736,10,618.99446724,,
3.0602450370788574,219461,1396,0.00035,21070,-22.247787475585938,379.02,219360,10,589.5216603199999,,
2.9854700565338135,220837,1400,0.00035,21201,-23.460304260253906,387.52,220736,10,611.95007817,,
1.5374994277954102,221539,1404,0.00035,21267,-23.059669494628906,390.73,221438,10,625.93890327,,
6.478432655334473,222073,1408,0.00035,21318,-22.471050262451172,394.3,221972,10,619.7681275600002,,
3.733693838119507,223230,1412,0.00035,21426,-24.17490005493164,401.08,223129,10,646.22104243,,
4.271004676818848,224759,1416,0.00035,21581,-23.22833251953125,406.64,224658,10,688.65648912,,
1.7720811367034912,226343,1420,0.00035,21736,-22.4599666595459,404.3,226242,10,702.3712451000001,,
7.7638068199157715,227707,1424,0.00035,21858,-23.073524475097656,389.81,227606,10,701.3456167700001,,
6.796839714050293,229439,1428,0.00035,22027,-23.868545532226562,383.89,229338,10,681.1600015199998,,
3.6942176818847656,230290,1432,0.00035,22113,-23.999834060668945,371.94,230189,10,649.63007832,,
1.5032074451446533,232971,1436,0.00035,22371,-24.067176818847656,384.69,232870,10,675.6145607300001,,
2.657738447189331,235980,1440,0.00035,22625,-23.271459579467773,393.49,235879,10,676.13961917,,
2.5678043365478516,239980,1444,0.00035,22937,-24.179100036621094,427.46,239879,10,791.3217193499997,,
1.3181458711624146,242083,1448,0.00035,23108,-25.478565216064453,437.95,241982,10,845.75841919,,
1.5802404880523682,244300,1452,0.00035,23283,-24.79660987854004,445.3,244199,10,872.72566768,,
1.197838306427002,247506,1456,0.00035,23540,-25.339460372924805,472.71,247405,10,960.5120625400002,,
2.044257402420044,250301,1460,0.00035,23758,-23.920557022094727,472.4,250200,10,975.4468597499998,,
2.143122434616089,253332,1464,0.00035,24015,-24.403732299804688,489.53,253231,10,1024.91177735,,
2.187465190887451,255099,1468,0.00035,24173,-25.87364959716797,486.65,254998,10,1018.2165223999998,,
3.015535354614258,255852,1472,0.00035,24246,-23.428659439086914,483.46,255751,10,1010.1913125299999,,
1.8577594757080078,257829,1476,0.00035,24425,-24.28363800048828,496.1,257728,10,1033.54940303,,
7.443366527557373,258820,1480,0.00035,24515,-23.976133346557617,484.23,258719,10,1014.4676931600001,,
3.6792778968811035,262352,1484,0.00035,24844,-26.029823303222656,495.29,262251,10,1033.9193364400003,,
3.837261915206909,264231,1488,0.00035,25029,-24.45037841796875,479.75,264130,10,998.0760161500001,,
2.8858394622802734,266903,1492,0.00035,25285,-25.10931396484375,490.66,266802,10,1033.6851970799999,,
1.281428575515747,269123,1496,0.00035,25504,-24.075016021728516,496.62,269022,10,1035.53572025,,
2.8017916679382324,270423,1500,0.00035,25625,-23.014122009277344,495.86,270322,10,1036.8867282399997,,
3.1189122200012207,273501,1504,0.00035,25922,-24.021385192871094,519.62,273400,10,1078.41292218,,
1.6172758340835571,274737,1508,0.00035,26032,-24.561752319335938,526.64,274636,10,1104.54337179,,
2.8298566341400146,276207,1512,0.00035,26171,-24.942222595214844,529.77,276106,10,1107.03084925,,
2.435633659362793,279299,1516,0.00035,26461,-25.8218994140625,545.4,279198,10,1148.5072920300001,,
2.3348028659820557,281427,1520,0.00035,26646,-26.333152770996094,550.84,281326,10,1169.2902944000002,,
5.326196193695068,283498,1524,0.00035,26841,-24.169755935668945,557.91,283397,10,1165.9162213,,
1.652125597000122,284988,1528,0.00035,26975,-24.969528198242188,555.49,284887,10,1160.44880894,,
1.4090874195098877,287399,1532,0.00035,27189,-23.935882568359375,571.09,287298,10,1216.43553161,,
1.6230010986328125,289386,1536,0.00035,27368,-26.954288482666016,564.15,289285,10,1186.19508618,,
2.884197473526001,292055,1540,0.00035,27614,-25.919322967529297,560.75,291954,10,1194.03185272,,
4.909815788269043,294237,1544,0.00035,27803,-25.84402847290039,542.57,294136,10,1138.8378629000001,,
1.4887701272964478,297338,1548,0.00035,28081,-27.211782455444336,552.55,297237,10,1161.0014001999998,,
1.8081376552581787,299004,1552,0.00035,28230,-27.5322265625,547.04,298903,10,1149.69098627,,
0.9088978171348572,300000,,0.00035,,-27.944007873535156,,299899,,,941.0017148,451.2
2.7672886848449707,300239,1556,0.00035,28521,-27.43511962890625,527.33,300138,10,1073.8122298500002,,
2.7571330070495605,303841,1560,0.00035,28815,-25.344924926757812,535.4,303740,10,1085.49933449,,
2.097529888153076,306866,1564,0.00035,29048,-25.139034271240234,535.34,306765,10,1083.27748084,,
5.4076032638549805,310866,1568,0.00035,29378,-27.574501037597656,557.67,310765,10,1183.19153336,,
1.4568525552749634,313161,1572,0.00035,29557,-26.218624114990234,573.09,313060,10,1240.4160505500001,,
1.6127020120620728,316373,1576,0.00035,29800,-27.786046981811523,585.44,316272,10,1293.56731156,,
6.51805305480957,320373,1580,0.00035,30108,-27.21710968017578,615.53,320272,10,1397.48405575,,
1.7224868535995483,323393,1584,0.00035,30375,-27.19570541381836,610.41,323292,10,1378.1163225800003,,
1.06413996219635,323963,1588,0.00035,30429,-27.399089813232422,597.32,323862,10,1346.1015721799997,,
2.0004372596740723,324910,1592,0.00035,30515,-28.625062942504883,580.07,324809,10,1303.4842392500002,,
1.5022467374801636,326287,1596,0.00035,30639,-28.220924377441406,571.64,326186,10,1279.60533674,,
2.0633978843688965,328198,1600,0.00035,30816,-27.73752212524414,577.75,328097,10,1263.6619994300002,,
4.602352619171143,329678,1604,0.00035,30959,-27.876510620117188,561.77,329577,10,1246.8758948900002,,
1.9527477025985718,330773,1608,0.00035,31065,-27.230079650878906,560.36,330672,10,1248.25181315,,
4.358224391937256,333186,1612,0.00035,31278,-26.32500457763672,569.79,333085,10,1281.03371176,,
1.1802012920379639,334628,1616,0.00035,31408,-26.94668197631836,553.29,334527,10,1233.8131393400001,,
1.226839542388916,338133,1620,0.00035,31723,-28.065509796142578,567.06,338032,10,1267.3833226899999,,
3.8637592792510986,341164,1624,0.00035,31997,-27.449481964111328,576.66,341063,10,1334.2135981799997,,
1.227105736732483,343198,1628,0.00035,32175,-26.816226959228516,582.1,343097,10,1334.72553258,,
1.4556105136871338,344997,1632,0.00035,32341,-27.223358154296875,575.98,344896,10,1308.71954558,,
2.119645118713379,345355,1636,0.00035,32374,-26.368690490722656,559.69,345254,10,1282.2624014900002,,
1.51116943359375,348405,1640,0.00035,32608,-26.652141571044922,563.5,348304,10,1320.7930992200002,,
1.4671097993850708,351434,1644,0.00035,32859,-27.703317642211914,571.97,351333,10,1369.21291505,,
1.50162672996521,354544,1648,0.00035,33117,-29.145484924316406,572.06,354443,10,1381.67233546,,
1.1401500701904297,356776,1652,0.00035,33292,-30.2723331451416,577.72,356675,10,1400.5272641199997,,
1.580317735671997,358426,1656,0.00035,33428,-26.838848114013672,581.87,358325,10,1424.92091854,,
1.3080854415893555,361611,1660,0.00035,33688,-28.41506576538086,577.7,361510,10,1459.7234901000004,,
4.216526508331299,364790,1664,0.00035,33943,-29.336360931396484,579.24,364689,10,1488.6550743500004,,
1.0320502519607544,368790,1668,0.00035,34263,-30.481666564941406,579.24,368689,10,1491.35049425,,
0.8409485816955566,370200,1672,0.00035,34386,-30.665122985839844,570.39,370099,10,1465.24567236,,
2.214521646499634,372418,1676,0.00035,34563,-29.67081642150879,560.45,372317,10,1440.03162564,,
4.2014570236206055,376418,1680,0.00035,34891,-31.922027587890625,560.45,376317,10,1450.8594555200002,,
1.8520474433898926,377578,1684,0.00035,34989,-31.013629913330078,541.85,377477,10,1424.06382257,,
1.3256185054779053,377822,1688,0.00035,35010,-31.74262809753418,538.59,377721,10,1414.3014352399996,,
1.5157194137573242,380950,1692,0.00035,35262,-29.701475143432617,560.4,380849,10,1490.8927582499998,,
4.93927526473999,381923,1696,0.00035,35350,-29.646188735961914,556.36,381822,10,1499.31264637,,
6.260129928588867,385201,1700,0.00035,35631,-30.942520141601562,570.03,385100,10,1589.2401136700003,,
0.8537328839302063,387545,1704,0.00035,35818,-31.215795516967773,578.67,387444,10,1621.31581029,,
0.9554569721221924,389082,1708,0.00035,35947,-31.65188980102539,583.09,388981,10,1622.2098549500004,,
0.6557313203811646,391013,1712,0.00035,36100,-31.131765365600586,578.27,390912,10,1620.4629174799995,,
1.1018270254135132,394188,1716,0.00035,36350,-31.727432250976562,595.6,394087,10,1689.6478137199997,,
0.6882280707359314,397687,1720,0.00035,36641,-30.798643112182617,595.54,397586,10,1719.8921094799996,,
1.5989376306533813,400000,,0.00035,,-31.577434539794922,,399899,,,1019.1972440000002,399.2
1.2614033222198486,400220,1724,0.00035,37011,-31.82021713256836,590.56,400119,10,1710.1390646699997,,
3.562732219696045,402382,1728,0.00035,37203,-30.964725494384766,591.84,402281,10,1745.8982180199998,,
2.096644878387451,403676,1732,0.00035,37328,-31.71449089050293,586.79,403575,10,1724.69713918,,
1.2284260988235474,404566,1736,0.00035,37410,-30.555225372314453,592.11,404465,10,1726.75923361,,
1.2001734972000122,405321,1740,0.00035,37484,-31.828393936157227,569.16,405220,10,1624.3700818600003,,
1.576061487197876,406346,1744,0.00035,37581,-31.12018585205078,549.12,406245,10,1538.72061933,,
4.645100116729736,408437,1748,0.00035,37783,-30.864221572875977,538.93,408336,10,1493.52524527,,
1.597769021987915,411266,1752,0.00035,38053,-30.999897003173828,544.9,411165,10,1512.0703916699997,,
0.945044755935669,414478,1756,0.00035,38323,-30.75499153137207,560.52,414377,10,1571.1959117200001,,
8.208161354064941,416281,1760,0.00035,38475,-30.89629364013672,546.7,416180,10,1524.26233486,,
0.7033178210258484,419292,1764,0.00035,38742,-31.53702735900879,545.02,419191,10,1458.8724899600002,,
1.1892800331115723,422422,1768,0.00035,39006,-28.400102615356445,536.32,422321,10,1420.4682273600006,,
0.8164198398590088,424566,1772,0.00035,39188,-30.862808227539062,543.66,424465,10,1452.53805103,,
3.079448699951172,427669,1776,0.00035,39450,-30.752349853515625,552.51,427568,10,1492.9635541300001,,
0.9347533583641052,428285,1780,0.00035,39515,-31.985340118408203,518.67,428184,10,1371.87180551,,
5.066905975341797,430404,1784,0.00035,39729,-32.123016357421875,528.26,430303,10,1394.72097779,,
4.9341912269592285,431563,1788,0.00035,39842,-32.03362274169922,537.41,431462,10,1411.1709339900003,,
1.3136202096939087,433187,1792,0.00035,40005,-31.62044906616211,522.37,433086,10,1351.5454968300003,,
1.931006669998169,434711,1796,0.00035,40156,-29.95527458190918,527.88,434610,10,1372.08526312,,
0.9601750373840332,436021,1800,0.00035,40286,-30.726837158203125,508.2,435920,10,1301.61866742,,
0.9986295104026794,438172,1804,0.00035,40503,-30.5911808013916,506.27,438071,10,1271.5861959000001,,
4.4423980712890625,439971,1808,0.00035,40680,-30.608646392822266,508.89,439870,10,1270.30405204,,
2.760664939880371,440998,1812,0.00035,40782,-30.54616355895996,499.85,440897,10,1239.8714686300002,,
5.239506721496582,442621,1816,0.00035,40934,-31.071992874145508,484.33,442520,10,1170.29101779,,
0.8070392608642578,444722,1820,0.00035,41140,-30.765052795410156,470.35,444621,10,1102.89120616,,
5.448960304260254,445209,1824,0.00035,41188,-29.903343200683594,449.89,445108,10,1007.9867242499998,,
1.2422564029693604,447105,1828,0.00035,41379,-30.260013580322266,447.23,447004,10,987.9174122400001,,
5.878044128417969,449523,1832,0.00035,41621,-29.873546600341797,458.47,449422,10,1032.37622674,,
0.5705794095993042,452094,1836,0.00035,41875,-31.54092025756836,475.28,451993,10,1103.5607777700002,,
0.8360711336135864,453260,1840,0.00035,41992,-30.475318908691406,479.39,453159,10,1137.22212862,,
0.8546029329299927,454918,1844,0.00035,42153,-31.0518856048584,485.72,454817,10,1166.7902971600001,,
5.601370811462402,457498,1848,0.00035,42406,-30.959911346435547,490.61,457397,10,1187.3654116999999,,
2.4023032188415527,460323,1852,0.00035,42684,-31.402856826782227,490.57,460222,10,1183.3552110500002,,
5.724914073944092,462368,1856,0.00035,42867,-30.033939361572266,478.9,462267,10,1138.80439917,,
6.468167781829834,464079,1860,0.00035,43026,-30.69579315185547,477.98,463978,10,1128.03419799,,
1.293777346611023,467544,1864,0.00035,43338,-30.00790786743164,482.52,467443,10,1188.03515048,,
1.3701188564300537,470367,1868,0.00035,43608,-29.816455841064453,479.45,470266,10,1152.55893178,,
1.2386703491210938,473661,1872,0.00035,43923,-31.011247634887695,490.95,473560,10,1179.42845512,,
3.111600875854492,475564,1876,0.00035,44095,-30.74139404296875,478.95,475463,10,1133.3472128199999,,
1.9804654121398926,477073,1880,0.00035,44240,-30.41974449157715,487.88,476972,10,1155.61410959,,
0.8504554033279419,479703,1884,0.00035,44502,-31.123546600341797,492.99,479602,10,1172.67263729,,
1.040881633758545,480259,1888,0.00035,44558,-30.857379913330078,486.96,480158,10,1163.90980904,,
1.7469230890274048,483857,1892,0.00035,44904,-30.084272384643555,506.7,483756,10,1207.73497695,,
4.949965476989746,486754,1896,0.00035,45184,-30.311904907226562,520.43,486653,10,1253.3192105199998,,
2.522355079650879,488861,1900,0.00035,45389,-28.751911163330078,528.4,488760,10,1275.72941477,,
1.2343037128448486,490056,1904,0.00035,45505,-29.542930603027344,518.84,489955,10,1262.5952503800002,,
0.7495030164718628,493206,1908,0.00035,45801,-31.003101348876953,532.35,493105,10,1332.6746233099998,,
0.8455637097358704,496549,1912,0.00035,46125,-29.220029830932617,555.51,496448,10,1404.0858086299997,,
0.9711227416992188,498136,1916,0.00035,46281,-29.55040740966797,555.15,498035,10,1407.26181645,,
3.2206952571868896,500000,,0.00035,,-28.823883056640625,,499899,,,1987.5098432000002,693.6
2.204389810562134,501236,1920,0.00035,46905,-30.30095863342285,565.14,501135,10,1424.0579748299997,,
2.4638991355895996,503270,1924,0.00035,47102,-29.626663208007812,580.61,503169,10,1493.87648578,,
1.5126144886016846,505134,1928,0.00035,47276,-28.768505096435547,580.29,505033,10,1499.5944864000003,,
1.6057956218719482,508358,1932,0.00035,47580,-29.195480346679688,588.35,508257,10,1536.7223928600004,,
3.6987404823303223,510240,1936,0.00035,47759,-29.835655212402344,581.46,510139,10,1514.77670194,,
1.7702022790908813,513042,1940,0.00035,48027,-29.96331214904785,597.82,512941,10,1565.9082287,,
1.1610735654830933,515749,1944,0.00035,48286,-29.902408599853516,608.31,515648,10,1596.9238095399999,,
5.389044284820557,519426,1948,0.00035,48601,-29.45794105529785,619.28,519325,10,1638.6942666300001,,
1.0844354629516602,523426,1952,0.00035,48931,-31.457622528076172,631.03,523325,10,1689.9792614899998,,
0.9731571674346924,526814,1956,0.00035,49217,-30.63640594482422,644.46,526713,10,1736.30955745,,
0.9907781481742859,529892,1960,0.00035,49473,-31.280261993408203,658.13,529791,10,1792.9410173199994,,
1.5856037139892578,532808,1964,0.00035,49722,-30.857868194580078,652.64,532707,10,1720.5583459299999,,
1.092872142791748,535121,1968,0.00035,49910,-31.07717514038086,647.54,535020,10,1732.8626172000002,,
0.7206356525421143,537543,1972,0.00035,50123,-31.701255798339844,638.82,537442,10,1707.11590352,,
0.9687626361846924,538700,1976,0.00035,50223,-30.64898109436035,631.36,538599,10,1679.8189905800004,,
1.1835720539093018,540264,1980,0.00035,50366,-30.286396026611328,631.91,540163,10,1668.3976924600001,,
1.7449467182159424,541824,1984,0.00035,50506,-28.829299926757812,621.21,541723,10,1640.12821557,,
2.2417826652526855,542620,1988,0.00035,50578,-30.05968475341797,623.61,542519,10,1638.8854006799997,,
5.433788776397705,544249,1992,0.00035,50732,-29.85590171813965,603.92,544148,10,1570.2479263300002,,
5.593109607696533,544986,1996,0.00035,50801,-29.870412826538086,582.32,544885,10,1490.4491734999997,,
1.1033905744552612,545723,2000,0.00035,50865,-31.152667999267578,568.62,545622,10,1458.48530827,,
1.7180662155151367,547850,2004,0.00035,51050,-29.453405380249023,577.94,547749,10,1487.18180042,,
0.9997124075889587,549821,2008,0.00035,51229,-30.71890640258789,566.15,549720,10,1443.3703808499997,,
2.501988649368286,552016,2012,0.00035,51440,-30.20740509033203,554.67,551915,10,1408.67428031,,
2.0724985599517822,553285,2016,0.00035,51568,-29.90280532836914,551.49,553184,10,1410.63867273,,
1.4476580619812012,555949,2020,0.00035,51817,-29.9809513092041,547.13,555848,10,1424.5255845800002,,
0.9624184370040894,558557,2024,0.00035,52061,-30.696313858032227,552.87,558456,10,1451.37730502,,
1.4183707237243652,560098,2028,0.00035,52205,-30.50395965576172,549.64,559997,10,1445.0532148499997,,
1.9017372131347656,561696,2032,0.00035,52359,-30.33989715576172,533.38,561595,10,1393.49408386,,
0.7278020977973938,563872,2036,0.00035,52567,-29.787940979003906,536.32,563771,10,1402.42499449,,
0.7963998913764954,566571,2040,0.00035,52824,-32.10992431640625,535.29,566470,10,1392.8073850199999,,
1.178924798965454,569579,2044,0.00035,53130,-29.742916107177734,538.3,569478,10,1390.0014138699999,,
0.8612176775932312,572592,2048,0.00035,53446,-30.421279907226562,531.66,572491,10,1350.3837741300001,,
2.566319227218628,575328,2052,0.00035,53718,-28.854591369628906,519.02,575227,10,1250.5631364399999,,
1.2449811697006226,577731,2056,0.00035,53964,-28.79201889038086,509.17,577630,10,1214.62231918,,
2.886932373046875,578658,2060,0.00035,54055,-29.295364379882812,487.66,578557,10,1129.8204238600001,,
1.6316629648208618,581327,2064,0.00035,54325,-29.98211669921875,485.19,581226,10,1175.6917901200002,,
1.0924720764160156,583657,2068,0.00035,54557,-28.763898849487305,485.36,583556,10,1168.0458644300002,,
1.5027103424072266,584997,2072,0.00035,54698,-29.00149154663086,474.54,584896,10,1130.02856316,,
0.8979379534721375,587726,2076,0.00035,54978,-30.630475997924805,490.26,587625,10,1183.9839317899998,,
5.493391990661621,589648,2080,0.00035,55163,-29.3226318359375,493.84,589547,10,1210.5949885100001,,
1.2622545957565308,591843,2084,0.00035,55368,-30.68706512451172,500.19,591742,10,1225.51241091,,
1.1816356182098389,595469,2088,0.00035,55694,-31.095592498779297,528.49,595368,10,1323.21027256,,
1.2210687398910522,597477,2092,0.00035,55889,-29.661357879638672,532.28,597376,10,1364.00205143,,
2.061357021331787,598539,2096,0.00035,55997,-29.724794387817383,535.53,598438,10,1357.9884357699996,,
1.6936923265457153,599334,2100,0.00035,56072,-29.814849853515625,536.11,599233,10,1351.9798531999998,,
1.238356113433838,600000,,0.00035,,-29.76428985595703,,599899,,,867.63231,323.2
1.400715708732605,600936,2104,0.00035,56376,-30.41897964477539,530.86,600835,10,1334.89831618,,
2.444608688354492,602241,2108,0.00035,56497,-28.661069869995117,524.2,602140,10,1317.34230695,,
2.2873611450195312,603917,2112,0.00035,56653,-29.504215240478516,519.01,603816,10,1302.3919350800002,,
0.9315580129623413,607917,2116,0.00035,56981,-29.699148178100586,546.32,607816,10,1388.7282432499999,,
0.9891172051429749,611917,2120,0.00035,57297,-30.94374656677246,559.68,611816,10,1441.68387341,,
1.7697570323944092,615917,2124,0.00035,57613,-29.092819213867188,573.6,615816,10,1495.39494388,,
2.484243869781494,618222,2128,0.00035,57795,-29.732486724853516,581.24,618121,10,1524.5031673700003,,
1.0925178527832031,622222,2132,0.00035,58126,-29.804710388183594,605.26,622121,10,1610.81217363,,
0.7566895484924316,625259,2136,0.00035,58365,-30.783580780029297,613.87,625158,10,1652.0322985900002,,
0.6709634065628052,627581,2140,0.00035,58569,-30.369487762451172,610.1,627480,10,1638.6834401400001,,
2.054325580596924,628999,2144,0.00035,58696,-30.851200103759766,594.2,628898,10,1580.7125492,,
1.3770500421524048,629997,2148,0.00035,58786,-30.088157653808594,574.05,629896,10,1523.6547133500003,,
6.621746063232422,631614,2152,0.00035,58936,-31.910747528076172,562.86,631513,10,1541.5375542900001,,
5.139662742614746,632328,2156,0.00035,59008,-29.725013732910156,545.97,632227,10,1496.3641199800002,,
1.4138026237487793,632870,2160,0.00035,59059,-30.421802520751953,542.12,632769,10,1491.21550396,,
5.449382305145264,633261,2164,0.00035,59108,-31.310504913330078,519.34,633160,10,1411.14156918,,
1.7058134078979492,634955,2168,0.00035,59254,-28.000526428222656,512.98,634854,10,1390.1356167399997,,
0.8409549593925476,636787,2172,0.00035,59419,-29.01896095275879,517.9,636686,10,1409.1635353400002,,
1.6744235754013062,640787,2176,0.00035,59788,-28.999988555908203,530.61,640686,10,1445.24006561,,
1.1421527862548828,643670,2180,0.00035,60045,-30.205238342285156,540.22,643569,10,1470.3963552300002,,
4.134278297424316,646206,2184,0.00035,60292,-31.48247528076172,543.63,646105,10,1493.0898716500003,,
1.2646565437316895,650206,2188,0.00035,60671,-30.987794876098633,547.37,650105,10,1512.9564133099996,,
0.8875972032546997,652674,2192,0.00035,60891,-30.198274612426758,551.97,652573,10,1523.7676938599998,,
1.1381131410598755,656674,2196,0.00035,61206,-30.182613372802734,581.35,656573,10,1629.01611721,,
1.4130308628082275,659014,2200,0.00035,61407,-31.246902465820312,596.8,658913,10,1690.9090044499999,,
0.6581699848175049,661722,2204,0.00035,61629,-31.053178787231445,607.86,661621,10,1725.97592263,,
1.4287980794906616,663989,2208,0.00035,61813,-29.740537643432617,617.48,663888,10,1765.97730473,,
2.167374849319458,667989,2212,0.00035,62138,-31.4473876953125,640.72,667888,10,1847.9727328,,
0.956108570098877,670469,2216,0.00035,62349,-31.118587493896484,625.52,670368,10,1773.77940162,,
2.536618709564209,672642,2220,0.00035,62539,-32.61396789550781,607.25,672541,10,1705.3119515399999,,
