time/fps,train/actor_loss,time/episodes,time/time_elapsed,train/learning_rate,train/critic_loss,time/total_timesteps,train/ent_coef,train/n_updates,train/ent_coef_loss,eval/mean_ep_length,eval/mean_reward
10,10.584805488586426,1024,2232,0.0001,10.525369644165039,23914,0.07048667967319489,11906,-1.0829709768295288,,
10,12.520341873168945,1028,2246,0.0001,12.05474853515625,24026,0.07018469274044037,11962,0.4451584815979004,,
10,11.664628982543945,1032,2252,0.0001,15.401588439941406,24085,0.07016918063163757,11992,0.5162864923477173,,
10,11.351759910583496,1036,2261,0.0001,14.80009651184082,24193,0.07017101347446442,12046,-1.015856385231018,,
10,11.425569534301758,1040,2268,0.0001,13.413400650024414,24275,0.07013992965221405,12087,0.13384374976158142,,
10,11.330278396606445,1044,2273,0.0001,14.117246627807617,24323,0.07016575336456299,12111,0.9352762699127197,,
10,11.188364028930664,1048,2280,0.0001,9.820332527160645,24391,0.07012668251991272,12145,0.6140803694725037,,
10,11.520241737365723,1052,2290,0.0001,14.483421325683594,24444,0.07012470066547394,12171,0.5073073506355286,,
10,11.00977897644043,1056,2297,0.0001,9.127197265625,24515,0.0700768306851387,12207,-0.8885973691940308,,
10,11.28602123260498,1060,2301,0.0001,9.438790321350098,24557,0.07012471556663513,12228,-0.37717050313949585,,
10,12.52720832824707,1064,2308,0.0001,14.535209655761719,24634,0.07008834183216095,12266,1.356764554977417,,
10,11.731430053710938,1068,2316,0.0001,11.840365409851074,24740,0.0700981542468071,12319,1.252815842628479,,
10,10.219554901123047,1072,2322,0.0001,13.40975284576416,24796,0.07011682540178299,12347,-0.040005870163440704,,
10,10.661498069763184,1076,2336,0.0001,16.66631317138672,24931,0.06985031068325043,12415,-0.701140284538269,,
10,11.579818725585938,1080,2342,0.0001,14.408270835876465,24995,0.06975599378347397,12447,-0.751868724822998,,
10,10.458672523498535,1084,2355,0.0001,15.349166870117188,25148,0.06948871165513992,12523,0.1735592782497406,,
10,10.54464054107666,1088,2369,0.0001,11.33526611328125,25332,0.06892157346010208,12615,-1.229321837425232,,
10,12.181110382080078,1092,2376,0.0001,11.528936386108398,25406,0.06864307820796967,12652,0.7019821405410767,,
10,11.748442649841309,1096,2383,0.0001,9.41948127746582,25477,0.06849826127290726,12688,-1.5647928714752197,,
10,11.463506698608398,1100,2397,0.0001,12.806512832641602,25581,0.06823048740625381,12740,-0.7694904208183289,,
10,10.540265083312988,1104,2404,0.0001,9.498263359069824,25655,0.06802316009998322,12777,-0.43387460708618164,,
10,11.259096145629883,1108,2409,0.0001,13.53625202178955,25703,0.0679425597190857,12801,-0.5942333936691284,,
10,10.73788070678711,1112,2415,0.0001,14.198637008666992,25766,0.06777185946702957,12832,-1.655571460723877,,
10,11.413905143737793,1116,2427,0.0001,10.353334426879883,25927,0.06738671660423279,12913,0.1492241621017456,,
10,12.648435592651367,1120,2436,0.0001,12.564400672912598,26051,0.06719890981912613,12975,0.38495901226997375,,
10,11.821381568908691,1124,2443,0.0001,15.85568904876709,26132,0.06705151498317719,13015,0.10242100805044174,,
10,11.535855293273926,1128,2454,0.0001,11.146913528442383,26201,0.06687535345554352,13050,-0.14143982529640198,,
10,10.843133926391602,1132,2459,0.0001,10.827102661132812,26255,0.06679436564445496,13077,-0.8300991654396057,,
10,12.423789024353027,1136,2466,0.0001,9.294862747192383,26328,0.06662628799676895,13113,-0.6825675368309021,,
10,10.887112617492676,1140,2473,0.0001,9.209173202514648,26390,0.06658101826906204,13144,-0.3783208131790161,,
10,11.338918685913086,1144,2483,0.0001,13.436399459838867,26520,0.06644850224256516,13209,0.6247246861457825,,
10,11.038847923278809,1148,2490,0.0001,13.555944442749023,26598,0.06633458286523819,13248,-0.02501561865210533,,
10,11.193628311157227,1152,2501,0.0001,13.574162483215332,26661,0.06625872850418091,13280,0.6032962203025818,,
10,12.307199478149414,1156,2508,0.0001,12.414203643798828,26750,0.06620456278324127,13324,0.028145790100097656,,
10,10.909093856811523,1160,2513,0.0001,10.950723648071289,26806,0.06615962833166122,13352,0.1973859667778015,,
10,12.18522834777832,1164,2519,0.0001,12.780203819274902,26857,0.06609764695167542,13378,0.26363977789878845,,
10,11.060142517089844,1168,2526,0.0001,12.381189346313477,26943,0.0661233440041542,13421,-1.0664739608764648,,
10,11.782113075256348,1172,2534,0.0001,13.774227142333984,27048,0.06603368371725082,13473,0.9258677959442139,,
10,10.800748825073242,1176,2545,0.0001,12.906314849853516,27113,0.06611254066228867,13506,0.14186331629753113,,
10,11.411222457885742,1180,2551,0.0001,12.511574745178223,27180,0.06610800325870514,13539,-0.6413322687149048,,
10,12.205924034118652,1184,2557,0.0001,11.06131362915039,27239,0.06605438888072968,13569,0.7431306838989258,,
10,12.078670501708984,1188,2563,0.0001,13.82756519317627,27293,0.06603140383958817,13596,0.090741366147995,,
10,11.128952026367188,1192,2569,0.0001,19.112632751464844,27366,0.06601211428642273,13632,-0.4268038868904114,,
10,11.48495864868164,1196,2576,0.0001,10.495980262756348,27439,0.06600591540336609,13669,0.4358605742454529,,
10,11.006482124328613,1200,2615,0.0001,10.544074058532715,27489,0.06601504236459732,13694,-0.23079466819763184,,
10,10.90169906616211,1204,2624,0.0001,15.06043815612793,27596,0.06594040989875793,13747,-1.5578575134277344,,
10,11.863788604736328,1208,2631,0.0001,9.522427558898926,27686,0.06569574773311615,13792,0.29602721333503723,,
10,11.974838256835938,1212,2638,0.0001,12.577089309692383,27757,0.06559593230485916,13828,-0.9853964447975159,,
10,11.328615188598633,1216,2647,0.0001,11.768037796020508,27875,0.06537221372127533,13887,-1.4320207834243774,,
10,11.716012954711914,1220,2654,0.0001,13.477300643920898,27957,0.0652090385556221,13928,-0.46259430050849915,,
10,11.876583099365234,1224,2661,0.0001,12.172224044799805,28039,0.06512551754713058,13969,-0.16655999422073364,,
10,10.767383575439453,1228,2672,0.0001,11.081212997436523,28118,0.06504426151514053,14008,-0.1624043881893158,,
10,10.432957649230957,1232,2678,0.0001,9.991186141967773,28182,0.06497196108102798,14040,0.4302968680858612,,
10,11.196823120117188,1236,2683,0.0001,11.992712020874023,28233,0.06488623470067978,14066,-1.04019296169281,,
10,10.941251754760742,1240,2688,0.0001,8.3221435546875,28270,0.06485596299171448,14084,-0.6560465693473816,,
10,10.574934959411621,1244,2696,0.0001,9.602407455444336,28384,0.0648891031742096,14141,-0.7380464673042297,,
10,9.935935974121094,1248,2703,0.0001,8.868511199951172,28475,0.06463941186666489,14187,0.009683459997177124,,
10,10.538829803466797,1252,2716,0.0001,7.134552955627441,28569,0.06448230147361755,14234,-1.068779468536377,,
10,11.077465057373047,1256,2721,0.0001,9.123428344726562,28608,0.06436055153608322,14253,-0.10084852576255798,,
10,12.425493240356445,1260,2731,0.0001,11.786596298217773,28727,0.0643012672662735,14313,-0.2834380269050598,,
10,11.141266822814941,1264,2736,0.0001,13.292184829711914,28772,0.06423429399728775,14335,-0.20188680291175842,,
10,12.818780899047852,1268,2744,0.0001,10.736124038696289,28870,0.06412266939878464,14384,-0.30767396092414856,,
10,12.476457595825195,1272,2751,0.0001,13.347768783569336,28937,0.06403447687625885,14418,-0.3242283761501312,,
10,10.639387130737305,1276,2763,0.0001,14.369804382324219,29031,0.06399103999137878,14465,-1.1083128452301025,,
10,11.702413558959961,1280,2769,0.0001,10.743978500366211,29102,0.06388044357299805,14500,-1.070393443107605,,
10,11.524776458740234,1284,2776,0.0001,15.246979713439941,29181,0.06371694058179855,14540,-0.36583834886550903,,
10,10.007835388183594,1288,2782,0.0001,10.736669540405273,29241,0.06364606320858002,14570,-0.6663559675216675,,
10,11.09477424621582,1292,2793,0.0001,10.802374839782715,29395,0.06350855529308319,14647,-0.26681774854660034,,
10,11.56398868560791,1296,2800,0.0001,13.667086601257324,29462,0.06347136944532394,14680,0.3255859315395355,,
10,11.68115520477295,1300,2812,0.0001,12.74260139465332,29540,0.06349756568670273,14719,0.0476912260055542,,
10,9.543111801147461,1304,2819,0.0001,12.156915664672852,29614,0.0634361132979393,14756,-0.6017671227455139,,
10,12.050251960754395,1308,2825,0.0001,15.201281547546387,29685,0.06339763104915619,14792,0.05806964635848999,,
10,10.844300270080566,1312,2830,0.0001,8.886276245117188,29736,0.0633884146809578,14817,0.5526283979415894,,
10,10.265934944152832,1316,2835,0.0001,11.88178539276123,29780,0.06350384652614594,14839,0.3975116014480591,,
10,11.435176849365234,1320,2841,0.0001,9.08420467376709,29841,0.0635513961315155,14870,-0.2836345136165619,,
10,11.072927474975586,1324,2847,0.0001,12.812573432922363,29906,0.06354622542858124,14902,0.5989776253700256,,
10,11.093172073364258,1328,2859,0.0001,10.850378036499023,29994,0.06355281919240952,14946,-1.6729369163513184,,
10,10.524406433105469,1332,2864,0.0001,10.317073822021484,30040,0.06343593448400497,14969,-0.7909344434738159,,
10,10.51054859161377,1336,2872,0.0001,15.980728149414062,30139,0.06308048963546753,15019,-0.21608790755271912,,
10,10.30012321472168,1340,2878,0.0001,9.902910232543945,30206,0.06308306008577347,15052,0.4958922863006592,,
10,11.584774017333984,1344,2885,0.0001,10.63634967803955,30286,0.0631202980875969,15092,-0.559995174407959,,
10,10.670432090759277,1348,2891,0.0001,13.709571838378906,30357,0.06304291635751724,15128,-0.3479376435279846,,
10,10.94591236114502,1352,2904,0.0001,14.195080757141113,30440,0.06297082453966141,15169,-0.17744557559490204,,
10,11.9840726852417,1356,2910,0.0001,16.376686096191406,30512,0.06288601458072662,15205,-1.1977612972259521,,
10,10.691059112548828,1360,2915,0.0001,15.388263702392578,30566,0.06276978552341461,15232,0.36351075768470764,,
10,10.982715606689453,1364,2921,0.0001,10.927520751953125,30632,0.06273426860570908,15265,-0.567371666431427,,
10,10.274733543395996,1368,2939,0.0001,15.524806022644043,30910,0.06238941103219986,15404,-0.947026252746582,,
10,10.675959587097168,1372,2946,0.0001,9.428750038146973,30998,0.06228570267558098,15448,-0.30816417932510376,,
10,10.883127212524414,1376,2959,0.0001,7.678749084472656,31096,0.06220082938671112,15497,-0.3402561545372009,,
10,11.40617561340332,1380,2966,0.0001,14.565254211425781,31175,0.06219960376620293,15537,-0.15839451551437378,,
10,11.10416316986084,1384,2974,0.0001,12.316364288330078,31260,0.06224791705608368,15579,-1.0212591886520386,,
10,11.088567733764648,1388,2980,0.0001,11.348411560058594,31328,0.06228381395339966,15613,0.4569554328918457,,
10,10.085456848144531,1392,2988,0.0001,11.000484466552734,31440,0.062075719237327576,15669,-0.9730513095855713,,
10,11.26345443725586,1396,3003,0.0001,12.291213989257812,31669,0.06175011768937111,15784,0.34064096212387085,,
10,11.667915344238281,1400,3013,0.0001,7.884120941162109,31722,0.06168697774410248,15810,0.34959423542022705,,
10,10.937033653259277,1404,3027,0.0001,10.094924926757812,31934,0.061729349195957184,15916,0.13817617297172546,,
10,10.62433910369873,1408,3038,0.0001,8.261865615844727,32083,0.06154961511492729,15991,-0.5136398077011108,,
10,10.649202346801758,1412,3045,0.0001,9.353693962097168,32170,0.06145264580845833,16034,-0.46806564927101135,,
10,10.536730766296387,1416,3054,0.0001,10.034191131591797,32273,0.06137687340378761,16086,-0.0011783391237258911,,
10,10.244674682617188,1420,3059,0.0001,14.52387809753418,32319,0.06139995902776718,16109,0.2149168848991394,,
10,10.37014389038086,1424,3065,0.0001,8.919036865234375,32385,0.061338067054748535,16142,-0.03641778230667114,,
10,11.593524932861328,1428,3076,0.0001,10.818826675415039,32443,0.061291780322790146,16171,0.1914060264825821,,
10,10.84496021270752,1432,3084,0.0001,11.864420890808105,32550,0.06114983558654785,16224,-0.6125909090042114,,
10,9.693116188049316,1436,3092,0.0001,13.017714500427246,32657,0.060909926891326904,16278,-0.44650328159332275,,
10,10.35561466217041,1440,3101,0.0001,11.031354904174805,32786,0.06085624545812607,16342,-0.3789452016353607,,
10,10.318719863891602,1444,3107,0.0001,12.88996410369873,32851,0.060805439949035645,16375,-0.2201804369688034,,
10,11.28499984741211,1448,3114,0.0001,14.715028762817383,32922,0.06069100648164749,16410,0.21365253627300262,,
10,10.531625747680664,1452,3138,0.0001,11.478157043457031,33207,0.05986696481704712,16553,-0.166983962059021,,
10,9.37922477722168,1456,3147,0.0001,8.880023956298828,33328,0.05973350256681442,16613,-0.7136526107788086,,
10,11.018393516540527,1460,3159,0.0001,12.516534805297852,33492,0.05940946191549301,16695,-0.6006746292114258,,
10,9.2460298538208,1464,3168,0.0001,11.1136474609375,33612,0.059109654277563095,16755,-0.3638753294944763,,
10,10.906328201293945,1468,3177,0.0001,7.83738899230957,33724,0.05902594327926636,16811,-0.3633700907230377,,
10,8.76739501953125,1472,3187,0.0001,10.30699348449707,33849,0.05876855179667473,16874,0.05297255516052246,,
10,9.032167434692383,1476,3200,0.0001,9.442086219787598,33947,0.05852769687771797,16923,0.16595160961151123,,
10,9.605499267578125,1480,3215,0.0001,10.623576164245605,34148,0.05804947391152382,17023,-0.09273995459079742,,
10,9.612492561340332,1484,3234,0.0001,11.957296371459961,34453,0.05770876631140709,17176,-1.4256389141082764,,
10,10.107767105102539,1488,3242,0.0001,8.586713790893555,34550,0.05756843090057373,17224,-1.9589598178863525,,
10,9.296841621398926,1492,3262,0.0001,7.170828819274902,34896,0.05679676681756973,17397,-0.3999171853065491,,
10,9.298177719116211,1496,3280,0.0001,9.661279678344727,35132,0.056258585304021835,17515,0.12740734219551086,,
10,9.679052352905273,1500,3295,0.0001,9.541892051696777,35274,0.05592662841081619,17586,-0.27628615498542786,,
10,9.60775375366211,1504,3305,0.0001,9.883056640625,35399,0.055780015885829926,17649,-0.2816459834575653,,
10,8.52340030670166,1508,3311,0.0001,12.636899948120117,35470,0.055627498775720596,17684,-0.6885753870010376,,
10,8.742385864257812,1512,3322,0.0001,7.874017238616943,35612,0.05527648702263832,17755,-2.4827938079833984,,
10,8.928594589233398,1516,3328,0.0001,10.799297332763672,35671,0.05509509891271591,17785,-0.7211328744888306,,
10,9.38448715209961,1520,3338,0.0001,9.962797164916992,35811,0.05482080206274986,17855,-0.11472804844379425,,
10,8.332585334777832,1524,3344,0.0001,12.475845336914062,35871,0.05469001829624176,17885,-0.27167853713035583,,
10,10.101547241210938,1528,3355,0.0001,9.008419036865234,35944,0.05454004183411598,17921,-0.5717621445655823,,
10,8.571392059326172,1532,3366,0.0001,7.1085710525512695,36093,0.054204512387514114,17996,-0.4259790778160095,,
10,8.088271141052246,1536,3386,0.0001,7.60622501373291,36379,0.05370764061808586,18139,-0.49380120635032654,,
10,9.183774948120117,1540,3404,0.0001,7.71873140335083,36644,0.053219594061374664,18271,-1.134290337562561,,
10,9.21367359161377,1544,3413,0.0001,7.56522274017334,36772,0.053000129759311676,18335,0.5156992673873901,,
10,7.506906509399414,1548,3427,0.0001,7.075697898864746,36959,0.05276054888963699,18429,-0.11795675754547119,,
10,8.589435577392578,1552,3439,0.0001,7.845330238342285,37052,0.052596546709537506,18475,-1.2721641063690186,,
10,8.686351776123047,1556,3448,0.0001,9.49545669555664,37187,0.05239127576351166,18543,-0.8899096250534058,,
10,7.438628673553467,1560,3507,0.0001,6.236910820007324,38263,0.05019781365990639,19081,0.37481558322906494,,
11,6.139487266540527,1564,3587,0.0001,7.5080180168151855,39721,0.046488434076309204,19810,-1.0045266151428223,,
11,5.121007919311523,1568,3717,0.0001,3.0112733840942383,42003,0.040692463517189026,20951,-1.1955186128616333,,
11,3.095761299133301,1572,3813,0.0001,2.3149573802948,43616,0.03718448802828789,21757,-2.4855971336364746,,
11,1.4863741397857666,1576,3989,0.0001,2.2975282669067383,46635,0.03139585629105568,23267,-2.305202007293701,,
11,1.8525772094726562,1580,4100,0.0001,3.202939510345459,48671,0.028223853558301926,24285,-3.6700100898742676,,
11,1.7305647134780884,1584,4166,0.0001,2.767646312713623,49860,0.0266378466039896,24879,-2.630056858062744,,
12,1.7199252843856812,1588,4246,0.0001,2.0070927143096924,51277,0.024905407801270485,25588,-2.0803639888763428,,
12,1.8489447832107544,1592,4310,0.0001,1.587407112121582,52470,0.023578239604830742,26184,-3.0732638835906982,,
12,2.015026569366455,1596,4398,0.0001,2.779935836791992,53883,0.02224414050579071,26891,-1.9781113862991333,,
12,1.54142427444458,1600,4477,0.0001,1.3300647735595703,54909,0.02141672559082508,27404,-2.5800204277038574,,
12,1.6877583265304565,1604,4484,0.0001,2.7016172409057617,54989,0.021348245441913605,27444,-0.6731821298599243,,
12,1.3538758754730225,1608,4610,0.0001,3.3518168926239014,57007,0.019893918186426163,28453,-0.665271520614624,,
12,1.7604972124099731,1612,4792,0.0001,2.69401216506958,60306,0.01814858242869377,30102,-0.14476130902767181,,
12,1.2872421741485596,1616,4902,0.0001,2.84303879737854,62326,0.017808854579925537,31112,0.024230599403381348,,
12,1.9206948280334473,1620,5103,0.0001,3.325122356414795,66003,0.018333783373236656,32951,-0.15241336822509766,,
12,2.6419005393981934,1624,5157,0.0001,4.091391086578369,67043,0.018210744485259056,33471,0.25978294014930725,,
13,1.6491740942001343,1628,5379,0.0001,4.7582502365112305,70981,0.019703136757016182,35440,0.4809053838253021,,
13,2.2869882583618164,1632,5537,0.0001,4.522413730621338,73846,0.021321799606084824,36872,1.4764412641525269,,
13,2.0529983043670654,1636,5651,0.0001,7.873883247375488,75886,0.023980088531970978,37892,1.709496259689331,,
13,1.115523338317871,1640,5768,0.0001,5.159197807312012,78010,0.026173414662480354,38954,-0.11323754489421844,,
13,1.8635342121124268,1644,5817,0.0001,5.154910087585449,78897,0.0268090907484293,39398,-0.16618460416793823,,
13,1.8881601095199585,1648,5891,0.0001,3.6575727462768555,80231,0.02793329581618309,40065,0.4299769997596741,,
13,1.1149466037750244,1652,5981,0.0001,2.9556896686553955,81668,0.028290001675486565,40783,0.13403376936912537,,
13,1.1248817443847656,1656,6004,0.0001,3.1412501335144043,82051,0.028556689620018005,40975,-0.3868410587310791,,
13,1.2405438423156738,1660,6014,0.0001,3.3049516677856445,82185,0.02866232581436634,41042,-0.09939950704574585,,
13,0.7859388589859009,1664,6075,0.0001,5.323283672332764,83188,0.028495274484157562,41543,-0.089649498462677,,
13,1.4374544620513916,1668,6156,0.0001,3.0915799140930176,84729,0.028102224692702293,42314,-0.24935221672058105,,
13,1.2867507934570312,1672,6287,0.0001,2.9723658561706543,86827,0.026549171656370163,43363,-0.42014288902282715,,
13,1.182685375213623,1676,6314,0.0001,3.152209758758545,87218,0.02620326168835163,43558,-0.7439607381820679,,
13,1.7344038486480713,1680,6463,0.0001,5.894876956939697,89733,0.025388088077306747,44816,-0.577362060546875,,
13,1.1690795421600342,1684,6473,0.0001,2.40483021736145,89866,0.025459423661231995,44882,0.7231255769729614,,
13,2.3510799407958984,1688,6549,0.0001,2.9495034217834473,91230,0.026024412363767624,45564,0.3083410859107971,,
13,1.6378295421600342,1692,6607,0.0001,6.3036980628967285,92321,0.0267021581530571,46110,-0.7258264422416687,,
13,0.40229976177215576,1696,6661,0.0001,5.6337432861328125,93107,0.027124552056193352,46503,0.11450707912445068,,
13,1.627937912940979,1700,6673,0.0001,4.7052412033081055,93188,0.02720659412443638,46543,1.0742393732070923,,
14,2.016033172607422,1704,6769,0.0001,3.064056634902954,94855,0.02902630716562271,47377,0.30308353900909424,,
14,0.8211700916290283,1708,6928,0.0001,4.583359718322754,97873,0.030294300988316536,48886,1.15576171875,,
,1.3056706190109253,,,0.0001,6.197200775146484,100000,0.030711224302649498,49949,0.28310924768447876,208.6,81.22900802980875
14,0.4564248323440552,1712,7168,0.0001,3.041851043701172,101014,0.030033670365810394,50456,-0.03259575366973877,,
14,0.47321972250938416,1716,7245,0.0001,4.262209892272949,102459,0.03042743168771267,51179,-0.02586989849805832,,
14,0.2647939622402191,1720,7277,0.0001,6.136170387268066,102882,0.030621476471424103,51390,1.4640462398529053,,
14,0.6216355562210083,1724,7306,0.0001,3.5405898094177246,103320,0.031126713380217552,51609,-0.0734410285949707,,
14,0.7882481813430786,1728,7364,0.0001,5.589631080627441,104305,0.032001394778490067,52102,0.11940580606460571,,
14,1.1304337978363037,1732,7395,0.0001,4.16642427444458,104812,0.03240887448191643,52355,1.2506753206253052,,
14,-0.20882277190685272,1736,7418,0.0001,6.691003322601318,105151,0.03283024951815605,52525,1.0407483577728271,,
14,0.6544108390808105,1740,7455,0.0001,4.413609504699707,105697,0.03326386585831642,52798,-0.3515692353248596,,
14,-0.5655916929244995,1744,7485,0.0001,5.316472053527832,106128,0.03390416502952576,53013,1.0382956266403198,,
14,-0.4209824204444885,1748,7512,0.0001,4.852633476257324,106493,0.03428808972239494,53196,0.07248857617378235,,
14,-0.9435529112815857,1752,7569,0.0001,7.028003215789795,107525,0.03559686988592148,53712,1.7018446922302246,,
14,1.254288911819458,1756,7652,0.0001,4.949352741241455,109063,0.03777860105037689,54481,-0.1579049825668335,,
14,0.49095508456230164,1760,7731,0.0001,2.8924410343170166,110092,0.03906659036874771,54995,1.152171015739441,,
14,-1.0173805952072144,1764,7787,0.0001,3.3878040313720703,111133,0.03995775431394577,55516,0.06154017150402069,,
14,0.45804232358932495,1768,7847,0.0001,3.3687632083892822,112171,0.04045778512954712,56035,0.4851776361465454,,
14,0.5433751940727234,1772,8013,0.0001,4.780920028686523,115193,0.03726978972554207,57546,-0.8245944976806641,,
14,0.5227360725402832,1776,8054,0.0001,4.1570143699646,115913,0.03629036992788315,57906,-0.5021162033081055,,
14,1.314513087272644,1780,8083,0.0001,3.5323729515075684,116338,0.03547224402427673,58118,-0.30381545424461365,,
14,0.5037898421287537,1784,8163,0.0001,3.0529990196228027,117788,0.03367333859205246,58843,-0.48805665969848633,,
14,0.17590276896953583,1788,8229,0.0001,3.265117883682251,118892,0.032838039100170135,59395,-1.1981830596923828,,
14,1.1187576055526733,1792,8248,0.0001,3.314739227294922,119183,0.032593656331300735,59541,-0.03598162531852722,,
14,0.6011501550674438,1796,8351,0.0001,2.630465507507324,120966,0.03055690973997116,60432,0.11540278792381287,,
14,-0.4724773168563843,1800,8446,0.0001,3.9368972778320312,122689,0.028505690395832062,61294,-0.15811729431152344,,
14,-0.8569567799568176,1804,8493,0.0001,2.6459269523620605,123298,0.028208427131175995,61598,-0.26006829738616943,,
14,-1.29746413230896,1808,8586,0.0001,2.4376797676086426,124780,0.02877194806933403,62339,0.5993673801422119,,
14,0.7611314058303833,1812,8699,0.0001,5.565088272094727,126835,0.031162407249212265,63367,1.6803690195083618,,
14,-1.1827623844146729,1816,8812,0.0001,5.261099815368652,128742,0.033443767577409744,64320,0.8553704023361206,,
14,-0.9017648696899414,1820,8887,0.0001,2.1510796546936035,129967,0.03446376696228981,64933,0.7774603962898254,,
14,-0.7897287011146545,1824,8978,0.0001,2.841437578201294,131526,0.03597797453403473,65712,-0.40213561058044434,,
14,-2.651308536529541,1828,9088,0.0001,2.655750274658203,133374,0.03785887733101845,66636,0.1024675965309143,,
14,-2.3722774982452393,1832,9278,0.0001,4.558646202087402,136725,0.03470534086227417,68312,-0.438612163066864,,
14,-1.4269347190856934,1836,9351,0.0001,3.836784601211548,137916,0.033066052943468094,68907,-0.3053903579711914,,
14,-1.75336754322052,1840,9420,0.0001,2.079181671142578,138996,0.03145890310406685,69447,-0.36454635858535767,,
14,-3.1851749420166016,1844,9470,0.0001,3.168980360031128,139688,0.031018013134598732,69793,0.2814563512802124,,
14,-2.6572704315185547,1848,9641,0.0001,2.376023530960083,142307,0.028894435614347458,71103,1.2320332527160645,,
14,-1.082818627357483,1852,9846,0.0001,2.6314072608947754,146073,0.0258007925003767,72986,0.42504340410232544,,
14,-2.0869903564453125,1856,9863,0.0001,5.05739164352417,146340,0.025675663724541664,73119,-0.17428511381149292,,
14,-0.2953084111213684,1860,10008,0.0001,2.4925990104675293,148700,0.023613912984728813,74299,-2.3189735412597656,,
14,-2.5233139991760254,1864,10111,0.0001,1.6811366081237793,150359,0.022074127569794655,75129,-1.9046601057052612,,
14,-4.370179176330566,1868,10179,0.0001,2.6415655612945557,151425,0.021404918283224106,75662,0.7922594547271729,,
14,-4.454438209533691,1872,10220,0.0001,4.098672389984131,152041,0.021352160722017288,75970,-0.6873100996017456,,
14,-2.2941462993621826,1876,10231,0.0001,5.030585289001465,152201,0.021337183192372322,76050,-0.16469907760620117,,
14,-3.3459432125091553,1880,10259,0.0001,2.14686918258667,152645,0.0213768370449543,76272,0.9775105118751526,,
14,-2.977114200592041,1884,10280,0.0001,3.020739793777466,152976,0.02156863734126091,76437,0.5886849761009216,,
14,-3.8080177307128906,1888,10296,0.0001,5.104511737823486,153203,0.02182912267744541,76551,2.1012380123138428,,
14,-3.177578926086426,1892,10317,0.0001,3.2097764015197754,153502,0.02202427200973034,76700,0.7147157192230225,,
14,-2.0056021213531494,1896,10346,0.0001,2.621427297592163,153883,0.022353457286953926,76891,2.1828603744506836,,
14,-4.0574951171875,1900,10363,0.0001,2.6741888523101807,154138,0.022671382874250412,77018,0.8743093609809875,,
14,-2.7227916717529297,1904,10421,0.0001,5.448258399963379,155134,0.023868735879659653,77516,1.2936354875564575,,
14,-6.259381294250488,1908,10431,0.0001,4.314593315124512,155271,0.024075482040643692,77585,1.7723404169082642,,
14,-4.524180889129639,1912,10446,0.0001,4.79473876953125,155481,0.024414464831352234,77690,1.3220367431640625,,
14,-4.387059211730957,1916,10460,0.0001,4.854339599609375,155683,0.024692369624972343,77791,2.1307268142700195,,
14,-4.19221305847168,1920,10508,0.0001,3.5610146522521973,156412,0.025798510760068893,78155,2.64825439453125,,
14,-5.1375532150268555,1924,10532,0.0001,2.7622931003570557,156757,0.026350246742367744,78328,1.9032814502716064,,
14,-3.804516315460205,1928,10562,0.0001,3.7478508949279785,157199,0.027092138305306435,78549,3.1517205238342285,,
14,-5.622272491455078,1932,10619,0.0001,8.591008186340332,158083,0.02864154614508152,78991,2.0999560356140137,,
14,-5.1950249671936035,1936,10654,0.0001,5.7910895347595215,158591,0.02950092777609825,79245,2.6060469150543213,,
14,-4.641647815704346,1940,10693,0.0001,5.294716835021973,159308,0.030731188133358955,79603,2.808267593383789,,
14,-2.0693187713623047,1944,10719,0.0001,4.115548610687256,159654,0.03136478736996651,79776,1.7392888069152832,,
14,-3.404775381088257,1948,10729,0.0001,4.118739604949951,159778,0.031586818397045135,79838,3.2484021186828613,,
14,-5.038600921630859,1952,10749,0.0001,5.333556652069092,160049,0.031993743032217026,79974,2.2854084968566895,,
14,-2.249140739440918,1956,10760,0.0001,5.791267395019531,160189,0.03221571072936058,80044,3.684252977371216,,
14,-0.8919936418533325,1960,10808,0.0001,3.832460403442383,160945,0.033229392021894455,80422,2.616581439971924,,
14,-2.3018264770507812,1964,10836,0.0001,2.612337350845337,161347,0.033693671226501465,80623,1.4738919734954834,,
14,-1.1467478275299072,1968,10859,0.0001,5.283285617828369,161648,0.034066107124090195,80773,3.51707124710083,,
14,-1.6855571269989014,1972,10873,0.0001,4.246553897857666,161784,0.034264251589775085,80841,1.3018038272857666,,
14,-2.4030537605285645,1976,10892,0.0001,6.507322311401367,162085,0.034634582698345184,80992,1.4520225524902344,,
14,-2.29056453704834,1980,10931,0.0001,6.432748794555664,162712,0.03552503138780594,81305,1.755257487297058,,
14,-2.486981153488159,1984,10981,0.0001,2.8173084259033203,163491,0.036545440554618835,81695,0.7525554895401001,,
14,-3.3809797763824463,1988,11025,0.0001,8.697691917419434,164199,0.037385039031505585,82049,1.6463298797607422,,
14,-4.685169696807861,1992,11141,0.0001,4.516249656677246,165991,0.03960529714822769,82945,-0.026457853615283966,,
14,-4.259166240692139,1996,11227,0.0001,2.633758068084717,167323,0.040540359914302826,83611,0.31606626510620117,,
14,-4.416058540344238,2000,11258,0.0001,3.055673360824585,167764,0.0407874695956707,83831,-1.4859106540679932,,
14,-5.272765159606934,2004,11359,0.0001,1.6150360107421875,169485,0.04058518633246422,84692,-0.11361899971961975,,
